"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L11881","TokenDecl.java","tool/src/org/antlr/v4/codegen/model/decl/TokenDecl.java","L11865","1","0","8","0","7","1","1843","0"
"L11882","TokenListDecl.java","tool/src/org/antlr/v4/codegen/model/decl/TokenListDecl.java","L11865","1","0","7","0","6","1","1843","0"
"L11883","TokenTypeDecl.java","tool/src/org/antlr/v4/codegen/model/decl/TokenTypeDecl.java","L11865","1","0","7","0","5","1","1843","0"
"L18163","BaseTest.java","tool/test/org/antlr/v4/test/tool/BaseTest.java","L18162","98","0","1064","1","6","2","1843","0"
"L18164","ErrorQueue.java","tool/test/org/antlr/v4/test/tool/ErrorQueue.java","L18162","4","0","62","1","3","2","1843","0"
"L18165","JavaUnicodeInputStream.java","tool/test/org/antlr/v4/test/tool/JavaUnicodeInputStream.java","L18162","44","0","190","1","6","2","1843","0"
"L18166","ParserInterpreterForTesting.java","tool/test/org/antlr/v4/test/tool/ParserInterpreterForTesting.java","L18162","5","0","86","1","6","2","1843","0"
"L18167","TestActionSplitter.java","tool/test/org/antlr/v4/test/tool/TestActionSplitter.java","L18162","3","0","46","1","6","2","1843","0"
"L18168","TestActionTranslation.java","tool/test/org/antlr/v4/test/tool/TestActionTranslation.java","L18162","1","0","335","1","4","2","1843","0"
"L18169","TestASTStructure.java","tool/test/org/antlr/v4/test/tool/TestASTStructure.java","L18162","2","0","284","1","3","2","1843","0"
"L18170","TestATNConstruction.java","tool/test/org/antlr/v4/test/tool/TestATNConstruction.java","L18162","6","0","479","1","7","2","1843","0"
"L18171","TestATNDeserialization.java","tool/test/org/antlr/v4/test/tool/TestATNDeserialization.java","L18162","1","0","136","1","6","2","1843","0"
"L18172","TestATNInterpreter.java","tool/test/org/antlr/v4/test/tool/TestATNInterpreter.java","L18162","7","0","333","1","3","2","1843","0"
"L18173","TestATNLexerInterpreter.java","tool/test/org/antlr/v4/test/tool/TestATNLexerInterpreter.java","L18162","1","0","243","1","6","2","1843","0"
"L18174","TestATNParserPrediction.java","tool/test/org/antlr/v4/test/tool/TestATNParserPrediction.java","L18162","8","0","422","1","3","2","1843","0"
"L18175","TestATNSerialization.java","tool/test/org/antlr/v4/test/tool/TestATNSerialization.java","L18162","1","0","681","1","6","2","1843","0"
"L18176","TestAttributeChecks.java","tool/test/org/antlr/v4/test/tool/TestAttributeChecks.java","L18162","2","0","214","1","3","2","1843","0"
"L18177","TestBasicSemanticErrors.java","tool/test/org/antlr/v4/test/tool/TestBasicSemanticErrors.java","L18162","1","0","73","1","3","2","1843","0"
"L18178","TestBufferedTokenStream.java","tool/test/org/antlr/v4/test/tool/TestBufferedTokenStream.java","L18162","3","0","122","1","3","2","1843","0"
"L18179","TestCodeGeneration.java","tool/test/org/antlr/v4/test/tool/TestCodeGeneration.java","L18162","12","0","111","1","4","2","1843","0"
"L18180","TestCommonTokenStream.java","tool/test/org/antlr/v4/test/tool/TestCommonTokenStream.java","L18162","1","0","234","1","7","2","1843","0"
"L18181","TestCompositeGrammars.java","tool/test/org/antlr/v4/test/tool/TestCompositeGrammars.java","L18162","1","0","344","2","7","2","1843","0"
"L18182","TestDollarParser.java","tool/test/org/antlr/v4/test/tool/TestDollarParser.java","L18162","1","0","17","0","5","2","1843","0"
"L18183","TestErrorSets.java","tool/test/org/antlr/v4/test/tool/TestErrorSets.java","L18162","1","0","28","1","3","2","1843","0"
"L18184","TestFastQueue.java","tool/test/org/antlr/v4/test/tool/TestFastQueue.java","L18162","6","0","94","1","3","2","1843","0"
"L18185","TestGraphNodes.java","tool/test/org/antlr/v4/test/tool/TestGraphNodes.java","L18162","16","0","803","1","3","2","1843","0"
"L18186","TestIntervalSet.java","tool/test/org/antlr/v4/test/tool/TestIntervalSet.java","L18162","1","0","354","1","3","2","1843","0"
"L18187","TestLeftRecursion.java","tool/test/org/antlr/v4/test/tool/TestLeftRecursion.java","L18162","1","0","31","1","4","2","1843","0"
"L18188","TestLexerActions.java","tool/test/org/antlr/v4/test/tool/TestLexerActions.java","L18162","1","0","250","1","3","2","1843","0"
"L18189","TestParserExec.java","tool/test/org/antlr/v4/test/tool/TestParserExec.java","L18162","1","0","52","1","7","2","1843","0"
"L18190","TestParserInterpreter.java","tool/test/org/antlr/v4/test/tool/TestParserInterpreter.java","L18162","1","0","178","1","3","2","1843","2"
"L18191","TestParserProfiler.java","tool/test/org/antlr/v4/test/tool/TestParserProfiler.java","L18162","3","0","210","1","4","2","1843","0"
"L18192","TestParseTreeMatcher.java","tool/test/org/antlr/v4/test/tool/TestParseTreeMatcher.java","L18162","8","0","401","1","3","2","1843","0"
"L18193","TestPerformance.java","tool/test/org/antlr/v4/test/tool/TestPerformance.java","L18162","238","0","1498","1","9","2","1843","0"
"L18194","TestScopeParsing.java","tool/test/org/antlr/v4/test/tool/TestScopeParsing.java","L18162","2","0","31","1","7","2","1843","0"
"L18195","TestSymbolIssues.java","tool/test/org/antlr/v4/test/tool/TestSymbolIssues.java","L18162","1","0","113","1","6","2","1843","0"
"L18196","TestTokenPositionOptions.java","tool/test/org/antlr/v4/test/tool/TestTokenPositionOptions.java","L18162","4","0","134","0","1","1","68","0"
"L18197","TestTokenStreamRewriter.java","tool/test/org/antlr/v4/test/tool/TestTokenStreamRewriter.java","L18162","6","0","799","0","8","2","1843","0"
"L18198","TestTokenTypeAssignment.java","tool/test/org/antlr/v4/test/tool/TestTokenTypeAssignment.java","L18162","9","0","152","0","4","2","1843","0"
"L18199","TestToolSyntaxErrors.java","tool/test/org/antlr/v4/test/tool/TestToolSyntaxErrors.java","L18162","1","0","460","0","1","1","68","0"
"L18200","TestTopologicalSort.java","tool/test/org/antlr/v4/test/tool/TestTopologicalSort.java","L18162","1","0","74","0","4","2","1843","0"
"L18201","TestUnbufferedCharStream.java","tool/test/org/antlr/v4/test/tool/TestUnbufferedCharStream.java","L18162","3","0","263","0","2","1","68","0"
"L18202","TestUnbufferedTokenStream.java","tool/test/org/antlr/v4/test/tool/TestUnbufferedTokenStream.java","L18162","3","0","161","0","2","1","68","0"
"L18203","TestVocabulary.java","tool/test/org/antlr/v4/test/tool/TestVocabulary.java","L18162","4","0","39","0","1","1","68","0"
"L18204","TestXPath.java","tool/test/org/antlr/v4/test/tool/TestXPath.java","L18162","5","0","199","0","1","1","68","0"
"L16794","AbstractParserTestMethod.java","tool/test/org/antlr/v4/test/rt/gen/AbstractParserTestMethod.java","L16793","1","0","8","1","5","2","1843","0"
"L16795","CompositeLexerTestMethod.java","tool/test/org/antlr/v4/test/rt/gen/CompositeLexerTestMethod.java","L16793","4","0","26","1","6","2","1843","0"
"L16796","CompositeParserTestMethod.java","tool/test/org/antlr/v4/test/rt/gen/CompositeParserTestMethod.java","L16793","4","0","27","1","7","2","1843","0"
"L16797","ConcreteParserTestMethod.java","tool/test/org/antlr/v4/test/rt/gen/ConcreteParserTestMethod.java","L16793","1","0","17","1","8","2","1843","0"
"L16798","Generator.java","tool/test/org/antlr/v4/test/rt/gen/Generator.java","L16793","8","0","1254","1","33","3","1843","0"
"L16799","Grammar.java","tool/test/org/antlr/v4/test/rt/gen/Grammar.java","L16793","3","0","42","1","6","2","1843","0"
"L16800","JUnitTestFile.java","tool/test/org/antlr/v4/test/rt/gen/JUnitTestFile.java","L16793","4","0","86","0","5","2","1843","0"
"L16801","JUnitTestMethod.java","tool/test/org/antlr/v4/test/rt/gen/JUnitTestMethod.java","L16793","2","0","26","0","5","2","1843","0"
"L16802","LexerTestMethod.java","tool/test/org/antlr/v4/test/rt/gen/LexerTestMethod.java","L16793","2","0","13","1","7","2","1843","0"
"L16803","ParserTestMethod.java","tool/test/org/antlr/v4/test/rt/gen/ParserTestMethod.java","L16793","1","0","9","1","5","2","1843","0"
"L17167","BaseTest.java","tool/test/org/antlr/v4/test/rt/java/BaseTest.java","L17166","98","0","1069","1","12","2","1843","0"
"L17168","TestCompositeLexers.java","tool/test/org/antlr/v4/test/rt/java/TestCompositeLexers.java","L17166","1","0","45","1","9","2","1843","0"
"L17169","TestCompositeParsers.java","tool/test/org/antlr/v4/test/rt/java/TestCompositeParsers.java","L17166","1","0","286","1","8","2","1843","0"
"L17170","TestFullContextParsing.java","tool/test/org/antlr/v4/test/rt/java/TestFullContextParsing.java","L17166","1","0","186","1","9","2","1843","0"
"L17171","TestLeftRecursion.java","tool/test/org/antlr/v4/test/rt/java/TestLeftRecursion.java","L17166","1","0","935","1","8","2","1843","0"
"L17172","TestLexerErrors.java","tool/test/org/antlr/v4/test/rt/java/TestLexerErrors.java","L17166","1","0","148","1","9","2","1843","0"
"L17173","TestLexerExec.java","tool/test/org/antlr/v4/test/rt/java/TestLexerExec.java","L17166","1","0","4678","1","10","2","1843","0"
"L17174","TestListeners.java","tool/test/org/antlr/v4/test/rt/java/TestListeners.java","L17166","1","0","206","1","7","2","1843","0"
"L17175","TestParserErrors.java","tool/test/org/antlr/v4/test/rt/java/TestParserErrors.java","L17166","1","0","273","1","16","3","1843","0"
"L17176","TestParserExec.java","tool/test/org/antlr/v4/test/rt/java/TestParserExec.java","L17166","1","0","395","1","11","2","1843","0"
"L17177","TestParseTrees.java","tool/test/org/antlr/v4/test/rt/java/TestParseTrees.java","L17166","1","0","151","1","7","2","1843","0"
"L17178","TestSemPredEvalLexer.java","tool/test/org/antlr/v4/test/rt/java/TestSemPredEvalLexer.java","L17166","1","0","150","1","8","2","1843","0"
"L17179","TestSemPredEvalParser.java","tool/test/org/antlr/v4/test/rt/java/TestSemPredEvalParser.java","L17166","1","0","394","1","12","2","1843","0"
"L17180","TestSets.java","tool/test/org/antlr/v4/test/rt/java/TestSets.java","L17166","1","0","209","1","8","2","1843","0"
"L505","ANTLRErrorListener.java","runtime/Java/src/org/antlr/v4/runtime/ANTLRErrorListener.java","L504","1","0","34","2","42","2","1843","0"
"L506","ANTLRErrorStrategy.java","runtime/Java/src/org/antlr/v4/runtime/ANTLRErrorStrategy.java","L504","1","0","11","1","44","3","1843","0"
"L507","ANTLRFileStream.java","runtime/Java/src/org/antlr/v4/runtime/ANTLRFileStream.java","L504","1","0","23","0","19","2","1843","0"
"L508","ANTLRInputStream.java","runtime/Java/src/org/antlr/v4/runtime/ANTLRInputStream.java","L504","18","0","147","1","33","2","1843","0"
"L509","BailErrorStrategy.java","runtime/Java/src/org/antlr/v4/runtime/BailErrorStrategy.java","L504","3","0","23","0","20","2","1300","0"
"L510","BaseErrorListener.java","runtime/Java/src/org/antlr/v4/runtime/BaseErrorListener.java","L504","1","0","43","0","24","2","1843","0"
"L511","BufferedTokenStream.java","runtime/Java/src/org/antlr/v4/runtime/BufferedTokenStream.java","L504","61","0","293","1","62","2","1843","0"
"L512","CharStream.java","runtime/Java/src/org/antlr/v4/runtime/CharStream.java","L504","1","0","6","0","23","2","1843","0"
"L513","CommonToken.java","runtime/Java/src/org/antlr/v4/runtime/CommonToken.java","L504","9","0","154","0","40","2","1843","0"
"L514","CommonTokenFactory.java","runtime/Java/src/org/antlr/v4/runtime/CommonTokenFactory.java","L504","4","0","29","0","11","2","1300","0"
"L515","CommonTokenStream.java","runtime/Java/src/org/antlr/v4/runtime/CommonTokenStream.java","L504","12","0","52","0","39","2","1843","0"
"L516","ConsoleErrorListener.java","runtime/Java/src/org/antlr/v4/runtime/ConsoleErrorListener.java","L504","1","0","14","0","15","2","1300","0"
"L517","DefaultErrorStrategy.java","runtime/Java/src/org/antlr/v4/runtime/DefaultErrorStrategy.java","L504","38","0","258","1","74","2","1843","0"
"L518","DiagnosticErrorListener.java","runtime/Java/src/org/antlr/v4/runtime/DiagnosticErrorListener.java","L504","9","0","86","0","28","2","1843","0"
"L519","FailedPredicateException.java","runtime/Java/src/org/antlr/v4/runtime/FailedPredicateException.java","L504","3","0","51","1","37","2","1843","0"
"L520","InputMismatchException.java","runtime/Java/src/org/antlr/v4/runtime/InputMismatchException.java","L504","1","0","7","0","19","2","1843","0"
"L521","InterpreterRuleContext.java","runtime/Java/src/org/antlr/v4/runtime/InterpreterRuleContext.java","L504","1","0","15","0","8","2","1843","0"
"L522","IntStream.java","runtime/Java/src/org/antlr/v4/runtime/IntStream.java","L504","1","0","14","0","26","2","1843","0"
"L523","Lexer.java","runtime/Java/src/org/antlr/v4/runtime/Lexer.java","L504","22","0","262","0","102","3","1843","0"
"L524","LexerInterpreter.java","runtime/Java/src/org/antlr/v4/runtime/LexerInterpreter.java","L504","5","0","72","0","11","2","1843","0"
"L525","LexerNoViableAltException.java","runtime/Java/src/org/antlr/v4/runtime/LexerNoViableAltException.java","L504","3","0","37","1","30","2","1843","0"
"L526","ListTokenSource.java","runtime/Java/src/org/antlr/v4/runtime/ListTokenSource.java","L504","24","0","120","0","9","2","1843","0"
"L527","NoViableAltException.java","runtime/Java/src/org/antlr/v4/runtime/NoViableAltException.java","L504","1","0","34","0","48","2","1843","0"
"L528","Parser.java","runtime/Java/src/org/antlr/v4/runtime/Parser.java","L504","71","0","498","0","156","2","1843","3"
"L529","ParserInterpreter.java","runtime/Java/src/org/antlr/v4/runtime/ParserInterpreter.java","L504","30","0","214","0","18","2","1843","0"
"L530","ParserRuleContext.java","runtime/Java/src/org/antlr/v4/runtime/ParserRuleContext.java","L504","34","0","157","0","98","3","1843","1"
"L531","ProxyErrorListener.java","runtime/Java/src/org/antlr/v4/runtime/ProxyErrorListener.java","L504","6","0","63","0","24","2","1843","0"
"L532","RecognitionException.java","runtime/Java/src/org/antlr/v4/runtime/RecognitionException.java","L504","4","0","58","0","48","2","1843","0"
"L533","Recognizer.java","runtime/Java/src/org/antlr/v4/runtime/Recognizer.java","L504","12","0","146","2","85","2","1843","0"
"L534","RuleContext.java","runtime/Java/src/org/antlr/v4/runtime/RuleContext.java","L504","18","0","148","0","84","2","1843","0"
"L535","RuntimeMetaData.java","runtime/Java/src/org/antlr/v4/runtime/RuntimeMetaData.java","L504","9","0","42","1","38","2","1843","0"
"L536","Token.java","runtime/Java/src/org/antlr/v4/runtime/Token.java","L504","1","0","20","0","25","2","1843","0"
"L537","TokenFactory.java","runtime/Java/src/org/antlr/v4/runtime/TokenFactory.java","L504","1","0","9","0","8","2","1843","0"
"L538","TokenSource.java","runtime/Java/src/org/antlr/v4/runtime/TokenSource.java","L504","1","0","12","0","20","2","1843","0"
"L539","TokenStream.java","runtime/Java/src/org/antlr/v4/runtime/TokenStream.java","L504","1","0","12","0","28","2","1843","0"
"L540","TokenStreamRewriter.java","runtime/Java/src/org/antlr/v4/runtime/TokenStreamRewriter.java","L504","58","0","322","0","28","3","1843","0"
"L541","UnbufferedCharStream.java","runtime/Java/src/org/antlr/v4/runtime/UnbufferedCharStream.java","L504","32","0","182","1","39","2","1843","0"
"L542","UnbufferedTokenStream.java","runtime/Java/src/org/antlr/v4/runtime/UnbufferedTokenStream.java","L504","28","0","194","0","27","2","1843","0"
"L543","Vocabulary.java","runtime/Java/src/org/antlr/v4/runtime/Vocabulary.java","L504","1","0","8","0","6","2","1843","0"
"L544","VocabularyImpl.java","runtime/Java/src/org/antlr/v4/runtime/VocabularyImpl.java","L504","21","0","81","0","6","2","1843","0"
"L545","WritableToken.java","runtime/Java/src/org/antlr/v4/runtime/WritableToken.java","L504","1","0","9","0","2","1","1843","0"
"L777","AbstractPredicateTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/AbstractPredicateTransition.java","L776","1","0","6","0","3","2","1843","0"
"L778","ActionTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/ActionTransition.java","L776","1","0","31","0","22","2","1843","0"
"L779","AmbiguityInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/AmbiguityInfo.java","L776","1","0","10","0","7","2","1843","0"
"L780","ArrayPredictionContext.java","runtime/Java/src/org/antlr/v4/runtime/atn/ArrayPredictionContext.java","L776","12","0","70","0","35","2","1300","0"
"L781","ATN.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATN.java","L776","11","0","89","0","43","2","1843","0"
"L782","ATNConfig.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNConfig.java","L776","16","0","134","0","52","2","1843","0"
"L783","ATNConfigSet.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNConfigSet.java","L776","37","0","255","0","91","2","1843","0"
"L784","ATNDeserializationOptions.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNDeserializationOptions.java","L776","2","0","48","0","8","2","1843","0"
"L785","ATNDeserializer.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNDeserializer.java","L776","127","0","514","2","22","2","1843","0"
"L786","ATNSerializer.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNSerializer.java","L776","108","0","446","2","9","2","1300","0"
"L787","ATNSimulator.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNSimulator.java","L776","2","0","89","1","90","2","1843","0"
"L788","ATNState.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNState.java","L776","4","0","92","1","32","2","1300","0"
"L789","ATNType.java","runtime/Java/src/org/antlr/v4/runtime/atn/ATNType.java","L776","1","0","5","0","2","1","1300","0"
"L790","AtomTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/AtomTransition.java","L776","1","0","24","0","23","2","1843","0"
"L791","BasicBlockStartState.java","runtime/Java/src/org/antlr/v4/runtime/atn/BasicBlockStartState.java","L776","1","0","7","0","2","1","1300","0"
"L792","BasicState.java","runtime/Java/src/org/antlr/v4/runtime/atn/BasicState.java","L776","1","0","7","0","2","1","1300","0"
"L793","BlockEndState.java","runtime/Java/src/org/antlr/v4/runtime/atn/BlockEndState.java","L776","1","0","8","0","12","2","1300","0"
"L794","BlockStartState.java","runtime/Java/src/org/antlr/v4/runtime/atn/BlockStartState.java","L776","1","0","4","0","6","2","1300","0"
"L795","ContextSensitivityInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/ContextSensitivityInfo.java","L776","1","0","10","0","7","2","1843","0"
"L796","DecisionEventInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/DecisionEventInfo.java","L776","1","0","23","0","7","2","1843","0"
"L797","DecisionInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/DecisionInfo.java","L776","1","0","43","1","9","2","1843","0"
"L798","DecisionState.java","runtime/Java/src/org/antlr/v4/runtime/atn/DecisionState.java","L776","1","0","5","0","16","2","1300","0"
"L799","EmptyPredictionContext.java","runtime/Java/src/org/antlr/v4/runtime/atn/EmptyPredictionContext.java","L776","1","0","28","0","16","2","1300","0"
"L800","EpsilonTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/EpsilonTransition.java","L776","1","0","29","0","22","2","1843","0"
"L801","ErrorInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/ErrorInfo.java","L776","1","0","13","0","7","2","1843","0"
"L802","LexerAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerAction.java","L776","1","0","9","0","7","2","1843","0"
"L803","LexerActionExecutor.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerActionExecutor.java","L776","15","0","86","0","7","2","1843","0"
"L804","LexerActionType.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerActionType.java","L776","1","0","11","0","2","2","1843","0"
"L805","LexerATNConfig.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNConfig.java","L776","8","0","82","0","23","2","1843","0"
"L806","LexerATNSimulator.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNSimulator.java","L776","82","0","460","2","187","2","1843","0"
"L807","LexerChannelAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerChannelAction.java","L776","3","0","46","0","7","2","1843","0"
"L808","LexerCustomAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerCustomAction.java","L776","4","0","51","0","7","2","1843","0"
"L809","LexerIndexedCustomAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerIndexedCustomAction.java","L776","4","0","50","0","7","2","1843","0"
"L810","LexerModeAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerModeAction.java","L776","3","0","45","0","7","2","1843","0"
"L811","LexerMoreAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerMoreAction.java","L776","1","0","35","0","7","2","1843","0"
"L812","LexerPopModeAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerPopModeAction.java","L776","1","0","35","0","7","2","1843","0"
"L813","LexerPushModeAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerPushModeAction.java","L776","3","0","45","0","7","2","1843","0"
"L814","LexerSkipAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerSkipAction.java","L776","1","0","35","0","7","2","1843","0"
"L815","LexerTypeAction.java","runtime/Java/src/org/antlr/v4/runtime/atn/LexerTypeAction.java","L776","3","0","45","0","7","2","1843","0"
"L816","LL1Analyzer.java","runtime/Java/src/org/antlr/v4/runtime/atn/LL1Analyzer.java","L776","27","0","128","0","53","2","1843","0"
"L817","LookaheadEventInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/LookaheadEventInfo.java","L776","1","0","10","0","7","2","1843","0"
"L818","LoopEndState.java","runtime/Java/src/org/antlr/v4/runtime/atn/LoopEndState.java","L776","1","0","8","0","9","2","1300","0"
"L819","NotSetTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/NotSetTransition.java","L776","3","0","21","0","22","2","1843","0"
"L820","OrderedATNConfigSet.java","runtime/Java/src/org/antlr/v4/runtime/atn/OrderedATNConfigSet.java","L776","1","0","12","0","9","2","1300","0"
"L821","ParseInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/ParseInfo.java","L776","10","0","84","0","7","2","1843","0"
"L822","ParserATNSimulator.java","runtime/Java/src/org/antlr/v4/runtime/atn/ParserATNSimulator.java","L776","217","0","974","3","335","2","1843","1"
"L823","PlusBlockStartState.java","runtime/Java/src/org/antlr/v4/runtime/atn/PlusBlockStartState.java","L776","1","0","8","0","7","2","1300","0"
"L824","PlusLoopbackState.java","runtime/Java/src/org/antlr/v4/runtime/atn/PlusLoopbackState.java","L776","1","0","7","0","8","2","1300","0"
"L825","PrecedencePredicateTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/PrecedencePredicateTransition.java","L776","1","0","27","0","6","2","1843","0"
"L826","PredicateEvalInfo.java","runtime/Java/src/org/antlr/v4/runtime/atn/PredicateEvalInfo.java","L776","1","0","22","0","11","2","1843","0"
"L827","PredicateTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/PredicateTransition.java","L776","1","0","30","0","26","2","1843","0"
"L828","PredictionContext.java","runtime/Java/src/org/antlr/v4/runtime/atn/PredictionContext.java","L776","105","0","464","0","81","2","1843","0"
"L829","PredictionContextCache.java","runtime/Java/src/org/antlr/v4/runtime/atn/PredictionContextCache.java","L776","3","0","22","0","16","2","1300","0"
"L830","PredictionMode.java","runtime/Java/src/org/antlr/v4/runtime/atn/PredictionMode.java","L776","30","0","160","0","27","2","1843","0"
"L831","ProfilingATNSimulator.java","runtime/Java/src/org/antlr/v4/runtime/atn/ProfilingATNSimulator.java","L776","20","0","167","0","14","2","1843","0"
"L832","RangeTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/RangeTransition.java","L776","2","0","26","0","20","2","1843","0"
"L833","RuleStartState.java","runtime/Java/src/org/antlr/v4/runtime/atn/RuleStartState.java","L776","1","0","9","0","8","2","1843","0"
"L834","RuleStopState.java","runtime/Java/src/org/antlr/v4/runtime/atn/RuleStopState.java","L776","1","0","7","0","6","2","1300","0"
"L835","RuleTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/RuleTransition.java","L776","1","0","34","0","26","2","1843","0"
"L836","SemanticContext.java","runtime/Java/src/org/antlr/v4/runtime/atn/SemanticContext.java","L776","50","0","285","0","50","2","1843","0"
"L837","SetTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/SetTransition.java","L776","2","0","26","0","23","2","1843","0"
"L838","SingletonPredictionContext.java","runtime/Java/src/org/antlr/v4/runtime/atn/SingletonPredictionContext.java","L776","12","0","57","0","28","2","1300","0"
"L839","StarBlockStartState.java","runtime/Java/src/org/antlr/v4/runtime/atn/StarBlockStartState.java","L776","1","0","7","0","6","2","1300","0"
"L840","StarLoopbackState.java","runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopbackState.java","L776","1","0","10","0","8","2","1300","0"
"L841","StarLoopEntryState.java","runtime/Java/src/org/antlr/v4/runtime/atn/StarLoopEntryState.java","L776","1","0","11","0","10","2","1300","0"
"L842","TokensStartState.java","runtime/Java/src/org/antlr/v4/runtime/atn/TokensStartState.java","L776","1","0","7","0","9","2","1300","0"
"L843","Transition.java","runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java","L776","2","0","61","0","40","2","1843","0"
"L844","WildcardTransition.java","runtime/Java/src/org/antlr/v4/runtime/atn/WildcardTransition.java","L776","2","0","17","0","18","2","1843","0"
"L4691","DFA.java","runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java","L4690","12","0","104","0","44","2","1843","1"
"L4692","DFASerializer.java","runtime/Java/src/org/antlr/v4/runtime/dfa/DFASerializer.java","L4690","12","0","57","0","31","2","1843","0"
"L4693","DFAState.java","runtime/Java/src/org/antlr/v4/runtime/dfa/DFAState.java","L4690","8","0","81","0","61","2","1843","0"
"L4694","LexerDFASerializer.java","runtime/Java/src/org/antlr/v4/runtime/dfa/LexerDFASerializer.java","L4690","1","0","12","0","11","2","1843","0"
"L5182","AbstractEqualityComparator.java","runtime/Java/src/org/antlr/v4/runtime/misc/AbstractEqualityComparator.java","L5181","1","0","3","0","2","2","1843","0"
"L5183","Array2DHashSet.java","runtime/Java/src/org/antlr/v4/runtime/misc/Array2DHashSet.java","L5181","71","0","378","0","37","2","1843","0"
"L5184","DoubleKeyMap.java","runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java","L5181","5","0","40","0","6","2","1843","0"
"L5185","EqualityComparator.java","runtime/Java/src/org/antlr/v4/runtime/misc/EqualityComparator.java","L5181","1","0","5","0","2","2","1843","0"
"L5186","FlexibleHashMap.java","runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java","L5181","33","0","220","0","15","2","1843","0"
"L5187","GraphicsSupport.java","runtime/Java/src/org/antlr/v4/runtime/misc/GraphicsSupport.java","L5181","8","0","75","0","11","2","1300","0"
"L5188","IntegerList.java","runtime/Java/src/org/antlr/v4/runtime/misc/IntegerList.java","L5181","35","0","183","0","18","2","1843","0"
"L5189","IntegerStack.java","runtime/Java/src/org/antlr/v4/runtime/misc/IntegerStack.java","L5181","1","0","20","0","8","2","1843","0"
"L5190","Interval.java","runtime/Java/src/org/antlr/v4/runtime/misc/Interval.java","L5181","17","0","84","0","23","2","1300","0"
"L5191","IntervalSet.java","runtime/Java/src/org/antlr/v4/runtime/misc/IntervalSet.java","L5181","109","0","521","1","46","2","1843","0"
"L5192","IntSet.java","runtime/Java/src/org/antlr/v4/runtime/misc/IntSet.java","L5181","1","0","21","1","15","2","1843","0"
"L5193","JFileChooserConfirmOverwrite.java","runtime/Java/src/org/antlr/v4/runtime/misc/JFileChooserConfirmOverwrite.java","L5181","3","0","22","0","5","2","1843","0"
"L5194","LogManager.java","runtime/Java/src/org/antlr/v4/runtime/misc/LogManager.java","L5181","4","0","81","0","10","2","1843","0"
"L5195","MultiMap.java","runtime/Java/src/org/antlr/v4/runtime/misc/MultiMap.java","L5181","4","0","23","0","5","1","1843","0"
"L5196","MurmurHash.java","runtime/Java/src/org/antlr/v4/runtime/misc/MurmurHash.java","L5181","3","0","48","0","4","2","1300","0"
"L5197","NotNull.java","runtime/Java/src/org/antlr/v4/runtime/misc/NotNull.java","L5181","1","0","11","0","7","3","1843","0"
