address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.apache.camel.model.InterceptType,86.0,4.0,0.0,95.0,1.0,4.0,0.0,8.0,19.0,7.0
org.apache.camel.processor.Interceptor,12.0,7.0,1.0,16.0,3.0,4.0,0.0,5.0,13.0,0.0
org.apache.camel.model.InterceptorRef,4.0,8.0,2.0,0.0,1.0,3.0,0.0,6.0,18.0,3.0
org.apache.camel.model.InterceptorType,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0
org.apache.camel.util.IntrospectionSupport,12.0,19.0,0.0,0.0,0.0,2.0,0.0,32.0,97.0,3.0
org.apache.camel.InvalidHeaderTypeException,1.0,4.0,2.0,0.0,0.0,3.0,0.0,6.0,14.0,1.0
org.apache.camel.InvalidPayloadException,2.0,2.0,1.0,1.0,0.0,4.0,0.0,7.0,10.0,1.0
org.apache.camel.InvalidTypeException,3.0,3.0,2.0,1.0,0.0,4.0,0.0,5.0,10.0,1.0
org.apache.camel.builder.xml.InvalidXPathExpression,1.0,2.0,1.0,0.0,0.0,4.0,0.0,3.0,7.0,0.0
org.apache.camel.component.cxf.invoker.InvokingContext,9.0,9.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.cxf.invoker.InvokingContextFactory,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0
org.apache.camel.component.irc.IrcBinding,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0
org.apache.camel.component.irc.IrcComponent,16.0,12.0,3.0,19.0,2.0,4.0,0.0,17.0,65.0,0.0
org.apache.camel.component.irc.IrcConfiguration,38.0,41.0,17.0,0.0,0.0,2.0,0.0,8.0,59.0,0.0
org.apache.camel.component.irc.IrcConsumer,13.0,7.0,5.0,18.0,2.0,4.0,0.0,10.0,22.0,0.0
org.apache.camel.component.irc.IrcEndpoint,30.0,19.0,3.0,15.0,2.0,3.0,0.0,10.0,38.0,0.0
org.apache.camel.component.irc.IrcErrorLogger,8.0,9.0,1.0,0.0,0.0,2.0,0.0,4.0,24.0,0.0
org.apache.camel.component.irc.IrcExchange,26.0,11.0,1.0,27.0,7.0,3.0,0.0,3.0,29.0,0.0
org.apache.camel.component.irc.IrcMessage,25.0,20.0,5.0,17.0,5.0,4.0,0.0,7.0,37.0,0.0
org.apache.camel.component.irc.IrcProducer,11.0,7.0,5.0,15.0,2.0,4.0,0.0,14.0,30.0,0.0
org.apache.camel.component.jmx.JMXComponent,13.0,5.0,1.0,20.0,1.0,4.0,0.0,4.0,11.0,1.0
org.apache.camel.component.jmx.JMXConsumer,13.0,2.0,1.0,20.0,0.0,4.0,0.0,6.0,7.0,2.0
org.apache.camel.component.jmx.JMXEndpoint,30.0,20.0,10.0,15.0,2.0,3.0,0.0,12.0,46.0,2.0
org.apache.camel.component.jmx.JMXExchange,29.0,1.0,0.0,34.0,0.0,3.0,0.0,3.0,4.0,1.0
org.apache.camel.component.jmx.JMXMessage,16.0,6.0,1.0,19.0,3.0,4.0,0.0,4.0,16.0,1.0
org.apache.camel.component.mail.JavaMailConnection,1.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,12.0,0.0
org.apache.camel.builder.script.JavaScript,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.JavaScriptExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.converter.jaxb.JaxbConverter,6.0,8.0,1.0,0.0,0.0,2.0,0.0,12.0,23.0,0.0
org.apache.camel.converter.jaxb.JaxbDataFormat,10.0,14.0,5.0,0.0,0.0,2.0,0.0,11.0,26.0,0.0
org.apache.camel.model.dataformat.JaxbDataFormat,3.0,5.0,1.0,3.0,1.0,3.0,0.0,4.0,12.0,0.0
org.apache.camel.component.jdbc.JdbcComponent,11.0,5.0,0.0,18.0,3.0,4.0,0.0,4.0,10.0,0.0
org.apache.camel.component.jdbc.JdbcEndpoint,22.0,7.0,3.0,17.0,0.0,3.0,0.0,7.0,13.0,0.0
org.apache.camel.component.jdbc.JdbcProducer,14.0,5.0,2.0,17.0,0.0,4.0,0.0,19.0,36.0,0.0
org.apache.commons.logging.impl.Jdk14Logger,19.0,21.0,2.0,0.0,0.0,2.0,0.0,9.0,33.0,0.0
org.apache.camel.component.validator.jing.JingComponent,13.0,3.0,0.0,24.0,1.0,5.0,1.0,7.0,16.0,0.0
org.apache.camel.component.validator.jing.JingValidator,13.0,15.0,7.0,0.0,0.0,2.0,0.0,27.0,51.0,0.0
org.apache.camel.component.jms.JmsBinding,4.0,8.0,1.0,0.0,0.0,2.0,0.0,28.0,51.0,0.0
org.apache.camel.component.jms.JmsComponent,57.0,52.0,4.0,20.0,1.0,4.0,0.0,16.0,116.0,0.0
org.apache.camel.component.jms.JmsConfiguration,81.0,89.0,43.0,0.0,0.0,2.0,0.0,20.0,161.0,0.0
org.apache.camel.component.jms.JmsConsumer,13.0,5.0,1.0,18.0,2.0,4.0,0.0,6.0,17.0,0.0
org.apache.camel.component.jms.JmsEndpoint,26.0,16.0,5.0,15.0,2.0,3.0,0.0,11.0,39.0,0.0
org.apache.camel.component.jms.JmsExchange,28.0,14.0,1.0,26.0,8.0,3.0,0.0,3.0,32.0,0.0
org.apache.camel.component.jms.JmsIOConverter,1.0,3.0,0.0,0.0,0.0,2.0,0.0,24.0,42.0,0.0
org.apache.camel.component.jms.JmsMessage,17.0,12.0,2.0,16.0,6.0,4.0,0.0,22.0,57.0,0.0
org.apache.camel.component.jms.JmsPollingConsumer,12.0,8.0,1.0,15.0,3.0,4.0,0.0,9.0,24.0,0.0
org.apache.camel.component.jms.JmsProducer,12.0,6.0,3.0,17.0,0.0,4.0,0.0,6.0,11.0,0.0
org.apache.camel.util.jndi.JndiContext,31.0,43.0,10.0,0.0,0.0,2.0,0.0,33.0,118.0,2.0
org.apache.camel.impl.JndiRegistry,6.0,9.0,1.0,0.0,0.0,2.0,0.0,11.0,21.0,0.0
org.apache.camel.bam.processor.JpaBamProcessor,15.0,5.0,1.0,26.0,2.0,4.0,0.0,11.0,21.0,0.0
org.apache.camel.bam.processor.JpaBamProcessorSupport,15.0,21.0,6.0,9.0,4.0,3.0,1.0,21.0,58.0,0.0
org.apache.camel.language.juel.JuelExpression,8.0,9.0,3.0,4.0,1.0,3.0,0.0,8.0,23.0,0.0
org.apache.camel.language.juel.JuelLanguage,2.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0
org.apache.camel.util.LRUCache,1.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,7.0,0.0
org.apache.camel.spi.Language,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.language.LanguageAnnotation,2.0,2.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.language.LanguageExpression,2.0,2.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.model.language.LanguageExpression,12.0,4.0,1.0,11.0,1.0,3.0,0.0,2.0,7.0,1.0
org.apache.camel.spi.LanguageResolver,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.spring.handler.LazyLoadingBeanDefinitionParser,0.0,2.0,2.0,2.0,1.0,3.0,1.0,7.0,10.0,0.0
org.apache.camel.spi.LifecycleStrategy,5.0,5.0,0.0,0.0,0.0,,,,,4.0
org.apache.camel.processor.loadbalancer.LoadBalancer,4.0,3.0,0.0,1.0,0.0,,,,,0.0
org.apache.camel.processor.loadbalancer.LoadBalancerSupport,3.0,4.0,1.0,0.0,0.0,2.0,2.0,5.0,8.0,1.0
org.apache.commons.logging.Log,18.0,18.0,0.0,0.0,0.0,,,,,0.0
org.apache.commons.logging.impl.Log4JCategoryLog,19.0,24.0,3.0,0.0,0.0,2.0,0.0,9.0,35.0,0.0
org.apache.commons.logging.impl.Log4JLogger,19.0,24.0,7.0,0.0,0.0,2.0,0.0,12.0,40.0,0.0
org.apache.commons.logging.impl.Log4jFactory,5.0,8.0,2.0,9.0,7.0,3.0,0.0,10.0,24.0,0.0
org.apache.camel.component.log.LogComponent,11.0,4.0,1.0,20.0,1.0,4.0,0.0,11.0,16.0,2.0
org.apache.commons.logging.LogConfigurationException,1.0,5.0,1.0,0.0,0.0,2.0,0.0,4.0,13.0,0.0
org.apache.commons.logging.LogFactory,12.0,20.0,7.0,0.0,0.0,2.0,2.0,29.0,64.0,0.0
org.apache.commons.logging.impl.LogFactoryImpl,5.0,17.0,12.0,8.0,8.0,3.0,0.0,22.0,67.0,0.0
org.apache.commons.logging.impl.LogKitLogger,19.0,20.0,2.0,0.0,0.0,2.0,0.0,7.0,42.0,0.0
org.apache.commons.logging.LogSource,6.0,8.0,4.0,0.0,0.0,2.0,0.0,17.0,25.0,0.0
org.apache.camel.processor.Logger,8.0,14.0,2.0,0.0,0.0,2.0,0.0,8.0,42.0,1.0
org.apache.camel.processor.LoggingErrorHandler,14.0,13.0,3.0,14.0,2.0,4.0,0.0,12.0,38.0,1.0
org.apache.camel.builder.LoggingErrorHandlerBuilder,7.0,9.0,2.0,2.0,0.0,3.0,0.0,6.0,18.0,0.0
org.apache.camel.impl.LoggingExceptionHandler,1.0,3.0,1.0,0.0,0.0,2.0,0.0,7.0,9.0,1.0
org.apache.camel.processor.LoggingLevel,2.0,4.0,7.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0
org.apache.camel.converter.jaxb.LongHeader,4.0,6.0,1.0,2.0,2.0,3.0,0.0,5.0,13.0,0.0
org.apache.camel.component.mail.MailBinding,2.0,7.0,0.0,0.0,0.0,2.0,0.0,22.0,42.0,0.0
org.apache.camel.component.mail.MailComponent,15.0,9.0,1.0,20.0,1.0,4.0,0.0,6.0,21.0,0.0
org.apache.camel.component.mail.MailConfiguration,27.0,28.0,12.0,0.0,0.0,2.0,0.0,9.0,55.0,0.0
org.apache.camel.component.mail.MailConsumer,23.0,10.0,3.0,27.0,4.0,5.0,0.0,17.0,45.0,0.0
org.apache.camel.component.mail.MailConverters,2.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,13.0,0.0
org.apache.camel.component.mail.MailEndpoint,27.0,11.0,2.0,20.0,1.0,4.0,0.0,12.0,34.0,0.0
org.apache.camel.component.mail.MailExchange,25.0,10.0,1.0,27.0,7.0,3.0,0.0,3.0,27.0,0.0
org.apache.camel.component.mail.MailMessage,14.0,12.0,1.0,14.0,8.0,4.0,0.0,13.0,37.0,0.0
org.apache.camel.component.mail.MailProducer,11.0,4.0,3.0,17.0,0.0,4.0,0.0,5.0,8.0,0.0
org.apache.camel.spring.Main,23.0,25.0,9.0,11.0,2.0,3.0,0.0,30.0,87.0,0.0
org.apache.camel.spring.util.MainRunner,12.0,14.0,5.0,0.0,0.0,2.0,0.0,21.0,36.0,0.0
org.apache.camel.management.ManagedEndpoint,2.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0
org.apache.camel.management.ManagedRoute,5.0,6.0,3.0,0.0,0.0,2.0,0.0,5.0,11.0,1.0
org.apache.camel.management.ManagedService,4.0,5.0,1.0,0.0,0.0,2.0,0.0,5.0,11.0,0.0
org.apache.camel.processor.MarshalProcessor,1.0,2.0,1.0,0.0,0.0,2.0,0.0,8.0,11.0,0.0
org.apache.camel.model.MarshalType,89.0,9.0,2.0,95.0,1.0,4.0,0.0,7.0,19.0,3.0
org.apache.camel.processor.idempotent.MemoryMessageIdRepository,4.0,5.0,1.0,0.0,0.0,2.0,0.0,6.0,12.0,1.0
org.apache.camel.Message,15.0,15.0,0.0,0.0,0.0,,,,,2.0
org.apache.camel.MessageDriven,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.mail.MessageHeaderAccessException,1.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0
org.apache.camel.component.mail.MessageHeaderNamesAccessException,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0
org.apache.camel.processor.idempotent.MessageIdRepository,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.jms.MessageJMSPropertyAccessException,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0
org.apache.camel.component.jms.MessageListenerProcessor,1.0,2.0,2.0,0.0,0.0,2.0,0.0,7.0,6.0,0.0
org.apache.camel.component.jms.MessagePropertyAccessException,1.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0
org.apache.camel.component.jms.MessagePropertyNamesAccessException,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0
org.apache.camel.impl.MessageSupport,11.0,14.0,4.0,0.0,0.0,2.0,1.0,8.0,32.0,3.0
org.apache.camel.converter.jaxb.MessageType,7.0,9.0,3.0,0.0,0.0,2.0,0.0,17.0,38.0,0.0
org.apache.camel.builder.xml.MessageVariableResolver,4.0,6.0,3.0,0.0,0.0,2.0,0.0,14.0,27.0,2.0
org.apache.camel.component.bean.MethodInfo,11.0,16.0,6.0,0.0,0.0,2.0,0.0,12.0,30.0,2.0
org.apache.camel.component.bean.MethodInvocation,5.0,5.0,0.0,0.0,0.0,,,,,2.0
org.apache.camel.component.mina.MinaComponent,11.0,7.0,0.0,20.0,1.0,4.0,0.0,24.0,40.0,0.0
org.apache.camel.component.mina.MinaConsumer,12.0,5.0,4.0,18.0,2.0,4.0,0.0,9.0,20.0,0.0
org.apache.camel.component.mina.MinaEndpoint,23.0,10.0,4.0,16.0,1.0,3.0,0.0,7.0,19.0,0.0
org.apache.camel.component.mina.MinaExchange,29.0,1.0,0.0,34.0,0.0,3.0,0.0,2.0,2.0,0.0
org.apache.camel.component.mina.MinaProducer,11.0,7.0,5.0,15.0,2.0,4.0,0.0,21.0,44.0,0.0
org.apache.camel.component.mock.MockComponent,11.0,2.0,0.0,20.0,1.0,4.0,0.0,4.0,4.0,0.0
org.apache.camel.component.mock.MockEndpoint,53.0,47.0,13.0,17.0,0.0,3.0,0.0,39.0,115.0,7.0
org.apache.camel.processor.MulticastProcessor,10.0,8.0,1.0,11.0,2.0,3.0,1.0,11.0,25.0,5.0
org.apache.camel.model.MulticastType,85.0,4.0,0.0,94.0,2.0,4.0,0.0,5.0,12.0,4.0
org.apache.camel.converter.NIOConverter,11.0,12.0,0.0,0.0,0.0,2.0,0.0,15.0,36.0,1.0
org.apache.camel.builder.xml.NamespaceBuilder,4.0,5.0,1.0,0.0,0.0,2.0,0.0,9.0,18.0,0.0
org.apache.camel.component.cxf.spring.NamespaceHandler,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0
org.apache.camel.language.NamespacePrefix,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.builder.xml.Namespaces,1.0,2.0,6.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0
org.apache.camel.component.bean.NoBeanAvailableException,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0
org.apache.camel.bam.processor.NoCorrelationKeyException,2.0,2.0,1.0,1.0,0.0,4.0,0.0,4.0,8.0,0.0
org.apache.camel.builder.NoErrorHandlerBuilder,3.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,4.0,1.0
org.apache.camel.util.NoFactoryAvailableException,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0
org.apache.camel.processor.idempotent.NoMessageIdException,2.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0
org.apache.camel.component.file.strategy.NoOpFileProcessStrategy,6.0,1.0,0.0,7.0,0.0,3.0,0.0,2.0,2.0,1.0
org.apache.commons.logging.impl.NoOpLog,18.0,20.0,0.0,0.0,0.0,2.0,0.0,4.0,21.0,0.0
org.apache.camel.impl.NoPolicy,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0
org.apache.camel.impl.NoRouteBuilder,38.0,4.0,1.0,43.0,1.0,4.0,0.0,3.0,6.0,0.0
org.apache.camel.NoSuchEndpointException,1.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0
org.apache.camel.NoSuchLanguageException,1.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0
org.apache.camel.NoSuchPropertyException,3.0,5.0,3.0,1.0,0.0,4.0,0.0,6.0,15.0,1.0
org.apache.camel.NoTypeConversionAvailableException,2.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,9.0,1.0
org.apache.camel.processor.validation.NoXmlBodyValidationException,1.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,6.0,0.0
org.apache.camel.view.NodeData,1.0,3.0,12.0,0.0,0.0,2.0,0.0,21.0,35.0,4.0
org.apache.camel.model.NodeFactory,2.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0
org.apache.camel.language.ognl.OGNL,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.converter.ObjectConverter,5.0,6.0,0.0,0.0,0.0,2.0,0.0,12.0,19.0,3.0
org.apache.camel.converter.jaxb.ObjectHeader,2.0,4.0,1.0,2.0,2.0,3.0,0.0,2.0,6.0,0.0
org.apache.camel.util.ObjectHelper,28.0,30.0,1.0,0.0,0.0,2.0,0.0,36.0,97.0,8.0
org.apache.camel.language.ognl.OgnlExpression,6.0,5.0,3.0,4.0,1.0,3.0,0.0,13.0,19.0,0.0
org.apache.camel.model.language.OgnlExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.language.ognl.OgnlLanguage,2.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0
org.apache.camel.model.OtherwiseType,84.0,4.0,0.0,94.0,2.0,4.0,0.0,5.0,11.0,3.0
org.apache.camel.model.OutputType,85.0,7.0,3.0,90.0,3.0,3.0,10.0,6.0,18.0,1.0
org.apache.camel.builder.script.PHP,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.bean.ParameterInfo,4.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0
org.apache.camel.component.bean.ParameterMappingStrategy,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.cxf.interceptors.PayloadContentRedirectInterceptor,1.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,0.0
org.apache.camel.component.cxf.interceptors.PayloadInInterceptor,1.0,3.0,1.0,2.0,2.0,3.0,0.0,3.0,5.0,0.0
org.apache.camel.component.cxf.invoker.PayloadInvokingContext,8.0,15.0,6.0,2.0,6.0,3.0,0.0,27.0,65.0,0.0
org.apache.camel.component.cxf.invoker.PayloadMessage,3.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,12.0,0.0
org.apache.camel.component.cxf.phase.PayloadPhaseManagerImpl,2.0,3.0,0.0,2.0,2.0,3.0,0.0,5.0,7.0,0.0
org.apache.camel.management.PerformanceCounter,9.0,9.0,4.0,2.0,1.0,3.0,0.0,4.0,16.0,0.0
org.apache.camel.model.language.PhpExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.processor.Pipeline,10.0,11.0,1.0,16.0,2.0,4.0,0.0,23.0,52.0,0.0
org.apache.camel.spi.Policy,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.PolicyRef,86.0,9.0,2.0,94.0,2.0,4.0,0.0,8.0,22.0,2.0
org.apache.camel.PollingConsumer,5.0,3.0,0.0,2.0,0.0,,,,,0.0
org.apache.camel.impl.PollingConsumerSupport,10.0,6.0,2.0,13.0,0.0,3.0,4.0,7.0,15.0,0.0
org.apache.camel.Predicate,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.builder.PredicateBuilder,17.0,18.0,0.0,0.0,0.0,2.0,0.0,19.0,39.0,0.0
org.apache.camel.builder.PredicateFactory,1.0,1.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.impl.PredicateSupport,2.0,4.0,0.0,0.0,0.0,2.0,0.0,6.0,14.0,0.0
org.apache.camel.processor.ProceedProcessor,2.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,9.0,0.0
org.apache.camel.model.ProceedType,82.0,4.0,0.0,90.0,3.0,3.0,0.0,5.0,6.0,4.0
org.apache.camel.bam.ProcessBuilder,52.0,20.0,8.0,43.0,1.0,4.0,0.0,21.0,62.0,0.0
org.apache.camel.bam.processor.ProcessContext,13.0,14.0,5.0,0.0,0.0,2.0,0.0,5.0,19.0,0.0
org.apache.camel.bam.model.ProcessDefinition,6.0,7.0,2.0,2.0,1.0,3.0,0.0,10.0,26.0,0.0
org.apache.camel.bam.model.ProcessInstance,15.0,18.0,6.0,0.0,0.0,2.0,0.0,10.0,38.0,0.0
org.apache.camel.bam.rules.ProcessRules,11.0,8.0,2.0,11.0,2.0,3.0,0.0,8.0,17.0,0.0
org.apache.camel.Processor,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.builder.ProcessorBuilder,11.0,12.0,0.0,0.0,0.0,2.0,0.0,13.0,24.0,1.0
org.apache.camel.impl.ProcessorEndpoint,22.0,7.0,1.0,21.0,1.0,5.0,1.0,7.0,14.0,0.0
org.apache.camel.builder.ProcessorFactory,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.impl.ProcessorPollingConsumer,13.0,6.0,1.0,16.0,2.0,4.0,0.0,7.0,14.0,0.0
org.apache.camel.model.ProcessorRef,86.0,7.0,2.0,94.0,2.0,4.0,0.0,6.0,14.0,2.0
org.apache.camel.model.ProcessorType,85.0,94.0,5.0,0.0,0.0,2.0,11.0,56.0,217.0,28.0
org.apache.camel.Producer,7.0,4.0,0.0,3.0,0.0,,,,,0.0
org.apache.camel.util.ProducerCache,13.0,13.0,2.0,11.0,2.0,3.0,0.0,19.0,45.0,1.0
org.apache.camel.ProducerTemplate,29.0,27.0,0.0,2.0,0.0,,,,,3.0
org.apache.camel.Properties,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.Property,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.impl.converter.PropertyEditorTypeConverter,1.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,11.0,1.0
org.apache.camel.converter.jaxb.PropertyType,4.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0
org.apache.camel.spi.Provider,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.bean.ProxyHelper,4.0,5.0,0.0,0.0,0.0,2.0,0.0,8.0,13.0,0.0
org.apache.camel.builder.script.Python,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.PythonExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.component.quartz.QuartzComponent,17.0,14.0,4.0,18.0,3.0,4.0,0.0,16.0,51.0,0.0
org.apache.camel.component.quartz.QuartzConsumer,11.0,4.0,0.0,17.0,3.0,4.0,0.0,4.0,11.0,0.0
org.apache.camel.component.quartz.QuartzEndpoint,31.0,24.0,7.0,15.0,2.0,3.0,0.0,27.0,85.0,0.0
org.apache.camel.component.quartz.QuartzExchange,29.0,3.0,0.0,33.0,1.0,3.0,0.0,3.0,9.0,0.0
org.apache.camel.component.quartz.QuartzMessage,18.0,3.0,1.0,21.0,1.0,4.0,0.0,7.0,25.0,0.0
org.apache.camel.component.seda.QueueComponent,12.0,2.0,1.0,22.0,0.0,5.0,0.0,4.0,5.0,0.0
org.apache.camel.processor.loadbalancer.QueueLoadBalancer,4.0,3.0,0.0,3.0,0.0,3.0,3.0,7.0,13.0,0.0
org.apache.camel.processor.loadbalancer.RandomLoadBalancer,4.0,2.0,0.0,4.0,1.0,4.0,0.0,5.0,7.0,0.0
org.apache.camel.component.cxf.interceptors.RawMessageContentRedirectInterceptor,1.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,0.0
org.apache.camel.component.cxf.interceptors.RawMessageInInterceptor,1.0,3.0,1.0,2.0,2.0,3.0,0.0,3.0,5.0,0.0
org.apache.camel.component.cxf.invoker.RawMessageInvokingContext,9.0,13.0,3.0,4.0,4.0,3.0,0.0,24.0,58.0,0.0
org.apache.camel.component.cxf.phase.RawMessagePhaseManagerImpl,2.0,3.0,0.0,2.0,2.0,3.0,0.0,5.0,7.0,0.0
org.apache.camel.processor.RecipientList,8.0,6.0,2.0,11.0,2.0,3.0,0.0,14.0,25.0,1.0
org.apache.camel.model.RecipientListType,86.0,5.0,0.0,97.0,1.0,4.0,0.0,6.0,15.0,2.0
org.apache.camel.processor.RedeliveryPolicy,24.0,26.0,7.0,0.0,0.0,2.0,0.0,9.0,48.0,0.0
org.apache.camel.model.RedeliveryPolicyType,21.0,22.0,6.0,0.0,0.0,2.0,0.0,8.0,48.0,2.0
org.apache.camel.component.ref.RefComponent,11.0,2.0,0.0,20.0,1.0,4.0,0.0,7.0,7.0,0.0
org.apache.camel.impl.ReflectionInjector,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0
org.apache.camel.spring.util.ReflectionUtils,2.0,3.0,0.0,0.0,0.0,2.0,0.0,11.0,18.0,0.0
org.apache.camel.spi.Registry,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.validator.jing.RelaxNGCompactSyntaxComponent,13.0,2.0,0.0,25.0,1.0,6.0,0.0,4.0,5.0,0.0
org.apache.camel.component.file.remote.RemoteFileBinding,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
org.apache.camel.component.file.remote.RemoteFileComponent,15.0,8.0,1.0,20.0,1.0,4.0,0.0,11.0,27.0,0.0
org.apache.camel.component.file.remote.RemoteFileConfiguration,20.0,23.0,8.0,0.0,0.0,2.0,0.0,8.0,45.0,0.0
org.apache.camel.component.file.remote.RemoteFileConsumer,21.0,2.0,1.0,31.0,0.0,5.0,2.0,2.0,4.0,0.0
org.apache.camel.component.file.remote.RemoteFileEndpoint,22.0,9.0,2.0,19.0,2.0,4.0,2.0,5.0,21.0,0.0
org.apache.camel.component.file.remote.RemoteFileExchange,31.0,4.0,1.0,34.0,0.0,3.0,0.0,3.0,8.0,0.0
org.apache.camel.component.file.remote.RemoteFileMessage,22.0,12.0,3.0,18.0,4.0,4.0,0.0,6.0,25.0,0.0
org.apache.camel.component.file.remote.RemoteFileProducer,10.0,2.0,0.0,17.0,0.0,4.0,2.0,6.0,10.0,0.0
org.apache.camel.component.file.strategy.RenameFileProcessStrategy,7.0,8.0,2.0,5.0,2.0,3.0,0.0,10.0,26.0,1.0
org.apache.camel.util.ReportingTypeConverterLoader,2.0,6.0,2.0,5.0,2.0,3.0,0.0,10.0,17.0,0.0
org.apache.camel.util.ReportingTypeConverterRegistry,3.0,4.0,1.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0
org.apache.camel.processor.Resequencer,15.0,7.0,0.0,26.0,1.0,4.0,0.0,8.0,22.0,0.0
org.apache.camel.processor.resequencer.ResequencerEngine,8.0,18.0,7.0,0.0,0.0,2.0,0.0,15.0,50.0,1.0
org.apache.camel.model.ResequencerType,93.0,24.0,6.0,88.0,5.0,3.0,0.0,18.0,66.0,5.0
org.apache.camel.ResolveEndpointFailedException,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0
org.apache.camel.util.ResolverUtil,6.0,12.0,3.0,0.0,0.0,2.0,0.0,26.0,69.0,6.0
org.apache.camel.component.ResourceBasedComponent,13.0,5.0,2.0,21.0,0.0,4.0,2.0,8.0,15.0,0.0
org.apache.camel.component.ResourceBasedEndpoint,25.0,5.0,4.0,26.0,0.0,6.0,1.0,8.0,15.0,0.0
org.apache.camel.builder.xml.ResultHandler,2.0,2.0,0.0,0.0,0.0,,,,,1.0
