address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.gjt.sp.jedit.options.TextAreaOptionPane,4.0,3.0,12.0,7.0,2.0,3.0,0.0,10.0,24.0,0.0
org.gjt.sp.jedit.textarea.TextAreaPainter,38.0,45.0,19.0,0.0,0.0,2.0,0.0,23.0,129.0,16.0
org.gjt.sp.jedit.textarea.TextRenderer,7.0,13.0,3.0,0.0,0.0,2.0,2.0,13.0,37.0,0.0
org.gjt.sp.jedit.textarea.TextRenderer2D,5.0,6.0,2.0,7.0,5.0,3.0,0.0,14.0,23.0,0.0
org.gjt.sp.jedit.textarea.TextRendererAWT,7.0,4.0,0.0,9.0,3.0,3.0,0.0,5.0,11.0,0.0
org.gjt.sp.jedit.TextUtilities,8.0,9.0,0.0,0.0,0.0,2.0,0.0,16.0,40.0,5.0
bsh.This,7.0,11.0,3.0,0.0,0.0,2.0,2.0,16.0,34.0,0.0
org.gjt.sp.jedit.gui.TipOfTheDay,0.0,6.0,1.0,0.0,2.0,3.0,0.0,11.0,18.0,2.0
bsh.Token,2.0,3.0,8.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0
org.gjt.sp.jedit.syntax.Token,1.0,2.0,20.0,0.0,0.0,2.0,0.0,3.0,7.0,1.0
org.gjt.sp.jedit.syntax.TokenMarker,6.0,10.0,25.0,0.0,0.0,2.0,0.0,21.0,50.0,1.0
bsh.TokenMgrError,1.0,6.0,5.0,0.0,0.0,2.0,0.0,6.0,22.0,0.0
org.gjt.sp.jedit.options.ToolBarAddDialog,1.0,13.0,13.0,0.0,2.0,3.0,0.0,31.0,73.0,0.0
org.gjt.sp.jedit.options.ToolBarOptionPane,4.0,13.0,9.0,7.0,2.0,3.0,0.0,32.0,76.0,1.0
org.gjt.sp.jedit.io.UrlVFS,16.0,6.0,0.0,16.0,5.0,3.0,0.0,11.0,19.0,1.0
org.gjt.sp.jedit.io.VFS,21.0,22.0,7.0,0.0,0.0,2.0,4.0,11.0,38.0,4.0
org.gjt.sp.jedit.browser.VFSBrowser,23.0,54.0,26.0,0.0,0.0,2.0,0.0,56.0,188.0,18.0
org.gjt.sp.jedit.browser.VFSFileChooserDialog,2.0,10.0,6.0,0.0,2.0,3.0,0.0,32.0,76.0,4.0
org.gjt.sp.jedit.io.VFSManager,16.0,23.0,9.0,0.0,0.0,2.0,0.0,27.0,69.0,2.0
org.gjt.sp.jedit.msg.VFSUpdate,5.0,3.0,1.0,4.0,1.0,3.0,0.0,4.0,9.0,0.0
org.gjt.sp.jedit.gui.VariableGridLayout,13.0,17.0,10.0,0.0,0.0,2.0,0.0,12.0,39.0,0.0
org.gjt.sp.jedit.View,39.0,54.0,16.0,0.0,0.0,2.0,0.0,53.0,219.0,5.0
org.gjt.sp.jedit.gui.ViewRegisters,0.0,6.0,3.0,0.0,2.0,3.0,0.0,25.0,47.0,0.0
org.gjt.sp.jedit.msg.ViewUpdate,3.0,5.0,3.0,0.0,0.0,2.0,0.0,6.0,13.0,0.0
org.gjt.sp.jedit.options.WindowTableModel,9.0,11.0,3.0,0.0,0.0,2.0,0.0,15.0,32.0,0.0
org.gjt.sp.util.WorkRequest,5.0,6.0,0.0,0.0,0.0,2.0,3.0,5.0,12.0,0.0
org.gjt.sp.util.WorkThread,10.0,14.0,9.0,0.0,0.0,2.0,0.0,14.0,37.0,1.0
org.gjt.sp.util.WorkThreadPool,8.0,22.0,15.0,0.0,0.0,2.0,0.0,20.0,56.0,1.0
org.gjt.sp.util.WorkThreadProgressListener,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.syntax.XModeHandler,6.0,19.0,25.0,6.0,7.0,3.0,0.0,23.0,86.0,2.0
bsh.XThis,5.0,5.0,1.0,6.0,2.0,3.0,0.0,9.0,19.0,0.0
com.microstar.xml.XmlException,4.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0
com.microstar.xml.XmlHandler,13.0,13.0,0.0,0.0,0.0,,,,,0.0
com.microstar.xml.XmlParser,26.0,118.0,92.0,0.0,0.0,2.0,0.0,20.0,280.0,0.0
bsh.commands.dir,4.0,6.0,1.0,0.0,0.0,2.0,0.0,11.0,42.0,0.0
org.gjt.sp.jedit.jEdit,67.0,99.0,25.0,0.0,0.0,2.0,0.0,88.0,379.0,23.0
