Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
File,org.apache.wml.dom.WMLPElementImpl,1,1,1,1,3,0,3,0,1,0,0,11,11,0,11,0,0,0,11,112,15,37,14,11,60,13,25,14,11,1,1,1,1.62,11,11,11,11,0,0.0
File,org.apache.wml.dom.WMLPostfieldElementImpl,1,1,1,1,3,0,3,0,1,0,0,9,9,0,9,0,0,0,9,104,13,31,12,9,60,11,21,12,9,1,1,1,1.94,9,9,9,9,0,0.0
File,org.apache.wml.dom.WMLPrevElementImpl,1,1,1,1,3,0,3,0,1,0,0,5,5,0,5,0,0,0,5,88,9,19,8,5,60,7,13,8,5,1,1,1,3.16,5,5,5,5,0,0.0
File,org.apache.wml.dom.WMLRefreshElementImpl,1,1,1,1,3,0,3,0,1,0,0,5,5,0,5,0,0,0,5,88,9,19,8,5,60,7,13,8,5,1,1,1,3.16,5,5,5,5,0,0.0
File,org.apache.wml.dom.WMLSelectElementImpl,1,1,1,1,3,0,3,0,1,0,0,21,21,0,21,0,0,0,21,151,24,67,24,21,60,23,45,24,21,1,1,1,0.9,21,21,21,21,0,0.0
File,org.apache.wml.dom.WMLSetvarElementImpl,1,1,1,1,3,0,3,0,1,0,0,9,9,0,9,0,0,0,9,104,13,31,12,9,60,11,21,12,9,1,1,1,1.94,9,9,9,9,0,0.0
File,org.apache.wml.dom.WMLSmallElementImpl,1,1,1,1,3,0,3,0,1,0,0,7,7,0,7,0,0,0,7,96,11,25,10,7,60,9,17,10,7,1,1,1,2.4,7,7,7,7,0,0.0
File,org.apache.wml.dom.WMLStrongElementImpl,1,1,1,1,3,0,3,0,1,0,0,7,7,0,7,0,0,0,7,96,11,25,10,7,60,9,17,10,7,1,1,1,2.4,7,7,7,7,0,0.0
File,org.apache.wml.dom.WMLTableElementImpl,1,1,1,1,3,0,3,0,1,0,0,13,13,0,13,0,0,0,13,120,17,43,16,13,60,15,29,16,13,1,1,1,1.4,13,13,13,13,0,0.0
File,org.apache.wml.dom.WMLTdElementImpl,1,1,1,1,3,0,3,0,1,0,0,7,7,0,7,0,0,0,7,96,11,25,10,7,60,9,17,10,7,1,1,1,2.4,7,7,7,7,0,0.0
File,org.apache.wml.dom.WMLTemplateElementImpl,1,1,1,1,3,0,3,0,1,0,0,11,11,0,11,0,0,0,11,112,15,37,14,11,60,13,25,14,11,1,1,1,1.62,11,11,11,11,0,0.0
File,org.apache.wml.dom.WMLTimerElementImpl,1,1,1,1,3,0,3,0,1,0,0,9,9,0,9,0,0,0,9,104,13,31,12,9,60,11,21,12,9,1,1,1,1.94,9,9,9,9,0,0.0
File,org.apache.wml.dom.WMLTrElementImpl,1,1,1,1,3,0,3,0,1,0,0,5,5,0,5,0,0,0,5,88,9,19,8,5,60,7,13,8,5,1,1,1,3.16,5,5,5,5,0,0.0
File,org.apache.wml.dom.WMLUElementImpl,1,1,1,1,3,0,3,0,1,0,0,7,7,0,7,0,0,0,7,96,11,25,10,7,60,9,17,10,7,1,1,1,2.4,7,7,7,7,0,0.0
File,org.apache.wml.dom.WMLWmlElementImpl,1,1,1,1,3,0,3,0,1,0,0,7,7,0,7,0,0,0,7,96,11,25,10,7,60,9,17,10,7,1,1,1,2.4,7,7,7,7,0,0.0
File,org.apache.xerces.dom.AttrImpl,4,4,4,1,29,2,17,10,1,0,2,37,37,2,37,6,2,5,24,1321,153,647,112,418,560,280,426,109,317,31,31,36,0.87,149,149,174,46,6,0.0
File,org.apache.xerces.dom.AttrNSImpl,4,4,5,1,26,0,17,8,1,0,3,6,6,2,6,0,0,2,4,263,20,115,23,68,130,36,65,18,47,11,11,15,1.13,29,29,34,6,4,1.0
File,org.apache.xerces.dom.AttributeMap,5,5,5,1,39,2,26,11,1,0,0,11,11,0,11,2,0,4,5,661,67,295,57,205,310,129,181,49,132,12,12,15,1.05,55,55,65,15,3,2.0
File,org.apache.xerces.dom.CDATASectionImpl,1,1,1,1,5,0,3,2,1,0,1,3,3,0,3,0,0,0,3,124,11,16,9,4,98,6,10,7,3,1,1,1,6.13,3,3,3,3,0,0.0
File,org.apache.xerces.dom.CharacterDataImpl,2,2,2,1,20,1,10,9,2,0,2,15,15,1,15,1,0,1,13,430,49,161,37,94,229,57,94,31,63,8,8,8,1.42,37,37,39,15,2,0.0
File,org.apache.xerces.dom.ChildNode,1,1,1,1,9,0,3,5,1,0,1,8,8,2,8,2,0,1,5,188,25,37,19,12,129,19,28,18,10,2,2,2,3.49,12,12,12,8,0,0.0
File,org.apache.xerces.dom.CommentImpl,1,1,1,1,5,0,3,2,1,0,1,3,3,0,3,0,0,0,3,105,11,16,9,4,79,6,10,7,3,1,1,1,4.94,3,3,3,3,0,0.0
File,org.apache.xerces.dom.DOMImplementationImpl,1,1,6,1,26,0,13,12,1,1,1,4,3,0,4,0,0,0,4,201,14,60,18,37,129,15,23,12,11,3,3,18,2.15,7,7,26,4,1,3.0
File,org.apache.xerces.dom.DeepNodeListImpl,5,5,8,3,27,3,20,5,1,0,0,5,5,6,5,0,0,1,4,281,30,112,21,69,145,43,67,19,48,15,15,28,1.29,25,25,40,19,7,0.0
File,org.apache.xerces.dom.DeferredAttrImpl,1,1,1,1,10,1,5,4,1,0,1,4,4,1,4,1,0,2,1,182,22,30,16,13,134,17,22,13,9,1,1,1,4.47,4,4,4,4,0,2.0
File,org.apache.xerces.dom.DeferredAttrNSImpl,2,2,2,1,17,1,10,6,1,0,1,4,4,1,4,1,0,2,1,182,26,50,18,27,112,26,36,15,21,6,6,6,2.24,9,9,9,4,3,3.0
File,org.apache.xerces.dom.DeferredCDATASectionImpl,1,1,1,1,9,1,5,3,1,0,1,3,3,1,3,1,0,1,1,148,19,23,12,9,109,12,16,9,7,1,1,1,4.74,3,3,3,3,0,2.0
File,org.apache.xerces.dom.DeferredCommentImpl,1,1,1,1,9,1,4,3,1,0,1,3,3,1,3,1,0,1,1,128,19,22,12,8,90,11,15,9,6,1,1,1,4.09,3,3,3,3,0,2.0
File,org.apache.xerces.dom.DeferredDocumentImpl,2,2,2,1,22,3,14,5,2,2,8,66,64,15,66,1,7,6,52,1746,317,992,268,705,491,588,755,263,492,26,15,27,0.49,192,181,197,110,6,8.0
File,org.apache.xerces.dom.DeferredDocumentTypeImpl,2,1,2,2,25,4,15,6,1,0,1,4,4,1,4,1,0,2,1,219,33,72,22,46,118,41,49,19,30,7,4,7,1.64,10,7,10,10,3,3.0
File,org.apache.xerces.dom.DeferredElementDefinitionImpl,1,1,1,1,14,2,7,4,1,0,1,4,4,1,4,1,0,2,1,161,26,38,17,20,101,22,28,14,14,2,2,2,2.66,5,5,5,4,1,2.0
File,org.apache.xerces.dom.DeferredElementImpl,1,1,1,1,11,1,7,3,1,0,1,4,4,1,4,1,0,2,1,171,24,40,21,20,111,24,30,18,12,3,3,3,2.77,6,6,6,4,2,2.0
File,org.apache.xerces.dom.DeferredElementNSImpl,1,1,1,1,15,2,9,4,1,0,1,4,4,1,4,1,0,2,1,177,28,49,23,26,104,28,35,19,16,4,4,4,2.12,7,7,7,4,2,3.0
File,org.apache.xerces.dom.DeferredEntityImpl,1,1,1,1,12,2,6,4,1,0,1,4,4,1,4,1,0,2,1,181,25,35,15,19,125,23,28,13,15,1,1,1,3.57,4,4,4,4,0,4.0
File,org.apache.xerces.dom.DeferredEntityReferenceImpl,2,2,2,1,16,2,9,4,1,0,1,5,5,1,5,1,0,3,1,230,29,56,20,33,149,30,42,18,24,7,7,7,2.66,11,11,11,5,4,2.0
File,org.apache.xerces.dom.DeferredNode,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,76,6,5,4,0,66,3,4,4,0,0,0,0,13.2,0,0,0,0,0,2.0
File,org.apache.xerces.dom.DeferredNotationImpl,1,1,1,1,12,2,6,4,1,0,1,3,3,1,3,1,0,1,1,155,21,28,15,13,109,17,21,12,9,1,1,1,3.89,3,3,3,3,0,2.0
File,org.apache.xerces.dom.DeferredProcessingInstructionImpl,1,1,1,1,9,1,5,3,1,0,1,3,3,1,3,1,0,1,1,131,19,23,12,9,92,12,16,9,7,1,1,1,4.0,3,3,3,3,0,2.0
File,org.apache.xerces.dom.DeferredTextImpl,1,1,1,1,11,2,5,4,1,0,1,3,3,1,3,1,0,1,1,145,21,23,12,9,104,12,16,9,7,1,1,1,4.52,3,3,3,3,0,2.0
File,org.apache.xerces.dom.DocumentFragmentImpl,1,1,1,1,4,0,2,1,1,0,1,4,4,0,4,0,0,0,4,142,12,17,10,4,114,6,11,8,3,1,1,1,6.71,4,4,4,4,0,0.0
File,org.apache.xerces.dom.DocumentImpl,2,2,2,1,26,2,12,11,1,0,2,50,50,11,50,3,1,0,46,1658,221,688,140,416,777,260,328,108,220,32,21,35,1.13,123,112,136,54,5,6.0
File,org.apache.xerces.dom.DocumentTypeImpl,1,1,1,1,12,0,6,5,1,0,1,15,15,7,15,1,0,0,14,342,46,106,30,52,196,51,77,27,50,2,2,2,1.85,25,25,25,15,1,0.0
File,org.apache.xerces.dom.ElementDefinitionImpl,1,1,1,1,10,0,5,4,1,0,1,5,5,2,5,0,0,0,5,156,20,34,14,14,105,16,24,12,12,2,2,2,3.09,7,7,7,5,1,0.0
File,org.apache.xerces.dom.ElementImpl,3,3,3,1,22,2,10,10,1,0,1,29,29,2,29,1,0,4,24,822,108,310,55,171,423,110,196,49,147,10,10,11,1.36,87,87,94,31,4,1.0
File,org.apache.xerces.dom.ElementNSImpl,4,4,4,1,23,0,15,7,1,0,2,6,6,2,6,0,0,2,4,245,20,100,22,54,126,31,55,16,39,9,9,9,1.26,24,24,26,6,4,1.0
File,org.apache.xerces.dom.EntityImpl,1,1,1,1,10,1,5,4,1,0,1,10,10,4,10,0,0,0,10,251,37,65,21,28,156,27,45,19,26,2,2,2,2.4,17,17,17,10,1,1.0
File,org.apache.xerces.dom.EntityReferenceImpl,1,1,1,1,10,0,6,4,1,0,1,10,10,1,10,0,0,1,9,355,35,68,21,34,253,34,50,20,30,5,5,6,3.72,15,15,16,13,2,1.0
File,org.apache.xerces.dom.LCount,2,2,2,1,7,0,7,0,1,1,1,1,0,3,1,1,0,0,0,102,10,17,10,6,76,10,13,10,3,2,2,2,4.47,2,2,2,1,1,0.0
File,org.apache.xerces.dom.NamedNodeMapImpl,2,2,2,1,16,1,9,6,1,0,4,22,22,3,22,9,0,4,9,532,73,219,61,133,256,97,150,59,91,7,7,11,1.17,59,59,65,31,3,0.0
File,org.apache.xerces.dom.NodeImpl,2,2,2,1,16,0,6,9,3,0,17,70,70,7,70,29,1,4,36,1419,140,512,143,255,798,208,337,141,196,25,25,34,1.56,137,137,159,87,7,0.0
File,org.apache.xerces.dom.NodeIteratorImpl,3,3,4,2,20,3,12,4,1,0,0,13,13,8,13,4,0,0,9,400,66,177,39,113,162,84,129,36,93,8,8,11,0.92,44,44,54,34,3,0.0
File,org.apache.xerces.dom.NotationImpl,2,2,2,1,11,1,6,4,1,0,1,7,7,3,7,0,0,0,7,209,29,57,16,27,128,21,36,14,22,3,3,3,2.25,14,14,14,7,1,0.0
File,org.apache.xerces.dom.ParentNode,3,3,4,1,29,2,16,11,2,0,1,32,32,5,32,8,4,4,16,1114,130,537,88,347,477,230,355,89,266,34,34,39,0.89,126,126,146,34,6,0.0
File,org.apache.xerces.dom.ProcessingInstructionImpl,1,1,1,1,11,0,4,7,1,0,1,6,6,1,6,0,0,0,6,177,19,37,14,14,125,14,24,11,13,2,2,2,3.38,9,9,9,6,1,0.0
File,org.apache.xerces.dom.RangeExceptionImpl,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,65,2,7,4,1,56,3,5,4,1,1,1,1,8.0,1,1,1,1,0,0.0
File,org.apache.xerces.dom.RangeImpl,4,4,5,2,32,1,20,10,1,0,3,55,55,11,55,13,16,0,26,1943,170,1142,203,773,646,506,767,200,567,21,21,21,0.57,272,260,310,117,3,0.0
File,org.apache.xerces.dom.TextImpl,2,2,2,1,14,1,7,5,1,0,1,6,6,0,6,0,0,0,6,192,26,51,16,25,119,18,31,12,19,5,5,6,2.33,12,12,13,6,1,0.0
File,org.apache.xerces.dom.TreeWalkerImpl,3,3,4,3,19,3,12,4,1,0,0,20,20,5,20,6,0,0,14,503,92,256,56,165,157,121,193,53,140,8,8,10,0.61,71,71,80,60,2,1.0
File,org.apache.xerces.dom.events.EventImpl,1,1,1,1,7,0,4,3,1,0,0,10,10,10,10,0,0,0,10,168,15,56,22,17,97,23,34,21,13,1,1,1,1.73,10,10,10,10,0,0.0
File,org.apache.xerces.dom.events.MutationEventImpl,1,1,1,1,9,0,5,4,1,0,7,6,6,5,6,0,0,0,6,144,10,50,25,20,84,25,32,21,11,1,1,1,1.68,6,6,6,6,0,0.0
File,org.apache.xerces.domx.XGrammarWriter,3,3,3,1,18,1,15,2,2,2,4,50,48,7,50,0,10,9,31,1158,165,784,171,529,236,442,601,175,426,13,13,19,0.3,163,160,198,76,5,0.0
File,org.apache.xerces.framework.Version,1,1,1,1,7,0,3,4,1,1,1,1,0,0,1,0,0,0,1,86,7,7,4,2,73,3,5,4,1,1,1,1,10.43,1,1,1,1,0,5.0
File,org.apache.xerces.framework.XMLAttrList,2,2,3,1,16,0,10,6,1,0,6,30,30,13,30,0,1,0,29,684,50,338,115,243,301,210,284,114,170,7,7,7,0.89,75,75,93,46,3,2.0
File,org.apache.xerces.framework.XMLContentSpec,4,3,6,1,30,1,25,3,2,2,15,13,11,3,13,0,1,0,12,640,64,332,52,238,250,153,196,43,153,25,17,34,0.75,57,41,77,12,4,0.0
File,org.apache.xerces.framework.XMLDTDScanner,7,6,7,4,37,0,33,4,2,0,35,97,97,42,97,0,44,3,50,3301,105,2441,436,1900,779,1115,1575,395,1180,44,44,50,0.32,494,475,552,281,6,1.0
File,org.apache.xerces.framework.XMLDocumentHandler,0,0,0,0,0,0,0,0,2,0,0,32,32,0,32,0,0,0,32,387,36,46,44,0,305,34,36,36,0,0,0,0,6.63,0,0,0,0,0,0.0
File,org.apache.xerces.framework.XMLDocumentScanner,6,5,7,3,34,0,28,5,8,0,24,70,70,36,70,21,7,0,42,2299,64,1656,267,1289,615,733,1037,231,806,72,58,74,0.37,352,314,400,163,8,1.0
File,org.apache.xerces.framework.XMLErrorReporter,0,0,0,0,0,0,0,0,1,0,3,2,2,0,2,0,0,0,2,113,8,14,13,3,91,7,8,8,0,0,0,0,6.5,0,0,0,0,0,0.0
File,org.apache.xerces.framework.XMLParser,2,2,2,1,25,0,9,15,1,0,11,52,52,11,52,0,0,30,22,1607,143,568,169,312,941,234,367,118,249,19,19,19,1.66,134,134,135,86,3,3.0
File,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,1,1,1,1,8,0,4,3,1,0,0,4,4,0,4,0,0,0,4,110,7,25,13,5,78,9,14,10,4,1,1,1,3.12,4,4,4,4,0,3.0
File,org.apache.xerces.jaxp.DocumentBuilderImpl,1,1,1,1,8,0,5,3,1,0,0,8,8,3,8,0,1,1,6,165,13,59,25,27,95,31,43,23,20,3,3,3,1.61,11,11,11,8,1,2.0
File,org.apache.xerces.jaxp.SAXParserFactoryImpl,1,1,1,1,8,0,4,3,1,0,0,4,4,0,4,0,0,0,4,114,8,28,17,4,78,11,16,12,4,1,1,1,2.79,4,4,4,4,0,2.0
File,org.apache.xerces.jaxp.SAXParserImpl,1,1,1,1,8,0,5,3,1,0,0,8,8,3,8,0,1,1,6,168,13,63,29,25,95,32,43,26,17,3,3,3,1.51,10,10,10,8,1,3.0
File,org.apache.xerces.msg.DatatypeMessages,1,1,1,1,4,0,3,1,1,0,1,1,1,0,1,0,0,0,1,98,4,28,25,20,66,4,6,5,1,1,1,1,2.36,1,1,1,1,0,0.0
File,org.apache.xerces.msg.ExceptionMessages,1,1,1,1,4,0,3,1,1,0,1,1,1,0,1,0,0,0,1,174,21,80,77,72,73,4,6,5,1,1,1,1,0.91,1,1,1,1,0,0.0
File,org.apache.xerces.msg.ExceptionMessagesLocalizer,8,8,11,3,36,5,29,3,1,1,1,1,0,0,1,0,0,0,1,111,14,37,16,24,61,24,33,17,16,8,8,11,1.65,8,8,11,3,2,0.0
File,org.apache.xerces.msg.ImplementationMessages,1,1,1,1,4,0,3,1,1,0,1,1,1,0,1,0,0,0,1,100,4,28,24,19,69,3,5,4,1,1,1,1,2.46,1,1,1,1,0,0.0
File,org.apache.xerces.msg.SchemaMessages,1,1,1,1,4,0,3,1,1,0,1,1,1,0,1,0,0,0,1,116,5,45,42,37,66,4,6,5,1,1,1,1,1.47,1,1,1,1,0,4.0
File,org.apache.xerces.msg.XMLMessages,1,1,1,1,4,0,3,1,1,0,1,1,1,0,1,0,0,0,1,288,5,173,170,165,110,4,6,5,1,1,1,1,0.64,1,1,1,1,0,1.0
File,org.apache.xerces.parsers.DOMParser,6,5,6,2,47,4,32,11,1,0,5,61,61,24,61,0,12,7,42,3195,397,2040,481,1459,854,995,1320,421,899,56,44,56,0.42,372,333,409,151,6,7.0
File,org.apache.xerces.parsers.SAXParser,4,3,4,1,27,2,14,11,1,0,3,48,48,7,48,0,0,7,41,1600,197,721,191,440,709,278,447,159,288,17,12,19,0.98,198,179,223,76,3,1.0
File,org.apache.xerces.readers.AbstractCharReader,8,7,9,6,36,0,32,4,2,0,1,33,33,12,33,1,8,4,20,1397,46,1065,141,840,304,591,834,145,689,49,36,55,0.29,268,252,294,213,6,0.0
File,org.apache.xerces.readers.CharReader,11,11,12,7,61,0,44,17,1,0,0,4,4,7,4,1,2,1,0,354,3,191,27,153,160,106,151,27,124,24,24,29,0.84,45,45,50,29,6,1.0
File,org.apache.xerces.readers.DefaultEntityHandler,1,1,1,1,10,0,9,1,6,1,4,115,114,53,115,1,14,11,89,1403,47,1098,308,767,275,605,802,307,495,18,18,19,0.25,208,208,217,139,3,0.0
File,org.apache.xerces.readers.DefaultReaderFactory,2,2,2,1,17,0,9,7,1,0,2,9,9,3,9,0,0,0,9,247,18,101,50,41,128,43,62,33,29,7,7,8,1.27,18,18,19,13,2,0.0
File,org.apache.xerces.readers.EBCDICRecognizer,11,11,14,1,49,1,46,3,1,0,0,1,1,0,1,0,0,0,1,125,5,55,26,32,66,30,41,19,22,11,11,14,1.2,11,11,14,1,2,0.0
File,org.apache.xerces.readers.MIME2Java,1,1,1,1,12,0,2,9,1,2,2,3,1,1,3,0,1,0,2,666,12,99,10,84,555,86,91,9,82,1,1,1,5.61,3,3,3,3,0,3.0
File,org.apache.xerces.readers.StreamingCharReader,7,7,8,6,34,0,30,4,2,0,1,34,34,17,34,1,10,2,21,1388,47,1058,142,824,301,582,823,146,677,43,30,49,0.28,269,250,295,218,6,0.0
File,org.apache.xerces.readers.StringReader,7,7,9,6,28,0,27,1,1,1,3,28,27,8,28,0,6,0,22,987,9,787,111,579,204,368,560,94,466,41,28,53,0.26,218,199,254,172,5,0.0
File,org.apache.xerces.readers.UCSReader,7,7,8,5,28,0,27,1,1,0,9,30,30,8,30,1,5,0,24,1029,15,841,118,639,190,436,647,114,533,47,47,65,0.23,225,222,261,175,6,0.0
File,org.apache.xerces.readers.UCSRecognizer,15,15,17,1,40,0,40,0,1,0,0,1,1,0,1,0,0,0,1,114,4,47,19,26,63,17,33,12,21,15,15,17,1.34,15,15,17,1,4,0.0
File,org.apache.xerces.readers.UTF8CharReader,10,10,12,8,55,0,47,8,1,0,0,9,9,11,9,1,7,1,0,615,3,448,77,349,168,245,336,59,277,31,25,33,0.38,97,91,108,79,6,0.0
File,org.apache.xerces.readers.UTF8Reader,14,13,15,7,64,0,62,3,1,0,5,40,40,12,40,0,17,1,22,2789,10,2534,241,2075,323,1335,1864,225,1639,111,98,120,0.13,567,540,630,303,8,0.0
File,org.apache.xerces.readers.UTF8Recognizer,2,2,3,1,8,0,8,0,2,0,0,22,22,3,22,1,0,0,21,280,9,193,66,111,80,91,145,61,84,19,19,25,0.41,54,54,67,30,7,0.0
File,org.apache.xerces.readers.XCatalog,2,2,3,1,19,2,10,7,3,0,12,19,19,3,19,1,0,1,17,643,100,244,86,134,311,112,172,78,94,17,17,17,1.27,55,55,57,30,4,0.0
File,org.apache.xerces.readers.XMLCatalogHandler,1,1,1,1,11,0,4,6,1,0,0,10,10,2,10,0,0,0,10,232,24,53,22,20,155,24,38,22,16,5,5,5,2.92,13,13,13,12,2,0.0
File,org.apache.xerces.readers.XMLDeclRecognizer,6,6,6,6,32,0,24,8,1,1,3,3,2,0,3,0,0,1,2,191,6,66,23,34,119,32,45,16,29,11,11,11,1.8,12,12,12,12,2,0.0
File,org.apache.xerces.readers.XMLEntityHandler,0,0,0,0,0,0,0,0,5,0,41,57,57,0,57,0,0,0,57,674,62,123,118,41,489,72,77,77,0,0,0,0,3.98,0,0,0,0,0,0.0
File,org.apache.xerces.readers.XMLEntityReader,1,1,1,1,9,0,5,3,1,0,0,9,9,10,9,0,0,4,5,173,9,66,23,42,98,42,54,23,31,2,2,2,1.48,11,11,11,9,1,0.0
File,org.apache.xerces.readers.XMLEntityReaderFactory,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,0,0,0,8,173,10,36,35,0,127,14,15,15,0,0,0,0,3.53,0,0,0,0,0,0.0
File,org.apache.xerces.utils.Base64,5,5,5,1,31,4,23,4,1,5,12,5,0,0,5,0,0,0,5,285,45,157,41,128,88,127,155,49,106,15,15,15,0.56,26,26,28,8,2,0.0
File,org.apache.xerces.utils.CharDataChunk,2,2,2,1,18,0,10,8,1,1,4,18,17,6,18,0,5,0,13,451,5,194,52,132,255,109,157,53,104,11,11,11,1.31,52,52,52,33,3,0.0
File,org.apache.xerces.utils.ChunkyByteArray,3,3,3,2,16,0,11,5,1,0,4,8,8,4,8,0,1,0,7,250,14,101,32,72,139,58,80,32,48,8,8,8,1.38,26,26,26,16,2,0.0
File,org.apache.xerces.utils.ChunkyCharArray,1,1,1,1,10,0,6,4,1,0,2,8,8,5,8,0,0,0,8,175,13,63,20,41,100,36,51,21,30,4,4,4,1.59,15,15,15,8,2,0.0
File,org.apache.xerces.utils.Hash2intTable,5,5,7,4,31,2,29,0,1,0,2,2,2,1,2,0,0,0,2,151,27,64,19,49,61,43,54,21,33,6,6,8,0.95,10,10,14,8,3,0.0
File,org.apache.xerces.utils.HexBin,2,2,2,1,11,0,6,3,1,5,4,5,0,0,5,2,0,0,3,161,19,60,20,37,82,46,63,28,35,4,4,4,1.37,10,10,10,8,2,0.0
File,org.apache.xerces.utils.ISO8601Format,1,1,1,1,3,1,2,0,1,0,0,1,1,0,1,0,0,0,1,341,98,6,4,0,237,2,4,4,0,1,1,1,39.5,1,1,1,1,0,0.0
File,org.apache.xerces.utils.ImplementationMessages,3,3,4,1,16,0,11,5,1,0,20,3,3,2,3,0,0,0,3,184,7,82,53,62,132,23,34,16,18,8,8,10,1.61,10,10,12,3,2,0.0
File,org.apache.xerces.utils.IntStack,1,1,1,1,7,0,6,1,1,0,0,7,7,2,7,0,1,0,6,151,16,53,12,28,83,27,39,13,26,4,4,4,1.57,12,12,12,11,2,0.0
File,org.apache.xerces.utils.NamespacesScope,2,2,2,1,10,0,7,2,3,0,0,10,10,3,10,0,0,0,10,164,2,68,19,40,94,35,54,23,31,4,4,4,1.38,17,17,17,11,3,0.0
File,org.apache.xerces.utils.QName,1,1,1,1,6,0,5,1,1,0,0,11,11,4,11,0,0,0,11,179,22,68,19,38,90,39,52,19,33,2,2,6,1.32,12,12,16,11,1,0.0
File,org.apache.xerces.utils.StringHasher,2,2,2,1,14,0,6,8,1,4,0,4,0,0,4,0,0,0,4,133,2,30,11,17,101,20,27,13,14,3,3,3,3.37,9,9,9,4,1,0.0
File,org.apache.xerces.utils.StringPool,3,3,3,2,18,0,17,0,3,0,11,33,33,16,33,0,4,0,29,717,8,576,169,436,138,394,495,172,323,10,10,10,0.24,101,101,108,62,6,0.0
File,org.apache.xerces.utils.SymbolCache,4,4,4,2,27,0,27,0,1,0,5,6,6,4,6,0,0,0,6,255,2,177,42,144,78,115,143,42,101,17,17,17,0.44,27,27,27,16,4,0.0
File,org.apache.xerces.utils.URI,4,4,6,2,28,1,16,9,2,9,5,43,34,7,43,0,12,0,31,1397,118,745,116,491,536,288,462,109,353,24,24,35,0.72,172,172,264,89,5,4.0
File,org.apache.xerces.utils.UTF8DataChunk,5,5,5,2,23,0,22,1,1,1,6,20,19,6,20,0,8,0,12,608,5,468,107,361,154,272,370,104,266,25,25,29,0.33,101,101,113,57,4,0.0
File,org.apache.xerces.utils.XMLCharacterProperties,5,5,5,4,18,0,13,5,1,8,17,8,0,0,8,0,1,0,7,514,6,307,215,250,257,78,122,42,80,9,9,9,0.84,43,43,47,39,3,0.0
File,org.apache.xerces.utils.XMLMessageProvider,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,91,3,7,7,0,81,6,6,6,0,0,0,0,11.57,0,0,0,0,0,0.0
File,org.apache.xerces.utils.XMLMessages,3,3,4,1,19,0,11,8,1,0,321,3,3,2,3,0,0,0,3,1266,15,536,507,515,1038,25,36,18,18,8,8,10,1.94,10,10,12,3,2,1.0
File,org.apache.xerces.utils.regex.BMPattern,7,7,7,5,22,0,20,1,1,0,0,8,8,3,8,3,0,0,5,272,13,170,54,130,89,112,163,56,107,8,8,9,0.52,56,56,59,44,4,0.0
File,org.apache.xerces.utils.regex.Match,2,2,2,1,10,0,7,3,1,0,0,12,12,6,12,0,0,6,6,223,15,98,25,64,110,53,82,27,55,6,6,8,1.12,28,28,34,12,2,0.0
File,org.apache.xerces.utils.regex.Op,1,1,1,1,3,0,3,0,8,15,22,40,25,13,40,39,0,1,0,290,12,211,90,101,93,115,178,90,88,3,3,3,0.44,56,56,56,40,1,0.0
File,org.apache.xerces.utils.regex.ParseException,1,1,1,1,7,0,3,3,1,0,0,2,2,1,2,0,0,0,2,89,6,11,5,3,72,5,8,5,3,1,1,1,6.55,2,2,2,2,0,0.0
File,org.apache.xerces.utils.regex.ParserForXMLSchema,2,1,2,1,9,0,8,1,1,2,6,38,36,0,38,33,0,3,2,506,26,392,69,289,103,174,243,66,177,36,25,43,0.26,99,69,106,47,6,1.0
File,org.apache.xerces.utils.regex.REUtil,4,4,5,1,17,0,15,1,1,15,2,16,1,0,16,10,1,0,5,366,26,257,46,196,87,146,215,52,163,20,20,21,0.34,78,69,90,24,4,0.0
File,org.apache.xerces.utils.regex.RangeToken,6,6,8,2,31,0,26,4,1,2,1,18,16,6,18,5,6,6,1,652,29,487,71,393,145,293,406,87,319,15,15,17,0.3,125,115,145,41,4,0.0
File,org.apache.xerces.utils.regex.RegexParser,6,4,8,3,22,0,19,3,2,1,28,51,50,13,51,41,3,4,3,1273,63,1043,184,844,248,671,890,185,705,44,24,52,0.24,352,224,409,155,5,2.0
File,org.apache.xerces.utils.regex.RegularExpression,11,9,14,9,42,2,36,4,2,23,19,57,34,23,57,7,30,0,20,3181,244,2113,333,1699,861,1087,1640,324,1316,124,96,168,0.41,673,554,835,533,7,0.0
