address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.apache.xpath.compiler.OpMap,19.0,21.0,6.0,0.0,0.0,2.0,1.0,7.0,33.0,1.0
org.apache.xpath.operations.Operation,31.0,12.0,2.0,26.0,5.0,3.0,14.0,7.0,24.0,0.0
org.apache.xpath.operations.Or,30.0,3.0,0.0,35.0,2.0,4.0,0.0,6.0,7.0,0.0
org.apache.xalan.templates.OutputProperties,145.0,42.0,20.0,140.0,2.0,4.0,0.0,34.0,125.0,4.0
org.apache.xalan.lib.PipeDocument,2.0,3.0,0.0,0.0,0.0,2.0,0.0,34.0,47.0,0.0
org.apache.xpath.operations.Plus,29.0,3.0,0.0,35.0,2.0,4.0,0.0,6.0,7.0,0.0
org.apache.xalan.lib.sql.PooledConnection,4.0,5.0,2.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0
org.apache.xml.utils.PrefixForUriEnumerator,2.0,3.0,4.0,0.0,0.0,2.0,0.0,6.0,10.0,0.0
org.apache.xml.utils.PrefixResolverDefault,4.0,5.0,2.0,0.0,0.0,2.0,0.0,6.0,18.0,0.0
org.apache.xalan.trace.PrintTraceListener,6.0,7.0,6.0,0.0,0.0,2.0,0.0,24.0,48.0,1.0
org.apache.xalan.xslt.Process,1.0,4.0,0.0,0.0,0.0,2.0,0.0,59.0,98.0,1.0
org.apache.xalan.processor.ProcessorAttributeSet,123.0,3.0,0.0,154.0,2.0,5.0,0.0,8.0,19.0,0.0
org.apache.xalan.processor.ProcessorCharacters,122.0,5.0,3.0,153.0,3.0,5.0,0.0,10.0,32.0,0.0
org.apache.xalan.processor.ProcessorDecimalFormat,124.0,2.0,0.0,155.0,1.0,5.0,0.0,7.0,9.0,0.0
org.apache.xalan.processor.ProcessorExsltFuncResult,123.0,2.0,0.0,156.0,1.0,6.0,0.0,9.0,8.0,0.0
org.apache.xalan.processor.ProcessorExsltFunction,124.0,6.0,0.0,154.0,3.0,6.0,0.0,19.0,29.0,2.0
org.apache.xalan.processor.ProcessorGlobalParamDecl,123.0,3.0,0.0,155.0,2.0,6.0,0.0,7.0,10.0,0.0
org.apache.xalan.processor.ProcessorGlobalVariableDecl,123.0,3.0,0.0,155.0,2.0,6.0,0.0,7.0,10.0,0.0
org.apache.xalan.processor.ProcessorImport,126.0,3.0,0.0,159.0,2.0,6.0,0.0,2.0,4.0,0.0
org.apache.xalan.processor.ProcessorInclude,126.0,7.0,1.0,155.0,1.0,5.0,1.0,27.0,52.0,0.0
org.apache.xalan.processor.ProcessorKey,124.0,3.0,0.0,154.0,2.0,5.0,0.0,15.0,35.0,0.0
org.apache.xalan.processor.ProcessorLRE,123.0,4.0,0.0,155.0,2.0,6.0,0.0,31.0,76.0,1.0
org.apache.xalan.processor.ProcessorNamespaceAlias,124.0,2.0,0.0,155.0,1.0,5.0,0.0,8.0,17.0,0.0
org.apache.xalan.processor.ProcessorOutputElem,130.0,14.0,1.0,152.0,4.0,5.0,0.0,13.0,40.0,0.0
org.apache.xalan.processor.ProcessorPreserveSpace,124.0,2.0,0.0,155.0,1.0,5.0,1.0,10.0,14.0,0.0
org.apache.xalan.processor.ProcessorStripSpace,124.0,2.0,0.0,155.0,1.0,6.0,0.0,11.0,14.0,0.0
org.apache.xalan.processor.ProcessorStylesheetDoc,125.0,1.0,0.0,156.0,0.0,5.0,0.0,2.0,2.0,0.0
org.apache.xalan.processor.ProcessorStylesheetElement,123.0,3.0,0.0,154.0,2.0,5.0,0.0,11.0,29.0,0.0
org.apache.xalan.processor.ProcessorTemplate,123.0,2.0,0.0,156.0,1.0,6.0,0.0,7.0,8.0,0.0
org.apache.xalan.processor.ProcessorTemplateElem,123.0,4.0,0.0,154.0,2.0,5.0,8.0,10.0,24.0,0.0
org.apache.xalan.processor.ProcessorText,123.0,3.0,0.0,155.0,2.0,6.0,0.0,7.0,10.0,0.0
org.apache.xalan.processor.ProcessorUnknown,123.0,3.0,0.0,155.0,2.0,6.0,0.0,3.0,4.0,0.0
org.apache.xpath.compiler.PsuedoNames,0.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xml.utils.QName,15.0,28.0,5.0,0.0,0.0,2.0,0.0,13.0,59.0,0.0
org.apache.xalan.lib.sql.QueryParameter,4.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0
org.apache.xalan.transformer.QueuedEvents,1.0,7.0,12.0,0.0,0.0,2.0,1.0,4.0,12.0,0.0
org.apache.xpath.operations.Quo,30.0,2.0,0.0,36.0,1.0,4.0,0.0,5.0,5.0,0.0
org.apache.xpath.axes.RTFIterator,42.0,2.0,0.0,49.0,0.0,6.0,0.0,3.0,4.0,1.0
org.apache.xalan.lib.Redirect,3.0,7.0,4.0,0.0,0.0,2.0,0.0,22.0,48.0,0.0
org.apache.xalan.templates.RedundentExprEliminator,13.0,38.0,10.0,16.0,4.0,4.0,0.0,36.0,153.0,0.0
org.apache.xalan.transformer.ResultNameSpace,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xalan.transformer.ResultTreeHandler,57.0,64.0,13.0,6.0,0.0,3.0,0.0,35.0,176.0,2.0
org.apache.xpath.axes.ReverseAxesWalker,20.0,8.0,1.0,21.0,4.0,3.0,0.0,7.0,25.0,1.0
org.apache.xml.dtm.ref.sax2dtm.SAX2DTM,76.0,67.0,30.0,68.0,28.0,5.0,1.0,41.0,193.0,1.0
org.apache.xml.dtm.ref.sax2dtm.SAX2RTFDTM,75.0,9.0,8.0,128.0,4.0,6.0,0.0,11.0,32.0,0.0
org.apache.xml.utils.SAXSourceLocator,4.0,8.0,1.0,0.0,0.0,2.0,0.0,6.0,29.0,0.0
org.apache.xalan.lib.sql.SQLDocument,8.0,10.0,58.0,99.0,5.0,6.0,0.0,17.0,57.0,2.0
org.apache.xalan.lib.sql.SQLErrorDocument,8.0,4.0,11.0,103.0,1.0,6.0,0.0,7.0,14.0,0.0
org.apache.xalan.trace.SelectionEvent,0.0,1.0,6.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0
org.apache.xpath.axes.SelfIteratorNoPredicate,42.0,5.0,0.0,44.0,3.0,3.0,0.0,5.0,8.0,1.0
org.apache.xml.utils.SerializableLocatorImpl,8.0,10.0,4.0,0.0,0.0,2.0,0.0,4.0,19.0,0.0
org.apache.xalan.serialize.SerializerFactory,1.0,3.0,1.0,0.0,0.0,2.0,0.0,11.0,14.0,0.0
org.apache.xalan.transformer.SerializerSwitcher,2.0,4.0,0.0,0.0,0.0,2.0,0.0,11.0,24.0,0.0
org.apache.xalan.serialize.SerializerToHTML,43.0,22.0,8.0,59.0,10.0,3.0,0.0,17.0,85.0,0.0
org.apache.xalan.serialize.SerializerToText,36.0,16.0,0.0,55.0,14.0,3.0,0.0,6.0,26.0,0.0
org.apache.xalan.serialize.SerializerToXML,47.0,71.0,43.0,0.0,0.0,2.0,2.0,45.0,180.0,2.0
org.apache.xpath.SourceTree,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xpath.SourceTreeManager,12.0,13.0,2.0,0.0,0.0,2.0,0.0,28.0,50.0,0.0
org.apache.xalan.transformer.StackGuard,4.0,7.0,2.0,0.0,0.0,2.0,0.0,10.0,20.0,1.0
org.apache.xpath.patterns.StepPattern,24.0,31.0,5.0,0.0,0.0,2.0,2.0,18.0,92.0,0.0
org.apache.xalan.processor.StopParseException,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xpath.operations.String,29.0,2.0,0.0,35.0,1.0,4.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.StringBufferPool,2.0,5.0,2.0,0.0,0.0,2.0,0.0,8.0,14.0,0.0
org.apache.xml.utils.StringToIntTable,6.0,8.0,6.0,0.0,0.0,2.0,0.0,4.0,12.0,0.0
org.apache.xml.utils.StringToStringTable,9.0,11.0,4.0,0.0,0.0,2.0,0.0,4.0,15.0,0.0
org.apache.xml.utils.StringToStringTableVector,8.0,10.0,4.0,0.0,0.0,2.0,0.0,4.0,14.0,0.0
org.apache.xml.utils.StringVector,9.0,11.0,4.0,0.0,0.0,2.0,0.0,5.0,15.0,0.0
org.apache.xalan.templates.Stylesheet,166.0,74.0,23.0,130.0,12.0,4.0,1.0,30.0,139.0,0.0
org.apache.xalan.templates.StylesheetComposed,172.0,11.0,4.0,200.0,1.0,5.0,1.0,6.0,47.0,0.0
org.apache.xalan.processor.StylesheetHandler,32.0,71.0,28.0,0.0,0.0,2.0,0.0,43.0,177.0,1.0
org.apache.xalan.processor.StylesheetPIHandler,5.0,6.0,6.0,0.0,0.0,2.0,0.0,14.0,26.0,0.0
org.apache.xalan.templates.StylesheetRoot,200.0,50.0,18.0,208.0,2.0,6.0,0.0,34.0,131.0,0.0
org.apache.xml.utils.SuballocatedByteVector,7.0,18.0,5.0,0.0,0.0,2.0,0.0,4.0,24.0,0.0
org.apache.xml.utils.SuballocatedIntVector,8.0,18.0,7.0,0.0,0.0,2.0,0.0,4.0,24.0,0.0
org.apache.xml.utils.SystemIDResolver,3.0,4.0,0.0,0.0,0.0,2.0,0.0,11.0,24.0,1.0
org.apache.xalan.templates.TemplateList,8.0,22.0,7.0,0.0,0.0,2.0,0.0,24.0,82.0,0.0
org.apache.xalan.templates.TemplateSubPatternAssociation,12.0,15.0,6.0,0.0,0.0,2.0,0.0,12.0,26.0,0.0
org.apache.xalan.transformer.TrAXFilter,5.0,7.0,2.0,0.0,0.0,2.0,0.0,22.0,39.0,0.0
org.apache.xalan.trace.TraceManager,12.0,13.0,2.0,0.0,0.0,2.0,0.0,14.0,37.0,1.0
org.apache.xalan.trace.TracerEvent,2.0,3.0,4.0,0.0,0.0,2.0,0.0,8.0,16.0,0.0
org.apache.xalan.transformer.TransformSnapshotImpl,0.0,2.0,15.0,0.0,0.0,2.0,0.0,23.0,34.0,1.0
org.apache.xalan.processor.TransformerFactoryImpl,18.0,24.0,14.0,0.0,0.0,2.0,0.0,55.0,109.0,2.0
org.apache.xalan.transformer.TransformerHandlerImpl,32.0,36.0,13.0,0.0,0.0,2.0,0.0,28.0,102.0,0.0
org.apache.xalan.transformer.TransformerIdentityImpl,40.0,43.0,14.0,0.0,0.0,2.0,0.0,48.0,144.0,0.0
org.apache.xalan.transformer.TransformerImpl,114.0,123.0,42.0,0.0,0.0,2.0,0.0,95.0,400.0,7.0
org.apache.xml.utils.TreeWalker,4.0,10.0,4.0,0.0,0.0,2.0,0.0,24.0,62.0,0.0
org.apache.xalan.transformer.TreeWalker2Result,4.0,4.0,3.0,4.0,3.0,3.0,0.0,8.0,25.0,0.0
org.apache.xml.utils.Trie,2.0,3.0,2.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0
org.apache.xml.utils.URI,22.0,42.0,12.0,0.0,0.0,2.0,0.0,9.0,100.0,1.0
org.apache.xml.utils.UnImplNode,79.0,80.0,0.0,0.0,0.0,2.0,1.0,13.0,90.0,0.0
org.apache.xpath.operations.UnaryOperation,30.0,11.0,1.0,26.0,5.0,3.0,4.0,5.0,21.0,0.0
org.apache.xpath.axes.UnionChildIterator,43.0,3.0,1.0,48.0,0.0,5.0,0.0,11.0,14.0,0.0
org.apache.xpath.axes.UnionPathIterator,44.0,16.0,2.0,41.0,6.0,3.0,0.0,28.0,55.0,1.0
org.apache.xpath.patterns.UnionPattern,27.0,9.0,1.0,26.0,5.0,3.0,0.0,8.0,20.0,0.0
org.apache.xalan.templates.VarNameCollector,13.0,5.0,1.0,11.0,1.0,3.0,0.0,4.0,12.0,0.0
org.apache.xpath.operations.Variable,33.0,16.0,5.0,25.0,6.0,3.0,1.0,19.0,54.0,0.0
org.apache.xpath.operations.VariableSafeAbsRef,33.0,2.0,0.0,39.0,1.0,4.0,0.0,9.0,11.0,0.0
org.apache.xpath.VariableStack,20.0,22.0,6.0,0.0,0.0,2.0,0.0,16.0,46.0,0.0
org.apache.xalan.Version,8.0,9.0,0.0,0.0,0.0,2.0,0.0,6.0,22.0,0.0
org.apache.xpath.axes.WalkerFactory,39.0,51.0,26.0,0.0,0.0,2.0,0.0,30.0,153.0,1.0
org.apache.xpath.axes.WalkingIterator,48.0,17.0,2.0,41.0,6.0,3.0,1.0,13.0,41.0,0.0
org.apache.xpath.axes.WalkingIteratorSorted,46.0,5.0,1.0,54.0,2.0,4.0,0.0,5.0,13.0,0.0
org.apache.xalan.templates.WhiteSpaceInfo,114.0,4.0,1.0,150.0,1.0,5.0,1.0,3.0,8.0,0.0
org.apache.xalan.processor.WhitespaceInfoPaths,116.0,4.0,1.0,152.0,0.0,6.0,0.0,3.0,6.0,0.0
org.apache.xml.utils.WrappedRuntimeException,1.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0
org.apache.xalan.serialize.WriterToASCI,6.0,7.0,1.0,0.0,0.0,2.0,0.0,5.0,13.0,0.0
org.apache.xalan.serialize.WriterToUTF8,6.0,7.0,1.0,0.0,0.0,2.0,0.0,6.0,13.0,0.0
org.apache.xalan.serialize.WriterToUTF8Buffered,7.0,11.0,3.0,0.0,0.0,2.0,0.0,8.0,24.0,0.0
org.apache.xpath.functions.WrongNumberArgsException,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xml.utils.WrongParserException,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xpath.objects.XBoolean,53.0,10.0,3.0,60.0,7.0,4.0,1.0,6.0,17.0,1.0
org.apache.xpath.objects.XBooleanStatic,53.0,2.0,1.0,67.0,1.0,5.0,0.0,5.0,5.0,0.0
org.apache.xalan.lib.sql.XConnection,22.0,34.0,9.0,0.0,0.0,2.0,0.0,39.0,137.0,0.0
org.apache.xml.utils.XMLChar,21.0,23.0,9.0,0.0,0.0,2.0,0.0,3.0,31.0,0.0
org.apache.xml.utils.XMLCharacterRecognizer,4.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0
org.apache.xalan.templates.XMLNSDecl,3.0,4.0,3.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0
org.apache.xml.utils.XMLStringFactory,4.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,6.0,0.0
org.apache.xpath.objects.XMLStringFactoryImpl,1.0,7.0,1.0,0.0,4.0,3.0,0.0,5.0,12.0,0.0
org.apache.xpath.objects.XNodeSet,66.0,33.0,6.0,74.0,22.0,5.0,2.0,25.0,82.0,0.0
org.apache.xpath.objects.XNodeSetForDOM,66.0,7.0,1.0,99.0,3.0,6.0,0.0,10.0,18.0,0.0
org.apache.xpath.objects.XNull,65.0,8.0,0.0,95.0,7.0,6.0,0.0,3.0,10.0,0.0
org.apache.xpath.objects.XNumber,51.0,13.0,1.0,57.0,10.0,4.0,0.0,10.0,38.0,2.0
org.apache.xpath.objects.XObject,60.0,42.0,9.0,27.0,4.0,3.0,7.0,23.0,86.0,0.0
org.apache.xpath.objects.XObjectFactory,2.0,3.0,0.0,0.0,0.0,2.0,0.0,21.0,19.0,0.0
org.apache.xpath.res.XPATHErrorResources,5.0,8.0,126.0,0.0,0.0,2.0,0.0,10.0,22.0,0.0
org.apache.xpath.XPath,14.0,17.0,10.0,0.0,0.0,2.0,0.0,26.0,68.0,0.0
org.apache.xpath.XPathAPI,9.0,10.0,0.0,0.0,0.0,2.0,0.0,10.0,25.0,0.0
org.apache.xpath.XPathContext,73.0,81.0,29.0,8.0,11.0,3.0,0.0,34.0,141.0,3.0
org.apache.xpath.compiler.XPathDumper,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xpath.XPathException,7.0,13.0,2.0,0.0,0.0,2.0,1.0,10.0,28.0,0.0
org.apache.xpath.compiler.XPathParser,4.0,58.0,11.0,0.0,0.0,2.0,0.0,25.0,131.0,1.0
org.apache.xpath.XPathProcessorException,7.0,2.0,0.0,8.0,0.0,3.0,0.0,2.0,4.0,0.0
org.apache.xpath.XPathVisitor,12.0,13.0,0.0,0.0,0.0,2.0,5.0,2.0,14.0,0.0
org.apache.xpath.objects.XRTreeFrag,49.0,19.0,5.0,54.0,13.0,4.0,1.0,18.0,48.0,1.0
org.apache.xpath.objects.XRTreeFragSelectWrapper,48.0,10.0,1.0,61.0,9.0,5.0,0.0,10.0,23.0,2.0
org.apache.xml.utils.res.XResourceBundle,2.0,5.0,19.0,0.0,0.0,2.0,12.0,9.0,17.0,0.0
org.apache.xml.utils.res.XResources_cy,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_el,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_en,1.0,3.0,1.0,1.0,2.0,3.0,0.0,4.0,4.0,0.0
org.apache.xml.utils.res.XResources_he,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_hy,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_ja_JP_A,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_ja_JP_HA,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_ja_JP_HI,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_ja_JP_I,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_ka,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_zh_CN,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xml.utils.res.XResources_zh_TW,1.0,3.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,0.0
org.apache.xalan.transformer.XSLInfiniteLoopException,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0
org.apache.xalan.res.XSLMessages,12.0,15.0,7.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0
org.apache.xalan.extensions.XSLProcessorContext,6.0,7.0,5.0,0.0,0.0,2.0,0.0,29.0,49.0,0.0
org.apache.xalan.processor.XSLProcessorVersion,1.0,3.0,7.0,0.0,0.0,2.0,0.0,5.0,9.0,0.0
org.apache.xalan.processor.XSLTAttributeDef,1.0,43.0,42.0,0.0,0.0,2.0,0.0,34.0,126.0,1.0
org.apache.xalan.processor.XSLTElementDef,0.0,37.0,18.0,0.0,0.0,2.0,1.0,10.0,75.0,1.0
org.apache.xalan.processor.XSLTElementProcessor,125.0,15.0,2.0,142.0,0.0,4.0,11.0,13.0,50.0,0.0
org.apache.xalan.res.XSLTErrorResources,5.0,8.0,283.0,0.0,0.0,2.0,0.0,10.0,22.0,3.0
org.apache.xalan.client.XSLTProcessorApplet,20.0,29.0,21.0,0.0,0.0,2.0,0.0,29.0,80.0,0.0
org.apache.xalan.processor.XSLTSchema,2.0,6.0,32.0,25.0,0.0,3.0,0.0,29.0,49.0,2.0
org.apache.xalan.templates.XSLTVisitor,12.0,9.0,0.0,12.0,0.0,3.0,1.0,2.0,10.0,0.0
org.apache.xpath.objects.XString,86.0,49.0,1.0,57.0,10.0,4.0,2.0,21.0,113.0,0.0
org.apache.xpath.objects.XStringForChars,80.0,12.0,3.0,94.0,9.0,5.0,0.0,13.0,23.0,0.0
org.apache.xpath.objects.XStringForFSB,65.0,31.0,4.0,77.0,26.0,5.0,0.0,17.0,66.0,1.0
org.apache.xalan.templates.XUnresolvedVariable,60.0,6.0,6.0,64.0,3.0,4.0,0.0,12.0,23.0,0.0
org.apache.xalan.templates.XUnresolvedVariableSimple,58.0,4.0,0.0,64.0,3.0,4.0,0.0,9.0,15.0,0.0
org.apache.xalan.transformer.XalanProperties,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
