Unnamed: 0,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
131,File,org.gjt.sp.jedit.OptionPane,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,4,0,0,0,63,6,9,7,0,48,6,7,7,0,0,0,0,5.33,0,0,0,0,0,0.0
132,File,org.gjt.sp.jedit.Registers,2,2,2,1,16,1,10,5,4,11,1,21,10,2,21,2,1,0,18,430,46,227,63,112,172,86,130,55,75,6,6,8,0.76,40,40,45,26,2,3.0
133,File,org.gjt.sp.jedit.SettingsReloader,5,5,8,2,21,1,18,1,1,0,0,2,2,0,2,0,1,0,1,70,7,42,10,24,21,17,29,10,19,9,9,14,0.5,11,11,16,4,2,1.0
134,File,org.gjt.sp.jedit.TextUtilities,9,8,11,6,53,2,41,11,1,11,7,11,0,0,11,0,0,0,11,670,46,466,63,317,179,236,323,70,253,29,24,30,0.38,107,92,121,67,6,3.0
135,File,org.gjt.sp.jedit.View,2,2,2,1,15,1,11,3,9,0,13,64,64,16,64,3,9,0,52,1315,167,768,175,428,439,350,503,186,317,21,17,25,0.57,156,152,166,90,4,14.0
136,File,org.gjt.sp.jedit.browser.BrowserCommandsMenu,7,7,7,1,42,4,37,1,2,0,0,5,5,4,5,0,2,0,3,274,32,204,41,139,43,110,149,40,109,23,23,23,0.21,37,37,38,8,3,2.0
137,File,org.gjt.sp.jedit.browser.BrowserIORequest,4,3,4,1,33,2,29,2,1,0,4,7,7,7,7,0,4,0,3,322,30,231,45,129,68,96,122,42,80,6,6,6,0.29,32,26,32,7,4,0.0
138,File,org.gjt.sp.jedit.browser.BrowserListener,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,46,5,8,6,0,33,5,6,6,0,0,0,0,4.13,0,0,0,0,0,0.0
139,File,org.gjt.sp.jedit.browser.BrowserView,3,3,4,2,22,2,19,2,8,0,0,29,29,18,29,2,6,2,19,796,104,591,135,359,136,276,378,124,254,23,19,25,0.23,111,104,125,64,4,4.0
140,File,org.gjt.sp.jedit.browser.FileCellRenderer,3,3,3,1,18,1,16,1,1,0,5,5,5,4,5,1,1,0,3,159,22,101,32,58,41,50,63,29,34,10,10,10,0.41,19,19,19,7,2,0.0
141,File,org.gjt.sp.jedit.browser.VFSBrowser,2,2,3,1,20,2,17,2,10,1,4,52,51,30,52,10,8,0,34,1228,163,899,201,547,212,423,571,190,381,17,17,22,0.24,155,155,180,81,4,9.0
142,File,org.gjt.sp.jedit.browser.VFSFileChooserDialog,3,3,3,2,22,1,20,1,5,0,0,13,13,7,13,0,1,0,12,376,46,278,63,158,66,132,177,64,113,9,9,11,0.24,42,42,49,28,3,6.0
143,File,org.gjt.sp.jedit.buffer.BufferChangeAdapter,1,1,1,1,10,0,2,8,1,0,0,4,4,0,4,0,0,0,4,88,6,13,9,0,70,2,7,7,0,1,1,1,5.38,4,4,4,4,0,0.0
144,File,org.gjt.sp.jedit.buffer.BufferChangeListener,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,4,0,0,0,94,6,11,9,0,77,6,7,7,0,0,0,0,7.0,0,0,0,0,0,0.0
145,File,org.gjt.sp.jedit.buffer.ContentManager,2,2,2,1,11,0,11,1,1,0,0,10,10,4,10,0,2,0,8,185,19,119,19,58,57,47,68,19,49,4,4,6,0.48,20,20,24,12,2,0.0
146,File,org.gjt.sp.jedit.buffer.DummyFoldHandler,1,1,1,1,8,0,4,5,1,0,0,2,2,0,2,0,0,0,2,57,4,14,6,2,40,5,8,6,2,1,1,1,2.86,2,2,2,2,0,0.0
147,File,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,4,4,4,1,30,2,23,5,1,0,0,2,2,0,2,0,0,0,2,101,8,53,11,31,42,26,35,12,23,8,7,8,0.79,9,8,9,2,5,0.0
148,File,org.gjt.sp.jedit.buffer.FoldHandler,1,1,1,1,12,0,7,4,1,4,1,7,3,1,7,0,0,1,6,156,17,61,21,22,78,30,41,21,20,3,3,3,1.28,10,10,10,8,2,0.0
149,File,org.gjt.sp.jedit.buffer.IndentFoldHandler,3,3,3,3,26,3,18,5,1,0,0,2,2,0,2,0,0,0,2,90,10,42,11,24,39,21,28,12,16,6,5,6,0.93,7,6,7,7,2,0.0
150,File,org.gjt.sp.jedit.buffer.LineElement,1,1,1,1,4,0,4,1,1,0,0,11,11,2,11,0,0,0,11,111,14,53,17,12,56,17,29,17,12,1,1,1,1.06,11,11,11,11,0,0.0
151,File,org.gjt.sp.jedit.buffer.OffsetManager,2,2,2,1,14,0,12,1,3,0,9,33,33,10,33,4,6,0,23,649,80,446,91,252,166,202,295,100,195,16,16,16,0.37,96,94,97,52,4,7.0
152,File,org.gjt.sp.jedit.buffer.RootElement,1,1,1,1,4,0,4,1,1,0,0,11,11,1,11,0,0,0,11,109,14,51,16,11,56,15,27,16,11,1,1,1,1.1,11,11,11,11,0,0.0
153,File,org.gjt.sp.jedit.buffer.UndoManager,2,2,2,1,12,0,12,1,5,0,0,22,22,16,22,8,1,0,13,384,46,281,62,140,82,122,181,64,117,11,11,12,0.29,56,55,58,27,2,3.0
154,File,org.gjt.sp.jedit.gui.AbbrevEditor,3,2,3,1,22,2,20,1,1,0,0,8,8,3,8,0,0,0,8,232,28,171,31,118,41,107,126,33,93,10,6,10,0.24,24,18,25,8,3,0.0
155,File,org.gjt.sp.jedit.gui.AboutDialog,1,1,1,1,12,1,10,0,4,0,0,11,11,5,11,2,0,0,9,193,33,141,44,72,19,75,94,44,50,4,4,4,0.13,17,17,18,11,2,0.0
156,File,org.gjt.sp.jedit.gui.AddAbbrevDialog,3,3,3,2,27,3,24,0,3,0,0,3,3,5,3,0,0,0,3,126,15,92,23,55,19,58,70,23,47,5,5,7,0.21,9,9,11,7,2,0.0
157,File,org.gjt.sp.jedit.gui.BeanShellErrorDialog,1,1,1,1,13,2,11,1,2,0,0,4,4,0,4,0,0,0,4,101,15,58,19,34,33,40,46,19,27,1,1,1,0.57,4,4,4,4,0,0.0
158,File,org.gjt.sp.jedit.gui.BufferOptions,4,4,4,1,48,5,38,4,3,0,0,7,7,18,7,0,0,0,7,412,50,296,75,207,71,182,215,72,143,15,15,15,0.24,31,31,31,7,3,1.0
159,File,org.gjt.sp.jedit.gui.BufferSwitcher,2,2,2,1,10,0,9,0,3,0,0,4,4,2,4,0,0,0,4,88,9,57,21,22,22,26,37,19,18,3,3,3,0.39,8,8,8,4,2,0.0
160,File,org.gjt.sp.jedit.gui.CloseDialog,2,2,2,1,24,3,20,1,3,0,0,7,7,9,7,0,1,0,6,239,34,172,44,99,41,103,127,47,80,10,10,10,0.24,20,20,20,11,3,0.0
161,File,org.gjt.sp.jedit.gui.CompleteWord,3,3,3,1,22,2,18,2,6,5,0,16,11,7,16,1,5,0,10,452,64,330,87,207,77,165,220,83,137,13,12,15,0.23,54,50,60,30,5,1.0
162,File,org.gjt.sp.jedit.gui.CurrentDirectoryMenu,3,3,5,3,30,4,24,3,3,0,0,4,4,0,4,0,0,0,4,152,22,99,25,64,35,50,65,25,40,11,11,17,0.35,14,14,20,12,3,0.0
163,File,org.gjt.sp.jedit.gui.DefaultInputHandler,6,4,7,2,36,2,27,7,1,1,0,10,9,2,10,0,0,0,10,430,34,287,42,172,120,107,155,42,113,29,15,38,0.42,66,47,76,27,4,1.0
164,File,org.gjt.sp.jedit.gui.DockableWindow,0,0,0,0,0,0,0,0,1,0,0,2,2,1,2,2,0,0,0,60,5,8,6,1,47,5,6,6,0,0,0,0,5.88,0,0,0,0,0,0.0
165,File,org.gjt.sp.jedit.gui.DockableWindowContainer,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,6,0,0,0,44,3,16,14,0,25,13,14,14,0,0,0,0,1.56,0,0,0,0,0,0.0
166,File,org.gjt.sp.jedit.gui.DockableWindowManager,2,2,2,1,12,0,9,3,5,3,6,36,33,8,36,5,3,0,28,670,81,402,98,205,229,167,238,93,145,6,6,6,0.57,73,73,75,42,2,6.0
167,File,org.gjt.sp.jedit.gui.EditAbbrevDialog,2,2,2,1,15,2,13,0,3,0,0,5,5,5,5,0,0,0,5,133,18,85,22,46,35,50,63,22,41,3,3,4,0.41,10,10,11,7,2,0.0
168,File,org.gjt.sp.jedit.gui.EnhancedButton,1,1,1,1,9,1,8,0,2,0,0,4,4,1,4,0,0,0,4,88,11,49,16,19,31,22,30,16,14,2,2,2,0.63,6,6,6,4,1,0.0
169,File,org.gjt.sp.jedit.gui.EnhancedCheckBoxMenuItem,2,2,2,1,11,0,10,0,3,0,3,10,10,3,10,0,1,0,9,204,25,141,35,70,47,53,76,34,42,5,5,8,0.33,21,21,24,16,3,0.0
170,File,org.gjt.sp.jedit.gui.EnhancedDialog,2,2,2,1,12,0,11,0,4,0,0,9,9,1,9,0,2,0,7,147,17,101,25,43,29,42,64,27,37,8,8,8,0.29,18,18,18,11,5,0.0
171,File,org.gjt.sp.jedit.gui.EnhancedMenu,8,8,9,1,39,3,36,0,1,0,0,1,1,0,1,0,0,0,1,68,6,44,13,24,18,20,29,13,16,8,8,9,0.41,8,8,9,1,4,0.0
172,File,org.gjt.sp.jedit.gui.EnhancedMenuItem,2,2,2,1,14,1,12,1,2,0,3,7,7,3,7,0,1,0,6,180,21,116,30,60,50,46,63,29,34,5,5,8,0.43,16,16,19,11,3,0.0
173,File,org.gjt.sp.jedit.gui.ErrorListCellRenderer,1,1,1,1,11,0,10,1,1,0,0,4,4,6,4,1,0,0,3,97,10,58,24,26,33,40,47,25,22,2,2,2,0.57,6,6,6,4,1,0.0
174,File,org.gjt.sp.jedit.gui.ErrorListDialog,2,2,2,1,22,3,17,1,3,0,0,5,5,4,5,0,0,0,5,169,28,108,31,63,39,62,77,30,47,5,5,5,0.36,12,12,12,5,2,0.0
175,File,org.gjt.sp.jedit.gui.FloatingWindowContainer,1,1,1,1,6,0,5,0,2,0,0,9,9,2,9,0,0,0,9,98,13,58,18,19,27,26,36,19,17,1,1,1,0.47,9,9,9,9,0,1.0
176,File,org.gjt.sp.jedit.gui.FontSelector,2,2,2,1,22,3,19,1,5,0,1,12,12,10,12,0,4,0,8,375,56,268,78,169,64,151,185,67,118,7,7,7,0.24,32,29,32,15,3,0.0
177,File,org.gjt.sp.jedit.gui.GrabKeyDialog,3,3,4,2,24,2,17,4,5,1,0,20,19,14,20,0,4,2,14,579,73,379,74,223,147,160,229,69,160,19,19,26,0.39,71,71,86,44,3,1.0
178,File,org.gjt.sp.jedit.gui.HelpViewer,2,2,3,1,20,1,17,1,9,0,0,26,26,21,26,3,4,1,18,690,84,513,124,298,125,246,325,118,207,11,11,11,0.24,77,75,82,41,4,0.0
179,File,org.gjt.sp.jedit.gui.HistoryModel,2,2,3,1,19,1,14,3,1,3,1,9,6,3,9,0,1,0,8,229,28,141,32,69,60,56,82,31,51,9,9,10,0.43,26,26,28,11,4,0.0
180,File,org.gjt.sp.jedit.gui.HistoryTextField,2,2,2,1,15,1,11,3,5,0,1,30,30,8,30,0,5,2,23,587,71,365,72,194,180,153,230,73,157,12,12,13,0.49,75,74,80,40,3,1.0
181,File,org.gjt.sp.jedit.gui.IOProgressMonitor,1,1,1,1,13,1,12,0,6,0,0,10,10,6,10,0,1,0,9,181,24,137,35,70,20,71,89,36,53,3,3,3,0.15,14,14,14,10,2,0.0
182,File,org.gjt.sp.jedit.gui.InputHandler,2,2,2,1,20,1,13,6,1,0,1,18,18,6,18,0,0,2,16,423,53,222,53,123,163,99,138,54,84,10,10,12,0.73,39,37,42,24,4,0.0
183,File,org.gjt.sp.jedit.gui.JCheckBoxList,1,1,1,1,8,0,7,0,3,0,0,21,21,3,21,2,2,0,17,231,26,163,41,72,42,66,99,44,55,3,3,3,0.26,32,30,32,21,2,1.0
184,File,org.gjt.sp.jedit.gui.JEditMetalTheme,1,1,1,1,4,0,4,0,1,0,0,7,7,2,7,0,0,0,7,72,10,43,15,12,19,15,23,15,8,1,1,1,0.44,7,7,7,7,0,0.0
185,File,org.gjt.sp.jedit.gui.KeyEventWorkaround,24,8,31,6,63,3,51,9,1,3,7,3,0,0,3,0,1,0,2,251,19,169,17,121,67,48,73,17,56,60,17,76,0.4,74,24,95,20,3,0.0
186,File,org.gjt.sp.jedit.gui.LogViewer,1,1,1,1,9,1,8,0,3,0,0,5,5,3,5,0,0,0,5,96,13,64,27,29,19,33,44,25,19,2,2,2,0.3,8,8,8,5,1,3.0
187,File,org.gjt.sp.jedit.gui.MacrosMenu,2,2,2,1,11,0,10,0,1,0,0,6,6,0,6,0,2,0,4,101,11,69,20,32,21,32,47,22,25,5,5,5,0.3,14,14,14,8,3,0.0
188,File,org.gjt.sp.jedit.gui.MarkersMenu,2,2,3,2,19,2,17,1,3,0,3,7,7,2,7,1,1,0,5,203,26,143,41,81,43,63,84,40,44,8,8,9,0.3,20,20,21,14,2,0.0
189,File,org.gjt.sp.jedit.gui.OpenWithEncodingMenu,1,1,1,1,25,4,20,2,2,0,0,2,2,0,2,0,0,0,2,80,11,43,15,24,28,28,32,15,17,2,2,2,0.65,3,3,3,2,1,0.0
190,File,org.gjt.sp.jedit.gui.OptionsDialog,2,2,2,1,17,2,14,0,3,0,0,26,26,13,26,1,3,4,18,554,94,419,91,231,41,201,261,86,175,9,9,10,0.1,62,62,63,38,3,2.0
191,File,org.gjt.sp.jedit.gui.PanelWindowContainer,2,2,2,1,16,1,14,1,10,0,4,40,40,27,40,8,3,0,29,856,100,647,116,361,164,268,373,119,254,10,10,13,0.25,105,105,118,48,4,7.0
192,File,org.gjt.sp.jedit.gui.PastePrevious,1,1,1,1,12,1,11,0,2,0,0,13,13,5,13,0,1,0,12,197,31,131,39,75,44,77,98,41,57,4,4,4,0.34,21,21,21,13,3,0.0
193,File,org.gjt.sp.jedit.gui.RecentDirectoriesMenu,2,2,2,1,19,2,16,1,3,0,0,5,5,0,5,0,0,0,5,121,16,78,22,41,31,39,52,25,27,8,8,8,0.4,12,12,12,7,2,0.0
194,File,org.gjt.sp.jedit.gui.RecentFilesMenu,2,2,2,1,21,2,17,2,3,0,0,5,5,0,5,0,0,0,5,131,16,83,25,46,36,40,53,26,27,8,8,8,0.43,12,12,12,7,2,0.0
195,File,org.gjt.sp.jedit.gui.SelectLineRange,1,1,2,1,24,3,21,1,1,0,0,5,5,5,5,0,1,0,4,180,28,120,32,82,37,85,95,30,65,3,3,5,0.31,9,9,11,7,1,0.0
196,File,org.gjt.sp.jedit.gui.SplashScreen,1,1,1,1,18,2,12,2,1,0,0,5,5,5,5,0,0,0,5,135,22,77,21,39,36,41,50,20,30,2,2,2,0.47,8,8,8,5,1,0.0
197,File,org.gjt.sp.jedit.gui.StatusBar,2,2,2,1,21,2,17,1,6,0,1,23,23,16,23,0,1,0,22,598,93,429,111,275,100,240,294,110,184,12,12,13,0.23,53,53,56,28,3,3.0
198,File,org.gjt.sp.jedit.gui.TipOfTheDay,2,2,2,1,21,3,17,1,2,0,0,5,5,5,5,0,1,0,4,167,27,106,32,64,39,67,80,31,49,4,4,6,0.37,11,11,13,5,1,0.0
199,File,org.gjt.sp.jedit.gui.ToolBarManager,2,2,3,1,18,1,14,2,2,0,0,6,6,6,6,1,2,0,3,169,23,105,26,50,47,49,67,26,41,5,5,7,0.45,16,16,19,10,4,0.0
200,File,org.gjt.sp.jedit.gui.VariableGridLayout,2,2,2,1,12,0,10,2,1,0,2,17,17,8,17,0,1,0,16,342,53,186,50,117,104,104,151,61,90,13,13,13,0.56,46,44,47,27,4,1.0
201,File,org.gjt.sp.jedit.gui.ViewRegisters,3,3,3,1,21,4,17,0,4,0,0,6,6,3,6,0,0,0,6,184,35,128,36,80,21,80,102,35,67,6,6,6,0.16,18,18,19,11,2,0.0
202,File,org.gjt.sp.jedit.io.BufferIORequest,8,7,9,2,65,7,50,8,1,0,14,11,11,7,11,0,8,0,3,844,103,590,106,378,163,269,349,97,252,18,18,22,0.28,90,84,100,25,5,0.0
203,File,org.gjt.sp.jedit.io.FavoritesVFS,1,1,1,1,10,0,9,1,1,4,4,10,6,0,10,0,0,0,10,178,23,105,25,45,61,39,64,25,39,3,3,3,0.58,18,18,18,10,1,0.0
204,File,org.gjt.sp.jedit.io.FileRootsVFS,2,2,2,1,12,1,10,1,1,0,1,5,5,2,5,0,0,0,5,118,15,65,21,27,44,27,38,20,18,3,3,5,0.68,10,10,12,5,2,2.0
205,File,org.gjt.sp.jedit.io.FileVFS,3,3,4,1,20,2,15,4,1,2,1,20,18,0,20,0,0,0,20,506,71,328,69,198,132,129,203,62,141,20,20,20,0.4,73,73,82,34,5,0.0
206,File,org.gjt.sp.jedit.io.UrlVFS,1,1,1,1,9,0,9,1,1,0,0,5,5,0,5,0,0,0,5,96,7,56,17,21,38,20,29,14,15,2,2,2,0.68,8,8,8,5,1,0.0
207,File,org.gjt.sp.jedit.io.VFS,1,1,1,1,14,0,7,7,4,2,11,32,30,12,32,1,1,0,30,671,67,294,96,125,343,113,173,79,94,5,5,5,1.17,54,54,55,42,2,0.0
208,File,org.gjt.sp.jedit.io.VFSManager,1,1,1,1,13,0,8,5,4,18,10,22,4,0,22,0,1,0,21,408,40,216,55,94,172,82,122,53,69,6,6,8,0.8,37,37,40,27,3,1.0
209,File,org.gjt.sp.jedit.jEdit,3,3,3,1,27,2,19,6,5,107,27,113,6,1,113,5,24,1,83,3382,432,2152,426,1355,923,963,1353,398,955,51,51,63,0.43,394,394,449,198,4,15.0
210,File,org.gjt.sp.jedit.msg.BufferUpdate,1,1,1,1,8,0,5,3,1,0,11,5,5,2,5,0,0,0,5,153,22,43,21,21,93,23,30,21,9,2,2,2,2.16,6,6,6,5,1,0.0
211,File,org.gjt.sp.jedit.msg.CreateDockableWindow,1,1,1,1,8,0,4,3,1,0,0,7,7,3,7,0,0,0,7,100,12,43,14,13,45,17,26,14,12,2,2,2,1.05,8,8,8,7,1,0.0
212,File,org.gjt.sp.jedit.msg.EditPaneUpdate,1,1,1,1,8,0,4,2,1,0,3,4,4,1,4,0,0,0,4,87,12,29,12,10,46,13,19,12,7,2,2,2,1.59,5,5,5,4,1,0.0
213,File,org.gjt.sp.jedit.msg.EditorExitRequested,1,1,1,1,7,0,4,3,1,0,0,2,2,0,2,0,0,0,2,55,4,14,6,2,37,5,8,6,2,1,1,1,2.64,2,2,2,2,0,0.0
214,File,org.gjt.sp.jedit.msg.EditorExiting,1,1,1,1,8,0,4,4,1,0,0,1,1,0,1,0,0,0,1,42,3,10,5,1,29,4,6,5,1,1,1,1,2.9,1,1,1,1,0,0.0
215,File,org.gjt.sp.jedit.msg.EditorStarted,1,1,1,1,8,0,4,4,1,0,0,1,1,0,1,0,0,0,1,44,3,10,5,1,31,4,6,5,1,1,1,1,3.1,1,1,1,1,0,0.0
216,File,org.gjt.sp.jedit.msg.MacrosChanged,1,1,1,1,8,0,4,4,1,0,0,1,1,0,1,0,0,0,1,42,3,10,5,1,29,4,6,5,1,1,1,1,2.9,1,1,1,1,0,0.0
217,File,org.gjt.sp.jedit.msg.MultiSelectStatusChanged,1,1,1,1,8,0,4,4,1,0,0,1,1,0,1,0,0,0,1,43,3,10,5,1,30,4,6,5,1,1,1,1,3.0,1,1,1,1,0,1.0
218,File,org.gjt.sp.jedit.msg.PropertiesChanged,1,1,1,1,8,0,4,4,1,0,0,1,1,0,1,0,0,0,1,43,3,10,5,1,30,4,6,5,1,1,1,1,3.0,1,1,1,1,0,0.0
219,File,org.gjt.sp.jedit.msg.SearchSettingsChanged,1,1,1,1,8,0,4,4,1,0,0,1,1,0,1,0,0,0,1,42,3,10,5,1,29,4,6,5,1,1,1,1,2.9,1,1,1,1,0,0.0
220,File,org.gjt.sp.jedit.msg.VFSUpdate,1,1,1,1,8,0,5,2,1,0,0,3,3,1,3,0,0,0,3,62,8,21,7,6,33,8,13,7,6,2,2,2,1.57,4,4,4,3,1,0.0
221,File,org.gjt.sp.jedit.msg.ViewUpdate,1,1,1,1,8,0,4,2,1,0,2,4,4,1,4,0,0,0,4,82,11,28,11,9,43,12,18,11,7,2,2,2,1.54,5,5,5,4,1,0.0
222,File,org.gjt.sp.jedit.options.AbbrevsOptionPane,1,1,2,1,13,1,12,0,8,0,0,25,25,12,25,8,2,2,13,474,63,355,100,198,81,176,230,99,131,7,7,10,0.23,49,46,54,25,2,0.0
223,File,org.gjt.sp.jedit.options.AppearanceOptionPane,1,1,2,1,20,2,16,2,2,0,0,5,5,7,5,0,1,2,2,154,20,97,26,56,41,56,66,27,39,4,4,4,0.42,9,9,10,5,1,1.0
224,File,org.gjt.sp.jedit.options.BrowserColorsOptionPane,1,1,1,1,10,0,9,0,7,0,0,21,21,7,21,5,1,2,13,343,41,246,69,119,80,105,145,61,84,4,4,4,0.33,37,34,38,21,1,0.0
225,File,org.gjt.sp.jedit.options.BrowserOptionPane,2,2,2,1,38,3,31,4,1,0,0,3,3,10,3,0,0,0,3,167,16,113,27,83,41,63,71,23,48,5,5,5,0.36,7,7,7,3,1,1.0
226,File,org.gjt.sp.jedit.options.ColorOptionPane,1,1,1,1,10,0,9,0,5,0,1,18,18,6,18,2,3,2,11,298,30,214,60,110,74,93,124,52,72,4,4,4,0.35,29,27,29,18,1,0.0
227,File,org.gjt.sp.jedit.options.ContextOptionPane,2,2,2,1,19,1,17,0,7,0,0,15,15,15,15,1,2,2,10,380,48,306,80,194,26,180,226,81,145,8,8,8,0.08,39,39,41,26,3,0.0
228,File,org.gjt.sp.jedit.options.DockingOptionPane,1,1,1,1,10,0,9,0,5,0,0,20,20,8,20,4,2,0,14,315,44,222,57,113,69,102,139,57,82,4,4,4,0.31,35,32,35,20,2,0.0
229,File,org.gjt.sp.jedit.options.EditingOptionPane,1,1,1,1,41,4,28,9,1,0,0,3,3,12,3,0,0,2,1,177,20,107,34,73,53,78,84,32,52,3,3,3,0.5,5,5,5,3,2,1.0
230,File,org.gjt.sp.jedit.options.FirewallOptionPane,1,1,1,1,15,0,13,2,2,0,0,4,4,6,4,0,0,0,4,102,9,59,18,36,37,40,45,19,26,1,1,1,0.63,4,4,4,4,0,0.0
231,File,org.gjt.sp.jedit.options.GeneralOptionPane,2,2,2,1,35,3,28,3,2,0,0,4,4,12,4,0,0,2,2,185,19,131,27,89,35,78,87,28,59,4,4,4,0.27,8,8,8,4,3,1.0
232,File,org.gjt.sp.jedit.options.GutterOptionPane,2,2,2,1,30,3,27,0,1,0,0,3,3,8,3,0,0,0,3,133,15,97,21,69,21,53,60,20,40,4,3,4,0.22,8,6,8,3,1,1.0
233,File,org.gjt.sp.jedit.options.LoadSaveOptionPane,2,2,2,1,37,3,30,4,2,0,0,4,4,14,4,0,0,0,4,201,21,139,32,100,44,89,99,30,69,5,5,5,0.32,11,9,11,4,1,0.0
234,File,org.gjt.sp.jedit.options.ModeOptionPane,1,1,1,1,21,2,19,1,3,0,0,10,10,32,10,3,3,2,2,322,40,240,62,149,53,167,187,61,126,3,3,3,0.22,17,17,17,10,1,1.0
235,File,org.gjt.sp.jedit.options.OverviewOptionPane,1,1,1,1,7,0,7,0,1,0,0,3,3,0,3,0,0,0,3,63,5,31,12,11,29,15,20,12,8,2,2,2,0.94,4,4,4,3,1,0.0
236,File,org.gjt.sp.jedit.options.PrintOptionPane,1,1,1,1,16,1,13,3,1,0,0,3,3,6,3,0,0,2,1,98,11,53,16,30,37,37,41,16,25,1,1,1,0.7,3,3,3,3,0,1.0
237,File,org.gjt.sp.jedit.options.ShortcutsOptionPane,2,1,2,1,12,1,11,0,6,0,0,22,22,8,22,2,4,2,14,357,50,278,74,147,29,118,163,68,95,6,6,9,0.1,47,41,52,28,2,0.0
238,File,org.gjt.sp.jedit.options.StyleOptionPane,2,1,2,1,13,0,12,0,6,0,1,23,23,15,23,3,3,2,15,452,51,337,91,205,89,185,231,80,151,7,7,8,0.26,47,45,48,23,2,0.0
239,File,org.gjt.sp.jedit.options.TextAreaOptionPane,1,1,1,1,36,4,27,5,1,0,0,3,3,13,3,0,0,0,3,165,20,104,22,74,44,70,74,22,52,2,2,2,0.42,4,4,4,3,0,0.0
240,File,org.gjt.sp.jedit.options.ToolBarOptionPane,2,2,2,1,23,2,21,0,10,0,0,19,19,26,19,2,3,2,12,567,71,467,127,291,29,277,338,120,218,9,9,9,0.06,51,51,55,36,4,2.0
241,File,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,4,4,4,1,31,3,27,0,4,0,2,10,10,16,10,2,3,0,5,412,55,320,78,214,47,189,226,78,148,11,11,11,0.15,41,41,43,10,3,0.0
242,File,org.gjt.sp.jedit.pluginmgr.PluginList,2,2,3,2,14,0,12,0,5,0,0,20,20,26,20,16,0,0,4,382,43,309,86,149,30,131,189,93,96,8,8,18,0.1,54,54,71,41,4,2.0
243,File,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,1,1,1,1,13,1,12,0,4,0,0,6,6,4,6,2,0,0,4,135,18,98,32,49,19,56,68,32,36,3,3,3,0.19,9,9,9,6,1,0.0
244,File,org.gjt.sp.jedit.pluginmgr.PluginListHandler,3,3,3,1,16,0,14,1,1,0,0,12,12,23,12,1,3,0,8,273,31,207,46,113,35,107,150,44,106,13,13,13,0.17,45,45,46,12,2,0.0
245,File,org.gjt.sp.jedit.pluginmgr.PluginManager,6,6,7,2,51,7,43,0,5,0,0,7,7,14,7,1,1,0,5,429,66,343,91,232,20,189,236,85,151,21,21,26,0.06,42,42,49,20,5,0.0
246,File,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,1,1,1,1,11,0,10,0,9,0,0,19,19,11,19,1,1,0,17,274,39,194,41,92,53,82,111,46,65,3,3,4,0.27,25,25,26,19,1,1.0
247,File,org.gjt.sp.jedit.pluginmgr.Roster,2,2,2,1,13,1,12,0,5,1,1,20,19,4,20,11,4,0,5,338,53,246,66,124,48,115,152,63,89,5,5,6,0.2,43,43,46,30,2,1.0
248,File,org.gjt.sp.jedit.print.BufferPrintable,3,3,3,1,33,5,26,2,2,0,6,6,6,15,6,1,2,0,3,289,50,194,81,123,53,115,135,70,65,15,15,16,0.27,20,20,21,11,3,3.0
249,File,org.gjt.sp.jedit.print.BufferPrinter,4,4,4,1,22,3,19,1,1,2,1,2,0,0,2,0,0,0,2,86,11,48,18,27,29,25,33,18,15,5,5,5,0.6,8,8,8,2,1,0.0
250,File,org.gjt.sp.jedit.proto.jeditresource.Handler,1,1,1,1,7,0,7,0,1,0,0,1,1,0,1,0,0,0,1,34,3,13,7,3,18,6,8,6,2,1,1,1,1.38,1,1,1,1,0,0.0
251,File,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,4,4,5,3,22,1,21,0,1,0,0,4,4,3,4,0,0,0,4,131,13,94,20,51,24,37,56,19,37,7,7,8,0.26,18,18,20,14,4,1.0
252,File,org.gjt.sp.jedit.search.AllBufferSet,1,1,1,1,13,0,9,4,1,0,0,4,4,1,4,0,0,1,3,103,10,46,16,18,51,22,30,17,13,4,4,4,1.11,7,7,7,4,2,0.0
