filename,WMC,DIT,NOC,CBO,RFC,NPM,bug
apache.tools.ant.util.FileUtils,59,1,0,12,158,56,4.0
apache.tools.ant.util.LazyFileOutputStream,11,2,0,0,23,10,0.0
apache.tools.ant.util.FileTokenizer,3,0,0,3,5,3,0.0
apache.tools.ant.util.UnPackageNameMapper,2,0,0,1,6,1,0.0
apache.tools.ant.util.Watchdog,7,1,0,1,22,6,1.0
apache.tools.ant.util.LoaderUtils,11,1,0,3,29,8,0.0
apache.tools.ant.util.RetryHandler,2,1,0,2,9,2,0.0
apache.tools.ant.util.StringTokenizer,8,0,0,3,18,7,0.0
apache.tools.ant.util.LeadPipeInputStream,9,3,0,2,20,9,0.0
apache.tools.ant.util.MergingMapper,4,1,0,1,5,4,0.0
apache.tools.ant.util.ScriptRunnerCreator,3,1,0,5,17,2,0.0
apache.tools.ant.util.ChainedMapper,2,0,0,2,15,2,0.0
apache.tools.ant.util.ReaderInputStream,9,2,0,0,23,9,0.0
apache.tools.ant.util.PropertyOutputStream,3,3,0,1,8,3,0.0
apache.tools.ant.util.LineOrientedOutputStream,7,2,0,0,15,5,0.0
apache.tools.ant.util.FlatFileNameMapper,4,1,0,1,7,4,0.0
apache.tools.ant.util.IdentityMapper,4,1,0,1,5,4,0.0
apache.tools.ant.util.DOMUtils,7,1,0,1,15,7,0.0
apache.tools.ant.util.DateUtils,11,1,0,0,36,8,1.0
apache.tools.ant.util.ResourceUtils,14,1,0,24,94,10,1.0
apache.tools.ant.util.facade.ImplementationSpecificArgument,3,0,0,1,6,3,0.0
apache.tools.ant.util.facade.FacadeTaskHelper,9,1,0,1,19,9,0.0
apache.tools.ant.util.regexp.RegexpUtil,3,1,0,0,4,3,0.0
apache.tools.ant.util.regexp.RegexpFactory,4,0,0,6,17,3,0.0
apache.tools.ant.util.regexp.RegexpMatcherFactory,7,1,1,5,23,3,0.0
apache.tools.bzip2.CBZip2OutputStream,41,2,0,3,60,8,6.0
apache.tools.bzip2.CBZip2InputStream,27,2,0,3,46,4,1.0
apache.tools.bzip2.CRC,8,1,0,0,9,0,0.0
apache.tools.mail.ErrorInQuitException,1,4,0,0,3,1,0.0
apache.tools.mail.SmtpResponseReader,5,1,0,0,19,3,0.0
apache.tools.mail.MailPrintStream,5,4,0,0,9,3,0.0
apache.tools.mail.MailMessage,31,1,0,3,68,13,0.0
apache.tools.tar.TarUtils,8,1,0,0,14,8,0.0
apache.tools.tar.TarOutputStream,15,3,0,2,39,14,1.0
apache.tools.tar.TarInputStream,15,3,0,2,41,15,1.0
apache.tools.tar.TarEntry,35,1,0,2,73,34,1.0
apache.tools.tar.TarBuffer,21,1,0,0,36,17,1.0
apache.tools.zip.ZipFile,17,1,0,7,74,10,7.0
apache.tools.zip.ZipOutputStream,27,3,0,3,101,15,1.0
apache.tools.zip.ExtraFieldUtils,8,1,0,3,41,6,2.0
apache.tools.zip.ZipShort,10,1,0,0,11,10,1.0
apache.tools.zip.UnrecognizedExtraField,10,1,0,2,13,10,1.0
apache.tools.zip.ZipLong,10,1,0,0,11,10,1.0
apache.tools.zip.JarMarker,9,1,0,2,12,8,0.0
apache.tools.zip.ZipEntry,27,2,0,3,53,23,1.0
apache.tools.zip.AsiExtraField,20,1,0,4,40,18,1.0
