,File name,original status,predicted status
443,org.apache.camel.impl.RouteContext,2.0,1.0
444,org.apache.camel.component.mina.MinaComponent,1.0,1.0
445,org.apache.camel.util.ProducerCache,2.0,1.0
446,org.apache.camel.component.seda.SedaComponent,2.0,1.0
447,org.apache.camel.component.timer.TimerConsumer,2.0,1.0
448,org.apache.camel.component.xmpp.XmppGroupChatProducer,1.0,1.0
449,org.apache.camel.spring.spi.ApplicationContextRegistry,1.0,1.0
450,org.apache.camel.component.file.remote.RemoteFileProducer,1.0,1.0
451,org.apache.camel.builder.ErrorHandlerBuilder,2.0,1.0
452,org.apache.camel.bam.ActivityBuilder,1.0,1.0
453,org.apache.camel.component.cxf.CxfConstants,1.0,1.0
454,org.apache.camel.model.language.XPathExpression,2.0,1.0
455,org.apache.camel.impl.ProcessorPollingConsumer,1.0,1.0
456,org.apache.camel.processor.resequencer.DefaultExchangeComparator,1.0,1.0
457,org.apache.camel.component.bean.BeanProcessor,2.0,1.0
458,org.apache.camel.component.cxf.phase.FaultPayloadPhaseManagerImpl,1.0,1.0
459,org.apache.camel.Message,2.0,1.0
460,org.apache.camel.builder.ConstantProcessorBuilder,2.0,1.0
461,org.apache.camel.component.ibatis.IBatisEndpoint,1.0,1.0
462,org.apache.camel.model.language.ExpressionType,2.0,1.0
463,org.apache.camel.spi.Synchronization,1.0,1.0
464,org.apache.camel.util.UuidGenerator,2.0,1.0
465,org.apache.camel.builder.xml.StringResultHandler,1.0,1.0
466,org.apache.camel.Predicate,1.0,1.0
467,org.apache.camel.bam.model.ProcessDefinition,1.0,1.0
468,org.apache.camel.spring.util.MainRunner,1.0,1.0
469,org.apache.camel.impl.LoggingExceptionHandler,2.0,1.0
470,org.apache.camel.impl.converter.EnumTypeConverter,2.0,1.0
471,org.apache.camel.impl.NoPolicy,1.0,1.0
472,org.apache.camel.component.jms.JmsPollingConsumer,1.0,1.0
473,org.apache.camel.model.InterceptorType,2.0,1.0
474,org.apache.camel.component.irc.IrcMessage,1.0,1.0
475,org.apache.camel.util.jndi.JndiContext,2.0,1.0
476,org.apache.camel.processor.validation.DefaultValidationErrorHandler,1.0,1.0
477,org.apache.camel.processor.SendProcessor,2.0,1.0
478,org.apache.camel.converter.jaxb.ExchangeType,1.0,1.0
479,org.apache.camel.impl.EventDrivenConsumerRoute,1.0,1.0
480,org.apache.camel.processor.LoggingErrorHandler,2.0,1.0
481,org.apache.camel.component.mail.MailConverters,1.0,1.0
482,org.apache.camel.util.ExchangeHelper,2.0,1.0
483,org.apache.camel.builder.ExpressionBuilder,2.0,1.0
484,org.apache.camel.util.IOHelper,2.0,1.0
485,org.apache.camel.component.cxf.interceptors.AbstractMessageInInterceptor,1.0,1.0
486,org.apache.camel.NoSuchEndpointException,2.0,1.0
487,org.apache.camel.util.ExpressionHelper,1.0,1.0
488,org.apache.camel.MessageDriven,1.0,1.0
489,org.apache.camel.spi.Language,1.0,1.0
490,org.apache.camel.spring.handler.LazyLoadingBeanDefinitionParser,1.0,1.0
491,org.apache.camel.model.FinallyType,2.0,1.0
492,org.apache.camel.util.CollectionStringBuffer,1.0,1.0
493,org.apache.camel.component.file.strategy.NoOpFileProcessStrategy,2.0,1.0
494,org.apache.camel.language.IllegalSyntaxException,1.0,1.0
495,org.apache.camel.component.cxf.CxfEndpoint,1.0,1.0
496,org.apache.camel.model.dataformat.package-info,1.0,1.0
497,org.apache.camel.builder.xml.NamespaceBuilder,1.0,1.0
498,org.apache.camel.component.mail.MailConfiguration,1.0,1.0
499,org.apache.camel.component.jmx.JMXConsumer,2.0,1.0
500,org.apache.camel.component.cxf.CamelInvoker,1.0,1.0
501,org.apache.camel.util.IntrospectionSupport,2.0,1.0
502,org.apache.camel.FailedToCreateProducerException,2.0,1.0
503,org.apache.camel.impl.converter.StaticMethodTypeConverter,1.0,1.0
504,org.apache.camel.builder.xml.DefaultNamespaceContext,1.0,1.0
505,org.apache.camel.util.AsyncProcessorHelper,2.0,1.0
506,org.apache.camel.bam.rules.ActivityRules,1.0,1.0
507,org.apache.camel.component.cxf.transport.CamelTransportFactory,1.0,1.0
508,org.apache.camel.builder.script.ScriptLanguageResolver,1.0,1.0
509,org.apache.camel.component.cxf.util.CxfEndpointUtils,1.0,1.0
510,org.apache.camel.component.event.EventConsumer,1.0,1.0
511,org.apache.camel.spring.spi.BeanInjector,1.0,1.0
512,org.apache.camel.model.MulticastType,2.0,1.0
513,org.apache.camel.component.validator.jing.JingComponent,1.0,1.0
514,org.apache.camel.language.Simple,1.0,1.0
515,org.apache.camel.AsyncCallback,2.0,1.0
516,org.apache.camel.component.bean.XPathAnnotationExpressionFactory,2.0,1.0
517,org.apache.camel.builder.Builder,1.0,1.0
518,org.apache.camel.bam.rules.TemporalRule,1.0,1.0
519,org.apache.camel.model.dataformat.ArtixDSDataFormat,1.0,1.0
520,org.apache.camel.model.IdentifiedType,2.0,1.0
521,org.apache.camel.NoSuchLanguageException,1.0,1.0
522,org.apache.camel.model.AggregatorType,2.0,1.0
523,org.apache.camel.bam.model.ActivityState,1.0,1.0
524,org.apache.camel.component.log.LogComponent,2.0,1.0
525,org.apache.camel.component.cxf.interceptors.SoapMessageOutInterceptor,1.0,1.0
526,org.apache.camel.model.SplitterType,2.0,1.0
527,org.apache.camel.model.UnmarshalType,2.0,1.0
528,org.apache.camel.Component,1.0,1.0
529,org.apache.camel.component.quartz.QuartzConsumer,1.0,1.0
530,org.apache.camel.component.file.FileComponent,2.0,1.0
531,org.apache.camel.spring.handler.CamelNamespaceHandler,1.0,1.0
532,org.apache.camel.component.cxf.CxfProducer,1.0,1.0
533,org.apache.camel.component.mail.MailExchange,1.0,1.0
534,org.apache.camel.component.cxf.invoker.PayloadInvokingContext,1.0,1.0
535,org.apache.camel.bam.ActivityLifecycle,1.0,1.0
536,org.apache.camel.bam.processor.JpaBamProcessor,1.0,1.0
537,org.apache.camel.processor.Pipeline,1.0,1.0
538,org.apache.camel.component.jmx.JMXComponent,2.0,1.0
539,org.apache.camel.impl.converter.DefaultTypeConverter,2.0,1.0
540,org.apache.camel.builder.script.ScriptLanguage,1.0,1.0
541,org.apache.camel.component.mail.MailComponent,1.0,1.0
542,org.apache.camel.component.mock.AssertionClause,1.0,1.0
543,org.apache.camel.RuntimeExchangeException,2.0,1.0
544,org.apache.camel.component.cxf.CxfMessageObserver,1.0,1.0
545,org.apache.camel.component.file.remote.SftpConsumer,1.0,1.0
546,org.apache.camel.InvalidTypeException,2.0,1.0
547,org.apache.commons.logging.impl.Log4jFactory,1.0,1.0
548,org.apache.camel.util.UnsafeUriCharactersEncoder,2.0,1.0
549,org.apache.camel.model.RoutesType,2.0,1.0
550,org.apache.camel.processor.CompositeProcessor,1.0,1.0
551,org.apache.camel.builder.ErrorHandlerBuilderSupport,2.0,1.0
552,org.apache.camel.processor.ProceedProcessor,1.0,1.0
553,org.apache.camel.component.jms.MessageJMSPropertyAccessException,1.0,1.0
554,org.apache.camel.component.file.remote.RemoteFileBinding,1.0,1.0
555,org.apache.camel.component.jmx.JMXExchange,2.0,1.0
556,org.apache.camel.component.file.remote.FtpOperationFailedException,1.0,1.0
557,org.apache.camel.component.ibatis.IBatisComponent,1.0,1.0
558,org.apache.camel.component.jms.JmsExchange,1.0,1.0
559,org.apache.camel.model.PolicyRef,2.0,1.0
560,org.apache.camel.util.CollectionHelper,2.0,1.0
561,org.apache.camel.spi.Provider,1.0,1.0
562,org.apache.camel.converter.jaxb.IntegerHeader,1.0,1.0
563,org.apache.camel.PollingConsumer,1.0,1.0
564,org.apache.camel.model.InterceptorRef,2.0,1.0
565,org.apache.camel.component.file.remote.RemoteFileConsumer,1.0,1.0
566,org.apache.camel.Processor,1.0,2.0
567,org.apache.camel.AlreadyStoppedException,2.0,1.0
568,org.apache.camel.converter.IOConverter,2.0,1.0
569,org.apache.camel.Header,1.0,1.0
570,org.apache.camel.component.bean.CamelInvocationHandler,1.0,1.0
571,org.apache.camel.component.file.remote.RemoteFileConfiguration,1.0,1.0
572,org.apache.camel.component.mail.MailConsumer,1.0,1.0
573,org.apache.camel.component.bean.BeanInvocation,2.0,1.0
574,org.apache.camel.builder.script.Groovy,1.0,1.0
575,org.apache.camel.util.Time,1.0,1.0
576,org.apache.camel.spring.spi.SpringInjector,1.0,1.0
577,org.apache.camel.NoSuchPropertyException,2.0,1.0
578,org.apache.camel.component.bean.AnnotationExpressionFactory,1.0,1.0
579,org.apache.camel.spi.DataFormat,1.0,1.0
580,org.apache.camel.model.dataformat.SerializationDataFormat,2.0,1.0
581,org.apache.camel.component.timer.TimerEndpoint,2.0,1.0
582,org.apache.camel.converter.jaxb.FallbackTypeConverter,1.0,1.0
583,org.apache.camel.component.mina.MinaConsumer,1.0,1.0
584,org.apache.camel.converter.jaxb.JaxbConverter,1.0,1.0
585,org.apache.camel.component.mina.MinaProducer,1.0,1.0
586,org.apache.camel.component.cxf.CxfSoapEndpoint,1.0,1.0
587,org.apache.camel.converter.jaxp.XmlConverter,2.0,1.0
588,org.apache.camel.impl.NoRouteBuilder,1.0,1.0
589,org.apache.camel.component.rmi.RmiProducer,1.0,1.0
590,org.apache.camel.ValidationException,1.0,1.0
591,org.apache.camel.Body,1.0,1.0
592,org.apache.camel.bam.processor.ActivityMonitorEngine,1.0,1.0
593,org.apache.camel.component.cxf.interceptors.AbstractInvokerInterceptor,1.0,1.0
594,org.apache.camel.component.jms.ConsumerType,1.0,1.0
595,org.apache.camel.component.jdbc.JdbcEndpoint,1.0,1.0
596,org.apache.camel.model.language.HeaderExpression,1.0,1.0
597,org.apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,1.0,1.0
598,org.apache.camel.bam.model.ActivityDefinition,1.0,1.0
599,org.apache.camel.impl.ExpressionSupport,2.0,1.0
600,org.apache.camel.model.language.OgnlExpression,1.0,1.0
601,org.apache.camel.component.file.remote.FtpEndpoint,1.0,1.0
602,org.apache.camel.component.cxf.invoker.PayloadMessage,1.0,1.0
603,org.apache.camel.builder.PredicateFactory,2.0,1.0
604,org.apache.camel.processor.RedeliveryPolicy,1.0,1.0
605,org.apache.camel.model.NodeFactory,1.0,1.0
606,org.apache.camel.spring.SpringInstrumentationAgent,1.0,1.0
607,org.apache.camel.processor.RecipientList,2.0,1.0
