Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.xpath.functions.FuncGenerateId,3.0,0.0,3.0,0.0,8.0,0,1.0
org.apache.xpath.functions.FuncLast,2.0,50.0,4.0,0.0,4.0,0,1.0
org.apache.xpath.functions.FuncNot,2.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.xpath.functions.FuncNumber,3.0,0.0,2.0,0.0,8.0,0,1.0
org.apache.xpath.functions.FuncQname,3.0,0.0,3.0,0.0,8.0,0,1.0
org.apache.xpath.functions.FuncStartsWith,2.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.xpath.functions.FuncStringLength,3.0,0.0,2.0,0.0,8.0,0,1.0
org.apache.xpath.functions.FuncSum,2.0,0.0,4.0,0.0,1.0,0,1.0
org.apache.xpath.functions.FuncSystemProperty,2.0,50.0,4.0,0.0,2.0,0,1.0
org.apache.xpath.functions.FuncTranslate,3.0,0.0,2.0,0.0,9.0,0,1.0
org.apache.xpath.functions.FuncTrue,2.0,0.0,1.0,0.0,2.0,0,1.0
org.apache.xpath.functions.Function3Args,2.0,25.0,1.0,1.0,8.0,0,1.0
org.apache.xpath.functions.FunctionDef1Arg,2.0,0.0,2.0,5.0,7.0,0,1.0
org.apache.xpath.objects.XBooleanStatic,2.0,0.0,2.0,0.0,2.0,0,1.0
org.apache.xpath.objects.XMLStringFactoryImpl,2.0,80.0,3.0,0.0,5.0,0,1.0
org.apache.xpath.objects.XNodeSetForDOM,2.0,0.0,1.0,0.0,7.0,0,0.0
org.apache.xpath.objects.XNumber,3.0,38.0,1.0,0.0,55.0,1,0.0
org.apache.xpath.objects.XObject,2.0,83.0,6.0,3.0,42.0,0,0.0
org.apache.xpath.objects.XObjectFactory,1.0,0.0,7.0,0.0,2.0,0,0.0
org.apache.xpath.objects.XRTreeFragSelectWrapper,2.0,50.0,3.0,0.0,10.0,0,0.0
org.apache.xpath.objects.XString,3.0,100.0,5.0,1.0,90.0,1,0.0
org.apache.xpath.objects.XStringForFSB,4.0,70.0,4.0,0.0,121.0,2,0.0
org.apache.xpath.operations.Equals,3.0,0.0,1.0,0.0,13.0,0,0.0
org.apache.xpath.operations.Gte,3.0,0.0,1.0,0.0,12.0,0,0.0
org.apache.xpath.operations.Lte,3.0,0.0,1.0,0.0,12.0,0,0.0
org.apache.xpath.operations.Mod,3.0,0.0,2.0,0.0,13.0,0,0.0
org.apache.xpath.operations.Mult,3.0,0.0,2.0,0.0,13.0,0,0.0
org.apache.xpath.operations.Number,2.0,0.0,2.0,0.0,2.0,0,1.0
org.apache.xpath.operations.Operation,2.0,27.0,2.0,6.0,11.0,0,0.0
org.apache.xpath.operations.Or,3.0,0.0,1.0,0.0,13.0,0,0.0
org.apache.xpath.operations.String,2.0,0.0,2.0,0.0,1.0,0,0.0
org.apache.xpath.operations.VariableSafeAbsRef,2.0,0.0,3.0,0.0,1.0,0,0.0
org.apache.xpath.patterns.FunctionPattern,3.0,14.0,5.0,0.0,38.0,0,1.0
org.apache.xpath.patterns.StepPattern,2.0,75.0,3.0,1.0,31.0,2,1.0
org.apache.xpath.patterns.UnionPattern,2.0,0.0,3.0,0.0,7.0,0,1.0
org.apache.xpath.res.XPATHErrorResources_it,2.0,0.0,0.0,0.0,2.0,1,1.0
org.apache.xpath.res.XPATHErrorResources_ko,2.0,0.0,0.0,0.0,1.0,0,1.0
org.apache.xpath.res.XPATHErrorResources_sv,2.0,0.0,0.0,0.0,1.0,0,1.0
org.w3c.dom.xpath.XPathException,2.0,0.0,0.0,0.0,1.0,0,0.0
org.w3c.dom.xpath.XPathExpression,0.0,0.0,1.0,0.0,1.0,0,0.0
org.w3c.dom.xpath.XPathResult,0.0,0.0,1.0,0.0,9.0,0,0.0
