Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
File,org.apache.xalan.templates.FuncFormatNumb,3,3,3,1,35,5,19,11,1,0,0,4,4,0,4,0,0,1,3,230,31,97,35,48,105,50,64,33,31,9,9,9,1.08,13,13,14,4,4,0.0
File,org.apache.xalan.templates.FuncKey,9,9,9,5,103,17,66,21,1,0,1,1,1,0,1,0,0,0,1,194,24,89,43,48,82,55,65,42,23,9,9,9,0.92,9,9,9,5,3,0.0
File,org.apache.xalan.templates.KeyDeclaration,1,1,1,1,12,0,4,7,1,0,0,9,9,3,9,0,0,0,9,211,15,52,18,16,144,19,31,17,14,3,3,3,2.77,11,11,11,9,1,0.0
File,org.apache.xalan.templates.NamespaceAlias,1,1,1,1,9,0,4,5,1,0,0,10,10,4,10,0,0,0,10,194,16,49,16,11,129,16,27,16,11,1,1,1,2.63,10,10,10,10,0,0.0
File,org.apache.xalan.templates.OutputProperties,2,2,2,1,21,1,10,9,1,7,5,37,30,0,37,0,2,0,35,941,94,416,103,197,436,155,236,99,137,16,16,17,1.05,84,84,89,41,5,4.0
File,org.apache.xalan.templates.RedundentExprEliminator,4,3,4,2,30,1,20,8,2,2,5,43,41,8,43,7,2,27,7,1474,129,910,249,527,438,424,590,224,366,16,16,17,0.48,175,169,192,94,5,0.0
File,org.apache.xalan.templates.Stylesheet,2,2,2,1,16,1,7,7,1,0,1,73,73,22,73,0,2,1,70,1542,212,578,135,232,753,224,361,142,219,18,18,18,1.3,152,152,155,88,3,0.0
File,org.apache.xalan.templates.StylesheetComposed,2,2,2,1,24,3,11,9,1,0,0,11,11,4,11,2,0,0,9,398,58,149,42,66,191,86,117,51,66,11,11,11,1.28,31,31,31,11,2,0.0
File,org.apache.xalan.templates.StylesheetRoot,1,1,1,1,17,1,8,7,2,0,0,60,60,22,60,21,3,1,35,1335,188,547,163,236,605,242,345,156,189,8,8,10,1.11,104,104,107,69,3,0.0
File,org.apache.xalan.templates.TemplateList,5,4,5,2,37,3,24,10,2,0,1,21,21,10,21,1,10,0,10,957,108,560,121,315,300,212,306,95,211,18,18,20,0.54,114,94,121,52,5,0.0
File,org.apache.xalan.templates.TemplateSubPatternAssociation,1,1,1,1,11,0,4,6,1,0,0,15,15,6,15,2,1,0,12,286,32,87,33,25,167,35,51,31,20,1,1,5,1.92,15,15,20,15,0,0.0
File,org.apache.xalan.templates.VarNameCollector,1,1,1,1,9,0,4,5,1,0,0,4,4,1,4,1,0,0,3,60,9,27,12,6,25,12,17,12,5,1,1,1,0.93,4,4,4,4,0,0.0
File,org.apache.xalan.templates.WhiteSpaceInfo,1,1,1,1,12,0,4,7,1,0,0,4,4,1,4,0,0,0,4,127,12,24,8,6,91,9,14,8,6,1,1,1,3.79,4,4,4,4,0,0.0
File,org.apache.xalan.templates.XMLNSDecl,1,1,1,1,10,0,4,5,1,0,0,4,4,3,4,0,0,0,4,122,9,26,10,6,88,10,15,9,6,1,1,1,3.38,4,4,4,4,0,0.0
File,org.apache.xalan.templates.XSLTVisitable,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,20,2,5,3,0,13,2,3,3,0,0,0,0,2.6,0,0,0,0,0,0.0
File,org.apache.xalan.templates.XSLTVisitor,1,1,1,1,10,0,4,6,1,0,0,8,8,0,8,8,0,0,0,165,14,38,12,8,113,11,20,12,8,1,1,1,2.97,8,8,8,8,0,0.0
File,org.apache.xalan.templates.XUnresolvedVariable,1,1,1,1,19,1,9,9,1,0,0,6,6,6,6,0,0,0,6,230,23,74,31,29,133,37,48,28,20,4,4,4,1.8,9,9,9,6,2,0.0
File,org.apache.xalan.templates.XUnresolvedVariableSimple,1,1,1,1,9,0,4,5,1,0,0,4,4,0,4,0,0,0,4,64,10,27,12,7,27,12,17,12,5,1,1,1,1.0,4,4,4,4,0,0.0
File,org.apache.xalan.trace.EndSelectionEvent,1,1,1,1,19,1,6,12,1,0,0,1,1,0,1,0,0,0,1,37,5,15,10,1,17,7,9,8,1,1,1,1,1.13,1,1,1,1,0,0.0
File,org.apache.xalan.trace.GenerateEvent,1,1,1,1,15,0,7,7,1,0,10,5,5,8,5,0,0,0,5,257,32,62,32,28,163,41,47,29,18,1,1,1,2.63,5,5,5,5,0,0.0
File,org.apache.xalan.trace.PrintTraceListener,5,3,5,1,37,3,25,8,1,0,0,7,7,6,7,0,0,0,7,384,44,202,41,115,138,81,108,39,69,12,12,12,0.68,36,26,37,10,4,1.0
File,org.apache.xalan.trace.SelectionEvent,1,1,1,1,24,1,11,12,1,0,0,1,1,6,1,0,0,0,1,127,11,26,16,6,90,18,20,14,6,1,1,1,3.46,1,1,1,1,0,0.0
File,org.apache.xalan.trace.TraceListener,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,95,5,8,6,0,82,5,6,6,0,0,0,0,10.25,0,0,0,0,0,0.0
File,org.apache.xalan.trace.TraceListenerEx,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,76,3,5,3,0,68,2,3,3,0,0,0,0,13.6,0,0,0,0,0,0.0
File,org.apache.xalan.trace.TraceListenerEx2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,72,1,5,3,0,66,2,3,3,0,0,0,0,13.2,0,0,0,0,0,0.0
File,org.apache.xalan.trace.TraceManager,2,2,2,1,19,2,10,6,1,0,0,13,13,2,13,0,0,0,13,351,47,153,54,60,153,52,84,46,38,4,4,4,1.0,31,31,31,13,3,1.0
File,org.apache.xalan.trace.TracerEvent,3,3,3,1,35,5,20,10,1,2,0,3,1,4,3,0,0,0,3,202,25,74,21,32,103,31,43,20,23,5,5,5,1.39,11,11,11,3,3,0.0
File,org.apache.xalan.transformer.ClonerToResultTree,7,3,7,1,50,1,34,16,1,1,0,2,1,2,2,0,0,0,2,271,12,83,22,46,177,41,48,18,30,14,5,14,2.13,15,6,15,2,3,0.0
File,org.apache.xalan.transformer.Counter,2,2,2,2,25,3,9,12,1,0,1,3,3,5,3,3,0,0,0,199,26,46,23,18,128,29,36,24,12,4,4,4,2.78,7,7,7,6,2,0.0
File,org.apache.xalan.transformer.CountersTable,3,3,3,2,30,5,14,11,1,0,0,5,5,2,5,3,0,0,2,246,38,85,29,44,124,49,64,31,33,10,10,11,1.46,16,16,17,12,6,0.0
File,org.apache.xalan.transformer.DecimalToRoman,1,1,1,1,20,1,8,11,1,0,0,1,1,4,1,0,0,0,1,98,7,16,8,4,75,9,11,7,4,1,1,1,4.69,1,1,1,1,0,0.0
File,org.apache.xalan.transformer.KeyIterator,2,2,2,2,24,2,11,10,1,0,0,4,4,2,4,1,0,0,3,192,21,64,28,29,108,36,46,29,17,6,6,6,1.69,9,9,9,8,3,0.0
File,org.apache.xalan.transformer.KeyManager,8,8,11,6,71,11,47,15,1,0,0,1,1,1,1,0,0,0,1,156,17,61,22,26,80,27,36,20,16,8,8,11,1.31,8,8,11,6,5,0.0
File,org.apache.xalan.transformer.KeyRefIterator,4,4,5,4,38,4,23,10,1,0,0,3,3,4,3,0,0,1,2,205,23,90,35,46,93,50,65,36,29,10,10,11,1.03,14,14,15,12,5,0.0
File,org.apache.xalan.transformer.KeyTable,1,1,1,1,13,1,5,6,1,0,0,5,5,2,5,1,0,0,4,164,17,44,24,12,103,24,30,22,8,1,1,1,2.34,5,5,5,5,0,1.0
File,org.apache.xalan.transformer.MsgMgr,1,1,1,1,20,0,6,12,1,0,1,13,13,1,13,0,0,0,13,356,32,100,37,40,224,38,58,33,25,3,3,3,2.24,19,19,19,13,2,0.0
File,org.apache.xalan.transformer.NodeSortKey,4,4,5,1,69,8,33,29,1,0,0,1,1,8,1,1,0,0,0,167,22,49,19,18,98,25,30,15,15,4,4,5,2.0,4,4,5,1,2,0.0
File,org.apache.xalan.transformer.NodeSorter,9,9,9,1,79,12,45,23,2,0,0,5,5,6,5,3,0,0,2,618,92,250,63,135,282,112,154,55,99,22,22,23,1.13,46,46,47,5,4,0.0
File,org.apache.xalan.transformer.NumeratorFormatter,3,3,3,1,30,3,14,12,2,0,2,8,8,8,8,7,0,1,0,376,51,147,48,75,184,56,78,36,42,7,7,7,1.25,24,24,31,10,4,0.0
File,org.apache.xalan.transformer.QueuedEvents,1,1,1,1,10,0,5,4,1,0,0,6,6,12,6,4,0,1,1,211,30,56,28,22,125,35,42,28,14,1,1,1,2.23,6,6,6,6,0,0.0
File,org.apache.xalan.transformer.ResultNameSpace,1,1,1,1,12,0,5,7,1,0,0,1,1,3,1,0,0,0,1,89,5,12,6,3,73,6,8,6,2,1,1,1,6.08,1,1,1,1,0,0.0
File,org.apache.xalan.transformer.ResultTreeHandler,3,3,3,1,28,3,15,9,1,0,1,41,41,1,41,2,1,3,35,1315,200,659,163,349,465,242,367,128,239,9,9,10,0.71,129,129,138,41,4,2.0
File,org.apache.xalan.transformer.SerializerSwitcher,5,5,6,2,52,7,27,17,1,3,0,3,0,0,3,0,1,0,2,243,33,97,39,48,113,43,59,32,27,8,8,10,1.16,15,15,19,8,5,0.0
File,org.apache.xalan.transformer.StackGuard,3,3,3,2,21,1,10,10,1,0,1,6,6,1,6,0,1,0,5,225,20,74,26,34,132,35,52,28,24,8,8,8,1.78,18,18,18,13,3,1.0
File,org.apache.xalan.transformer.TrAXFilter,3,3,3,1,25,1,14,10,1,0,0,7,7,2,7,0,1,0,6,218,25,121,40,60,75,56,76,35,41,11,11,11,0.62,22,22,23,7,2,0.0
File,org.apache.xalan.transformer.TransformSnapshot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,4,2,0,4,1,2,2,0,0,0,0,1.0,0,0,0,0,0,0.0
File,org.apache.xalan.transformer.TransformSnapshotImpl,5,5,5,1,65,13,43,8,1,0,0,2,2,15,2,2,0,0,0,300,49,117,40,67,135,71,83,40,43,6,6,6,1.15,11,11,11,2,3,1.0
File,org.apache.xalan.transformer.TransformState,0,0,0,0,0,0,0,0,1,0,0,7,7,0,7,7,0,0,0,155,11,16,14,0,128,13,14,14,0,0,0,0,8.0,0,0,0,0,0,0.0
File,org.apache.xalan.transformer.TransformerClient,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,79,2,5,3,0,72,2,3,3,0,0,0,0,14.4,0,0,0,0,0,0.0
File,org.apache.xalan.transformer.TransformerHandlerImpl,3,3,3,1,25,2,12,11,1,0,1,35,35,12,35,0,0,2,33,1105,143,476,107,214,492,152,258,87,171,7,7,8,1.03,105,105,106,35,3,0.0
File,org.apache.xalan.transformer.TransformerIdentityImpl,2,2,2,1,28,1,12,14,1,0,0,43,43,14,43,0,1,1,41,1422,148,584,136,276,703,193,312,106,206,30,30,30,1.2,123,123,124,45,6,0.0
File,org.apache.xalan.transformer.TransformerImpl,2,2,2,1,23,2,12,9,2,2,2,124,122,40,124,2,4,1,117,3483,456,1622,416,806,1429,632,908,379,529,20,15,21,0.88,285,278,300,150,5,7.0
File,org.apache.xalan.transformer.TreeWalker2Result,2,2,2,1,28,2,17,8,1,0,0,4,4,3,4,0,0,2,2,202,22,84,24,36,96,40,52,25,27,7,7,7,1.14,11,11,11,4,4,0.0
File,org.apache.xalan.transformer.XSLInfiniteLoopException,1,1,1,1,9,0,4,5,1,0,0,2,2,0,2,1,0,0,1,85,3,12,4,2,70,3,6,4,2,1,1,1,5.83,2,2,2,2,0,0.0
File,org.apache.xalan.transformer.XalanProperties,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,70,2,6,4,1,63,2,3,3,0,0,0,0,10.5,0,0,0,0,0,0.0
File,org.apache.xalan.xslt.EnvironmentCheck,3,3,3,1,39,2,20,16,1,1,0,5,4,0,5,1,0,1,3,349,26,124,32,61,200,60,72,28,44,5,5,5,1.61,17,17,17,5,4,0.0
File,org.apache.xalan.xslt.Process,34,34,35,1,288,36,212,56,1,3,0,3,0,0,3,1,0,1,1,991,116,695,130,424,228,275,372,122,250,102,102,105,0.33,104,104,107,3,7,1.0
File,org.apache.xalan.xsltc.DOM,0,0,0,0,0,0,0,0,1,0,14,37,37,0,37,0,0,0,37,137,9,62,61,14,67,54,55,55,0,0,0,0,1.08,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.DOMCache,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,97,5,6,5,0,86,4,5,5,0,0,0,0,14.33,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.NodeIterator,0,0,0,0,0,0,0,0,1,0,1,10,10,0,10,0,0,0,10,120,13,14,13,1,93,12,13,13,0,0,0,0,6.64,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.ProcessorVersion,2,2,2,1,4,0,4,0,1,1,3,1,0,0,1,0,0,0,1,88,4,10,6,5,74,5,7,6,1,2,2,2,7.4,2,2,2,1,0,0.0
File,org.apache.xalan.xsltc.StripFilter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,70,3,5,4,0,62,3,4,4,0,0,0,0,12.4,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.Translet,0,0,0,0,0,0,0,0,1,0,0,9,9,0,9,0,0,0,9,85,5,18,17,0,62,10,11,11,0,0,0,0,3.44,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.TransletException,1,1,1,1,3,0,3,0,1,0,0,3,3,0,3,0,0,0,3,82,6,13,6,3,63,5,9,6,3,1,1,1,4.85,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.TransletOutputHandler,0,0,0,0,0,0,0,0,1,0,0,22,22,0,22,0,0,0,22,98,5,30,29,0,63,25,26,26,0,0,0,0,2.1,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.cmdline.Compile,14,9,14,1,56,2,48,5,1,2,4,2,0,0,2,0,0,0,2,209,16,114,31,83,80,71,89,31,58,26,16,26,0.7,29,19,29,2,4,0.0
File,org.apache.xalan.xsltc.cmdline.Transform,8,8,8,1,36,2,30,3,1,2,2,7,5,9,7,0,3,0,4,373,36,250,75,164,88,149,200,74,126,36,36,36,0.35,59,59,60,7,5,0.0
File,org.apache.xalan.xsltc.cmdline.getopt.GetOpt,2,2,2,1,13,0,9,4,3,0,0,13,13,8,13,0,0,0,13,296,19,143,52,88,144,83,116,56,60,10,10,13,1.01,32,32,36,20,4,0.0
File,org.apache.xalan.xsltc.cmdline.getopt.GetOptsException,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,68,2,6,3,1,60,2,4,3,1,1,1,1,10.0,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.cmdline.getopt.IllegalArgumentException,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,69,3,7,4,1,59,3,5,4,1,1,1,1,8.43,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.cmdline.getopt.MissingOptArgException,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,70,3,7,4,1,60,3,5,4,1,1,1,1,8.57,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.compiler.AbsoluteLocationPath,1,1,1,1,8,0,7,0,1,0,0,7,7,1,7,0,0,0,7,137,12,60,20,33,67,25,38,18,20,3,3,3,1.12,13,13,13,7,2,0.0
File,org.apache.xalan.xsltc.compiler.AbsolutePathPattern,2,2,2,1,10,0,9,0,1,0,0,8,8,1,8,0,0,0,8,166,18,81,27,48,69,42,58,24,34,6,6,6,0.85,18,18,18,8,2,0.0
File,org.apache.xalan.xsltc.compiler.AlternativePattern,1,1,1,1,6,0,5,0,1,0,0,8,8,2,8,0,0,0,8,134,15,50,19,26,69,30,40,19,21,2,2,2,1.38,9,9,9,8,1,0.0
File,org.apache.xalan.xsltc.compiler.AncestorPattern,1,1,2,1,12,1,10,1,1,0,0,10,10,3,10,0,0,0,10,208,26,109,32,64,75,57,76,28,48,6,6,8,0.69,18,18,20,10,2,0.0
File,org.apache.xalan.xsltc.compiler.ApplyImports,2,2,2,1,18,1,12,5,1,0,0,6,6,3,6,0,1,0,5,199,22,87,39,58,92,57,72,37,35,8,8,9,1.06,14,14,15,6,4,0.0
File,org.apache.xalan.xsltc.compiler.ApplyTemplates,4,4,5,1,28,2,22,3,1,0,0,5,5,4,5,0,0,0,5,229,24,128,40,87,80,69,90,36,54,10,10,14,0.63,20,20,26,7,3,0.0
File,org.apache.xalan.xsltc.compiler.ArgumentList,1,1,1,1,4,0,4,0,1,0,0,2,2,2,2,0,0,0,2,80,4,14,6,5,62,6,9,6,3,2,2,2,4.43,3,3,3,2,0,0.0
File,org.apache.xalan.xsltc.compiler.Attribute,1,1,1,1,5,0,4,1,1,0,0,2,2,1,2,0,0,0,2,83,5,14,6,5,64,8,11,6,5,1,1,1,4.57,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.AttributeSet,2,2,3,1,19,2,12,5,1,0,1,7,7,5,7,0,0,0,7,234,30,102,42,62,102,66,87,41,46,6,6,7,1.0,20,20,21,7,2,0.0
File,org.apache.xalan.xsltc.compiler.AttributeValue,3,3,3,1,17,1,16,0,1,1,0,1,0,0,1,0,0,0,1,86,4,20,6,9,62,9,13,5,8,3,3,3,3.1,3,3,3,1,1,0.0
File,org.apache.xalan.xsltc.compiler.AttributeValueTemplate,3,3,4,1,20,1,17,1,1,0,0,6,6,0,6,0,1,0,5,203,19,114,38,73,70,60,80,34,46,8,8,12,0.61,21,21,25,6,2,0.0
File,org.apache.xalan.xsltc.compiler.BinOpExpr,2,2,2,1,11,0,10,0,1,0,6,6,6,3,6,0,0,0,6,157,13,78,29,52,66,46,59,26,33,6,4,6,0.85,16,12,16,8,2,0.0
File,org.apache.xalan.xsltc.compiler.BooleanCall,1,1,1,1,5,0,5,0,1,0,0,3,3,1,3,0,0,0,3,93,7,24,11,10,62,14,19,11,8,2,2,2,2.58,4,4,4,3,1,0.0
File,org.apache.xalan.xsltc.compiler.BooleanExpr,1,1,1,1,4,0,4,0,1,0,0,7,7,1,7,0,0,0,7,114,10,38,17,14,67,17,26,16,10,2,2,2,1.76,9,9,9,7,1,0.0
File,org.apache.xalan.xsltc.compiler.CallTemplate,1,1,2,1,15,1,11,2,1,0,0,5,5,1,5,0,0,0,5,160,16,68,24,45,76,37,46,22,24,3,3,5,1.12,8,8,10,5,1,0.0
File,org.apache.xalan.xsltc.compiler.CastExpr,2,2,2,1,13,0,10,2,1,0,1,8,8,2,8,0,0,0,8,258,28,144,29,103,89,96,116,26,90,5,5,5,0.62,19,19,21,8,4,0.0
File,org.apache.xalan.xsltc.compiler.CeilingCall,1,1,1,1,5,0,5,0,1,0,0,2,2,0,2,0,0,0,2,82,4,16,9,6,62,9,12,9,3,1,1,1,3.88,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.Choose,8,8,9,1,59,6,42,11,1,0,0,2,2,0,2,0,0,0,2,196,19,92,27,64,85,52,70,27,43,16,16,17,0.92,17,17,18,2,4,0.0
File,org.apache.xalan.xsltc.compiler.Closure,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,88,6,7,6,0,75,5,6,6,0,0,0,0,10.71,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.Comment,1,1,1,1,13,1,9,2,1,0,0,3,3,0,3,0,0,0,3,124,15,40,17,22,70,25,29,16,13,1,1,1,1.75,3,3,3,3,0,0.0
File,org.apache.xalan.xsltc.compiler.CompilerException,1,1,1,1,4,0,4,0,1,0,0,4,4,1,4,0,0,0,4,91,8,22,8,10,61,10,16,8,8,2,2,2,2.77,5,5,5,4,1,0.0
File,org.apache.xalan.xsltc.compiler.ConcatCall,2,2,2,1,16,1,14,0,1,0,0,3,3,0,3,0,0,0,3,126,10,53,21,33,63,31,39,20,19,4,3,4,1.19,8,7,8,3,2,0.0
File,org.apache.xalan.xsltc.compiler.Constants,0,0,0,0,0,0,0,0,1,0,183,0,0,5,0,0,0,0,0,481,37,370,369,188,79,190,191,191,0,0,0,0,0.21,0,0,0,0,0,0.0
File,org.apache.xalan.xsltc.compiler.ContainsCall,1,1,1,1,11,0,7,3,1,0,0,5,5,2,5,0,0,0,5,140,13,46,20,25,81,27,36,19,17,4,4,4,1.76,8,8,8,5,1,0.0
File,org.apache.xalan.xsltc.compiler.Copy,2,2,2,1,23,1,18,3,1,0,0,4,4,1,4,0,0,0,4,177,17,85,30,58,75,53,62,27,35,3,3,4,0.88,8,8,9,4,2,0.0
File,org.apache.xalan.xsltc.compiler.CopyOf,2,2,3,1,21,1,18,1,1,0,0,4,4,1,4,0,0,0,4,167,15,85,23,59,67,48,59,22,37,5,5,5,0.79,10,10,13,4,1,0.0
File,org.apache.xalan.xsltc.compiler.CurrentCall,1,1,1,1,3,0,3,0,1,0,0,2,2,0,2,0,0,0,2,77,4,11,6,2,62,5,8,6,2,1,1,1,5.64,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.DecimalFormatting,5,5,5,1,46,4,34,6,1,1,2,4,3,1,4,0,0,0,4,276,32,154,45,114,90,87,108,39,69,15,15,17,0.58,20,20,22,4,2,0.0
File,org.apache.xalan.xsltc.compiler.DocumentCall,4,4,5,1,34,3,24,6,1,0,0,3,3,3,3,0,0,0,3,188,19,88,35,58,81,49,63,30,33,9,9,11,0.92,13,13,15,3,3,0.0
File,org.apache.xalan.xsltc.compiler.ElementAvailableCall,1,1,1,1,9,0,6,3,1,0,0,5,5,0,5,0,0,0,5,127,8,41,21,20,78,20,28,19,9,3,3,3,1.9,9,9,9,5,1,0.0
File,org.apache.xalan.xsltc.compiler.EqualityExpr,4,4,5,1,23,2,20,2,1,0,0,12,12,3,12,0,1,0,11,377,41,254,41,181,90,125,174,36,138,17,17,26,0.35,52,52,64,23,3,0.0
File,org.apache.xalan.xsltc.compiler.Expression,1,1,1,1,9,0,6,2,1,0,0,17,17,4,17,0,0,0,17,261,30,113,48,57,122,57,83,43,40,6,6,6,1.08,25,25,25,21,3,0.0
File,org.apache.xalan.xsltc.compiler.Fallback,1,1,1,1,7,0,4,2,1,0,0,5,5,1,5,0,0,0,5,122,13,34,18,11,75,18,27,18,9,2,2,2,2.21,8,8,8,5,1,0.0
File,org.apache.xalan.xsltc.compiler.FilterExpr,2,2,2,1,17,0,14,2,1,0,0,7,7,2,7,0,0,1,6,205,16,109,34,71,83,57,74,31,43,4,4,4,0.76,16,16,16,7,2,0.0
File,org.apache.xalan.xsltc.compiler.FilterParentPath,2,2,2,1,14,1,10,2,1,0,0,6,6,3,6,0,0,0,6,169,16,76,26,47,77,38,51,23,28,5,5,5,1.01,12,12,13,6,2,0.0
File,org.apache.xalan.xsltc.compiler.FilteredAbsoluteLocationPath,1,1,1,1,8,0,7,0,1,0,0,7,7,1,7,0,0,0,7,136,12,60,20,33,66,25,38,18,20,3,3,3,1.1,13,13,13,7,2,0.0
File,org.apache.xalan.xsltc.compiler.FloorCall,1,1,1,1,5,0,5,0,1,0,0,2,2,0,2,0,0,0,2,82,4,16,7,6,62,7,10,7,3,1,1,1,3.88,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.FlowList,2,2,2,1,10,0,9,1,1,0,0,7,7,1,7,0,0,0,7,152,13,70,24,36,70,36,54,26,28,5,5,5,1.0,17,17,17,7,3,0.0
File,org.apache.xalan.xsltc.compiler.ForEach,3,3,4,1,27,3,18,5,1,0,0,5,5,2,5,0,0,0,5,225,29,104,29,66,92,64,82,29,53,8,8,10,0.88,17,17,21,7,2,0.0
File,org.apache.xalan.xsltc.compiler.FormatNumberCall,3,3,3,1,21,2,18,0,1,0,0,3,3,4,3,0,0,0,3,144,13,67,23,43,64,35,46,21,25,6,6,6,0.96,11,11,11,3,2,0.0
File,org.apache.xalan.xsltc.compiler.FunctionAvailableCall,2,2,3,1,19,1,12,5,1,0,0,9,9,4,9,0,4,0,5,264,23,127,45,76,114,59,84,42,42,6,6,8,0.9,25,25,32,16,4,0.0
File,org.apache.xalan.xsltc.compiler.FunctionCall,4,4,4,1,24,1,19,3,2,3,7,26,23,15,26,3,2,4,17,891,110,606,176,410,184,354,460,175,285,17,17,18,0.3,108,108,120,51,6,3.0
File,org.apache.xalan.xsltc.compiler.GenerateIdCall,1,1,1,1,8,0,8,1,1,0,0,2,2,0,2,0,0,0,2,89,4,22,9,10,64,10,14,9,5,2,2,2,2.91,3,3,3,2,1,1.0
File,org.apache.xalan.xsltc.compiler.IdKeyPattern,1,1,1,1,7,0,5,1,1,0,0,9,9,3,9,0,0,0,9,151,21,58,26,34,72,31,40,22,18,2,2,2,1.24,10,10,10,9,1,0.0
File,org.apache.xalan.xsltc.compiler.IdPattern,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,74,5,7,4,1,62,3,5,4,1,1,1,1,8.86,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.compiler.If,2,2,2,1,15,0,9,5,1,0,0,4,4,2,4,0,0,0,4,146,13,49,16,27,84,29,39,16,23,3,3,4,1.71,9,9,10,4,1,0.0
File,org.apache.xalan.xsltc.compiler.IllegalCharException,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,70,2,6,3,1,62,2,4,3,1,1,1,1,10.33,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.compiler.Import,3,3,3,2,22,2,19,0,1,0,0,4,4,1,4,0,0,0,4,177,21,89,34,56,67,54,70,33,37,12,12,12,0.75,15,15,15,9,4,0.0
File,org.apache.xalan.xsltc.compiler.Include,4,4,5,2,30,2,25,1,1,0,0,4,4,1,4,0,0,0,4,209,22,117,40,74,70,64,82,36,46,16,16,17,0.6,19,19,20,11,4,0.0
File,org.apache.xalan.xsltc.compiler.Instruction,1,1,1,1,7,0,4,3,1,0,0,2,2,0,2,0,0,0,2,84,4,12,7,4,68,5,8,6,2,1,1,1,5.67,2,2,2,2,0,0.0
File,org.apache.xalan.xsltc.compiler.IntExpr,1,1,1,1,3,0,3,0,1,0,0,4,4,1,4,0,0,0,4,90,7,21,12,6,62,11,16,12,4,1,1,1,2.95,4,4,4,4,0,0.0
File,org.apache.xalan.xsltc.compiler.Key,2,2,2,1,43,6,25,12,1,0,0,5,5,4,5,0,0,0,5,304,44,141,41,106,125,100,113,35,78,4,4,5,0.89,12,12,14,8,1,1.0
File,org.apache.xalan.xsltc.compiler.KeyCall,4,4,6,1,66,7,40,19,1,0,0,4,4,4,4,0,1,0,3,348,40,171,44,130,140,91,110,33,77,10,10,12,0.82,19,18,25,4,3,1.0
File,org.apache.xalan.xsltc.compiler.KeyPattern,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,72,4,6,3,1,62,2,4,3,1,1,1,1,10.33,1,1,1,1,0,0.0
File,org.apache.xalan.xsltc.compiler.LangCall,1,1,1,1,11,0,7,3,1,0,0,4,4,2,4,0,0,0,4,122,9,38,17,19,75,21,28,15,13,2,2,2,1.97,6,6,6,4,1,0.0
File,org.apache.xalan.xsltc.compiler.LastCall,3,3,3,1,16,1,14,1,1,0,0,5,5,1,5,0,0,0,5,162,15,80,25,52,67,39,55,21,34,11,11,13,0.84,15,15,17,5,3,0.0
