,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
131,File,org.apache.tools.ant.types.Commandline,2,2,2,1,10,0,7,3,3,3,0,24,21,5,24,1,0,0,23,398,46,196,57,115,156,102,155,63,92,13,12,15,0.8,52,51,58,27,4,0
132,File,org.apache.tools.ant.types.CommandlineJava,1,1,1,1,7,0,6,1,2,0,0,31,31,8,31,0,2,0,29,367,47,204,63,115,116,99,150,63,87,5,5,6,0.57,53,53,56,31,2,1
133,File,org.apache.tools.ant.types.DataType,1,1,1,1,11,0,6,5,1,0,0,9,9,3,9,0,0,5,4,209,16,64,23,33,129,30,45,22,23,4,4,5,2.02,14,14,15,9,2,0
134,File,org.apache.tools.ant.types.Description,2,2,2,1,11,0,8,3,1,0,0,1,1,0,1,0,0,0,1,85,4,12,5,5,69,5,8,5,3,2,2,2,5.75,2,2,2,1,1,1
135,File,org.apache.tools.ant.types.EnumeratedAttribute,2,2,2,1,8,0,5,2,1,0,0,5,5,1,5,0,0,0,5,114,10,28,10,11,76,13,22,11,11,4,4,5,2.71,8,8,9,7,2,0
136,File,org.apache.tools.ant.types.Environment,1,1,1,1,4,0,4,0,2,0,0,11,11,3,11,0,0,0,11,128,16,54,20,20,58,24,40,21,19,3,3,3,1.07,14,14,15,11,1,0
137,File,org.apache.tools.ant.types.FileList,2,2,2,1,10,0,8,1,1,0,0,8,8,2,8,0,0,2,6,172,19,76,24,38,78,35,55,24,31,4,4,5,1.03,19,19,21,8,2,0
138,File,org.apache.tools.ant.types.FileSet,2,2,2,1,11,0,7,3,1,0,0,18,18,4,18,0,0,2,16,312,41,153,37,84,118,71,113,38,75,5,5,5,0.77,41,41,42,18,1,0
139,File,org.apache.tools.ant.types.FilterSet,1,1,1,1,8,0,5,3,3,0,2,20,20,5,20,1,0,3,16,315,34,128,52,56,153,60,88,49,39,3,3,3,1.2,29,29,29,20,2,0
140,File,org.apache.tools.ant.types.FilterSetCollection,1,1,1,1,7,0,5,2,1,0,0,5,5,1,5,0,0,0,5,127,14,39,21,13,74,25,32,23,9,3,3,3,1.9,8,8,8,7,2,0
141,File,org.apache.tools.ant.types.Mapper,2,2,2,1,12,0,9,2,2,0,0,14,14,7,14,0,0,1,13,272,31,145,36,85,96,64,99,36,63,9,9,11,0.66,34,34,38,17,2,0
142,File,org.apache.tools.ant.types.Path,2,2,2,1,13,0,9,3,2,3,1,23,20,3,23,0,0,2,21,449,46,242,75,141,161,137,197,80,117,14,14,14,0.67,61,61,62,23,3,0
143,File,org.apache.tools.ant.types.PatternSet,2,2,2,1,11,0,8,2,2,0,0,27,27,7,27,1,6,0,20,443,43,257,73,147,143,113,182,73,109,9,9,9,0.56,69,69,79,29,4,0
144,File,org.apache.tools.ant.types.Reference,1,1,1,1,4,0,4,0,1,0,0,5,5,1,5,0,0,0,5,97,10,29,11,11,58,13,21,11,10,3,3,3,2.0,7,7,7,5,1,0
145,File,org.apache.tools.ant.types.ZipFileSet,1,1,1,1,10,0,5,4,1,0,0,8,8,4,8,0,0,0,8,177,12,56,20,28,109,28,41,20,21,3,3,3,1.95,12,12,12,10,1,0
146,File,org.apache.tools.ant.types.ZipScanner,1,1,1,1,10,0,5,5,1,0,0,5,5,1,5,0,0,0,5,138,10,31,13,13,97,14,22,12,10,3,3,3,3.13,7,7,8,5,1,0
147,File,org.apache.tools.ant.util.DOMElementWriter,9,7,10,3,55,4,42,7,1,0,1,3,3,2,3,0,0,0,3,250,22,136,21,105,92,86,108,25,83,13,9,14,0.68,29,21,32,10,3,0
148,File,org.apache.tools.ant.util.FileNameMapper,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,93,5,6,5,0,82,4,5,5,0,0,0,0,13.67,0,0,0,0,0,0
149,File,org.apache.tools.ant.util.FileUtils,3,3,4,1,26,2,16,7,1,1,2,14,13,0,14,0,0,2,12,461,48,247,61,168,167,107,157,54,103,15,15,22,0.68,50,50,66,18,4,0
150,File,org.apache.tools.ant.util.FlatFileNameMapper,1,1,1,1,5,0,1,3,1,0,0,3,3,0,3,0,0,0,3,85,5,8,5,1,72,2,6,5,1,1,1,1,9.0,3,3,3,3,0,0
151,File,org.apache.tools.ant.util.GlobPatternMapper,1,1,2,1,12,0,9,3,1,0,0,4,4,6,4,0,0,1,3,156,11,45,14,29,100,22,30,14,16,2,2,4,2.22,7,7,9,4,1,0
152,File,org.apache.tools.ant.util.IdentityMapper,1,1,1,1,4,0,1,3,1,0,0,3,3,0,3,0,0,0,3,83,5,8,5,1,70,2,6,5,1,1,1,1,8.75,3,3,3,3,0,0
153,File,org.apache.tools.ant.util.MergingMapper,1,1,1,1,5,0,2,3,1,0,0,3,3,1,3,0,0,0,3,88,6,11,6,3,71,4,8,6,2,1,1,1,6.45,3,3,3,3,0,0
154,File,org.apache.tools.ant.util.RegexpPatternMapper,2,2,2,1,12,0,8,3,1,0,0,5,5,3,5,0,0,1,4,141,11,53,17,29,77,25,37,18,19,5,5,5,1.45,11,11,13,5,4,0
155,File,org.apache.tools.ant.util.SourceFileScanner,5,5,5,1,34,3,23,8,1,0,0,3,3,1,3,0,0,0,3,181,17,77,23,51,87,44,59,24,35,12,12,14,1.13,15,15,17,5,4,0
156,File,org.apache.tools.ant.util.regexp.JakartaOroMatcher,1,1,1,1,9,0,6,3,1,0,0,4,4,3,4,0,0,0,4,116,10,33,14,15,73,18,26,15,11,3,3,3,2.21,7,7,7,4,1,0
157,File,org.apache.tools.ant.util.regexp.JakartaRegexpMatcher,1,1,1,1,9,0,6,3,1,0,0,4,4,2,4,0,0,0,4,115,10,32,12,14,73,17,25,13,12,3,3,3,2.28,7,7,7,4,1,0
158,File,org.apache.tools.ant.util.regexp.RegexpMatcher,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,89,7,9,8,0,73,7,8,8,0,0,0,0,8.11,0,0,0,0,0,0
159,File,org.apache.tools.ant.util.regexp.RegexpMatcherFactory,2,2,2,2,10,1,8,0,1,0,0,3,3,0,3,0,0,1,2,106,10,30,9,18,66,11,20,8,12,5,5,5,2.2,8,8,8,7,1,0
160,File,org.apache.tools.mail.MailMessage,1,1,1,1,8,0,6,2,2,1,0,32,31,9,32,19,0,0,13,444,44,216,67,116,191,112,168,71,97,9,9,11,0.88,54,54,58,34,3,0
161,File,org.apache.tools.mail.SmtpResponseReader,1,1,1,1,9,0,5,3,1,0,0,5,5,2,5,0,1,1,3,122,10,35,11,18,77,17,26,11,15,4,4,4,2.2,8,8,8,7,2,0
162,File,org.apache.tools.tar.TarBuffer,2,2,2,1,15,1,9,3,1,0,2,21,21,9,21,0,4,0,17,440,69,223,40,134,149,91,148,40,108,7,7,7,0.67,56,56,57,29,3,0
163,File,org.apache.tools.tar.TarConstants,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,191,28,27,26,24,136,25,26,26,0,0,0,0,5.04,0,0,0,0,0,0
164,File,org.apache.tools.tar.TarEntry,1,1,1,1,13,1,7,5,1,0,0,31,31,15,31,0,1,0,30,592,71,250,64,153,286,156,203,66,137,8,8,12,1.14,48,48,54,34,4,0
165,File,org.apache.tools.tar.TarInputStream,2,2,3,1,20,2,12,6,1,0,0,16,16,8,16,0,0,0,16,431,62,207,46,141,162,91,132,45,87,14,14,19,0.78,43,43,48,20,2,0
166,File,org.apache.tools.tar.TarOutputStream,1,1,1,1,16,1,8,6,1,0,3,15,15,9,15,0,1,0,14,343,45,144,34,89,154,77,106,35,71,6,6,6,1.07,28,28,28,17,2,0
167,File,org.apache.tools.tar.TarUtils,2,2,3,2,22,3,11,7,1,7,0,7,0,0,7,0,0,0,7,234,31,85,19,54,118,56,75,23,52,6,6,7,1.39,20,20,23,14,3,0
168,File,org.apache.tools.zip.AsiExtraField,1,1,1,1,11,0,5,5,1,0,1,19,19,6,19,0,0,1,18,366,35,121,41,74,215,61,85,40,45,3,3,3,1.78,23,23,24,19,1,0
169,File,org.apache.tools.zip.ExtraFieldUtils,3,3,3,1,23,0,17,6,1,5,1,5,0,0,5,0,0,0,5,203,11,98,30,68,95,60,76,32,44,6,6,6,0.97,18,18,18,5,2,0
170,File,org.apache.tools.zip.UnixStat,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,113,5,10,9,7,98,8,9,9,0,0,0,0,9.8,0,0,0,0,0,0
171,File,org.apache.tools.zip.UnrecognizedExtraField,1,1,1,1,3,0,3,0,1,0,0,9,9,3,9,0,0,0,9,131,14,37,15,15,80,17,29,15,14,2,2,2,2.16,11,11,11,9,1,0
172,File,org.apache.tools.zip.ZipEntry,1,1,2,1,13,0,7,5,1,3,3,21,18,4,21,0,3,1,17,402,31,172,46,104,199,83,124,49,75,5,5,5,1.16,41,41,43,21,2,0
173,File,org.apache.tools.zip.ZipExtraField,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,0,0,0,6,119,9,11,10,0,99,8,9,9,0,0,0,0,9.0,0,0,0,0,0,0
174,File,org.apache.tools.zip.ZipLong,1,1,1,1,9,0,4,5,1,0,0,7,7,1,7,0,0,0,7,142,11,36,11,17,96,18,27,11,16,2,2,3,2.67,8,8,9,7,1,0
175,File,org.apache.tools.zip.ZipOutputStream,2,2,2,1,25,2,14,8,1,1,9,16,15,12,16,0,0,6,10,670,83,266,61,204,323,175,212,61,151,6,6,6,1.21,36,36,36,18,2,0
176,File,org.apache.tools.zip.ZipShort,1,1,1,1,9,0,4,5,1,0,0,7,7,1,7,0,0,0,7,138,11,32,11,13,96,14,23,11,12,2,2,3,3.0,8,8,9,7,1,0
