Unnamed: 0,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
126,File,org.apache.lucene.search.PhraseScorer,2,2,2,1,8,0,7,1,1,0,0,13,13,9,13,1,3,3,6,154,28,107,31,67,35,66,95,34,61,5,5,6,0.33,29,29,33,15,3,1
127,File,org.apache.lucene.search.PrefixQuery,1,1,2,1,9,0,8,1,1,0,0,6,6,1,6,0,0,0,6,90,10,57,22,35,26,32,43,22,21,3,3,5,0.46,10,10,13,8,3,0
128,File,org.apache.lucene.search.Query,2,2,2,1,11,0,7,4,1,1,0,12,11,1,12,0,0,1,11,206,19,91,38,52,97,56,79,41,38,8,8,9,1.07,23,23,24,11,3,0
129,File,org.apache.lucene.search.QueryFilter,1,1,1,1,7,1,6,1,2,0,0,6,6,2,6,0,0,0,6,87,14,43,15,20,33,20,32,16,16,3,3,3,0.77,9,9,9,6,1,2
130,File,org.apache.lucene.search.QueryTermVector,2,2,2,1,9,0,8,0,1,0,0,10,10,2,10,0,1,0,9,137,18,94,36,52,25,56,77,40,37,5,5,5,0.27,22,22,22,10,4,0
131,File,org.apache.lucene.search.RangeFilter,4,4,6,2,20,1,15,4,1,2,0,7,5,5,7,0,0,0,7,195,22,121,31,77,54,61,88,29,59,10,10,15,0.45,34,34,44,18,7,0
132,File,org.apache.lucene.search.RangeQuery,3,3,4,2,13,0,10,2,1,0,0,9,9,3,9,0,0,0,9,167,22,105,29,64,44,59,85,29,56,9,9,11,0.42,35,35,42,20,6,0
133,File,org.apache.lucene.search.RemoteSearchable,1,1,1,1,5,0,4,0,1,1,0,12,11,1,12,0,0,0,12,115,26,64,29,23,26,29,45,25,20,4,4,5,0.41,15,15,16,12,1,2
134,File,org.apache.lucene.search.ReqExclScorer,3,3,3,2,15,0,11,5,1,0,0,7,7,3,7,0,1,0,6,144,12,87,17,52,57,38,61,15,46,6,6,6,0.66,23,23,24,18,3,0
135,File,org.apache.lucene.search.ReqOptSumScorer,1,1,2,1,9,0,7,2,1,0,0,6,6,3,6,0,0,0,6,97,10,50,17,27,38,25,36,15,21,6,6,7,0.76,11,11,12,10,2,0
136,File,org.apache.lucene.search.ScoreDoc,1,1,1,1,5,0,4,1,1,0,0,1,1,2,1,0,0,0,1,35,4,9,5,2,22,5,7,5,2,1,1,1,2.44,1,1,1,1,0,0
137,File,org.apache.lucene.search.ScoreDocComparator,1,1,1,1,3,0,3,0,3,0,2,9,9,0,9,3,0,0,6,93,12,32,9,18,49,16,27,13,14,3,3,3,1.53,10,10,10,10,1,0
138,File,org.apache.lucene.search.Scorer,1,1,1,1,9,0,4,4,1,0,0,9,9,1,9,0,0,2,7,110,13,29,13,9,68,14,22,13,9,3,3,3,2.34,7,7,7,6,2,0
139,File,org.apache.lucene.search.Searchable,0,0,0,0,0,0,0,0,1,0,0,10,10,0,10,10,0,0,0,127,15,19,18,0,94,15,16,16,0,0,0,0,4.95,0,0,0,0,0,2
140,File,org.apache.lucene.search.Searcher,1,1,1,1,10,0,3,6,1,0,0,22,22,1,22,0,0,1,21,194,19,65,35,17,110,31,46,30,16,2,2,2,1.69,14,14,14,13,1,1
141,File,org.apache.lucene.search.Similarity,1,1,1,1,12,0,3,9,1,5,2,14,9,0,14,0,0,0,14,304,23,53,30,16,232,32,43,30,13,2,2,2,4.38,9,9,9,8,1,3
142,File,org.apache.lucene.search.SimilarityDelegator,1,1,1,1,3,0,3,0,1,0,0,7,7,1,7,0,0,0,7,58,11,25,10,7,22,9,17,10,7,1,1,1,0.88,7,7,7,7,0,0
143,File,org.apache.lucene.search.SloppyPhraseScorer,4,4,4,2,20,2,18,2,1,0,0,2,2,1,2,1,0,1,0,67,10,42,15,28,20,29,38,16,22,8,8,8,0.48,9,9,9,5,3,1
144,File,org.apache.lucene.search.Sort,1,1,1,1,7,0,4,3,1,0,2,13,13,1,13,0,0,0,13,225,22,60,25,26,143,29,46,25,21,3,3,3,2.38,16,16,16,13,2,0
145,File,org.apache.lucene.search.SortComparator,1,1,1,1,7,1,6,0,2,0,0,5,5,0,5,0,0,1,4,65,10,23,10,10,32,10,15,11,4,1,1,1,1.39,4,4,4,4,0,0
146,File,org.apache.lucene.search.SortComparatorSource,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,28,3,9,8,0,16,5,6,6,0,0,0,0,1.78,0,0,0,0,0,0
147,File,org.apache.lucene.search.SortField,1,1,1,1,9,0,5,3,1,0,9,14,14,5,14,0,0,0,14,227,35,90,34,52,105,56,74,33,41,6,4,6,1.17,23,21,23,14,1,0
148,File,org.apache.lucene.search.TermQuery,1,1,1,1,8,1,6,0,2,0,0,15,15,6,15,0,0,1,14,175,37,112,48,68,31,69,91,44,47,4,4,4,0.28,21,21,22,15,1,1
149,File,org.apache.lucene.search.TermScorer,2,2,2,1,15,0,11,5,1,0,1,9,9,10,9,1,0,1,7,187,22,119,37,78,67,71,95,35,60,6,6,6,0.56,25,25,25,16,3,0
150,File,org.apache.lucene.search.TopDocCollector,1,1,2,1,6,0,5,1,1,0,0,5,5,4,5,1,0,0,4,75,11,35,15,17,31,19,28,15,13,3,3,4,0.89,9,9,10,5,2,0
151,File,org.apache.lucene.search.TopDocs,1,1,1,1,4,0,3,1,1,0,0,3,3,3,3,1,0,0,2,47,5,17,8,5,25,9,13,8,5,1,1,1,1.47,3,3,3,3,0,0
152,File,org.apache.lucene.search.TopFieldDocCollector,1,1,1,1,8,0,6,2,1,0,0,3,3,0,3,0,0,0,3,61,8,23,10,10,31,12,18,10,8,2,2,2,1.35,5,5,5,3,1,0
153,File,org.apache.lucene.search.TopFieldDocs,1,1,1,1,10,0,4,6,1,0,0,1,1,1,1,1,0,0,0,46,5,9,5,2,32,4,6,4,2,1,1,1,3.56,1,1,1,1,0,0
154,File,org.apache.lucene.search.Weight,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,6,0,0,0,61,9,11,10,0,41,9,10,10,0,0,0,0,3.73,0,0,0,0,0,0
155,File,org.apache.lucene.search.WildcardQuery,1,1,1,1,4,0,3,0,1,0,0,3,3,0,3,0,0,1,2,47,6,17,8,5,24,8,13,8,5,2,2,2,1.41,4,4,4,3,1,1
156,File,org.apache.lucene.search.WildcardTermEnum,3,3,4,3,24,1,16,5,1,1,2,6,5,6,6,0,0,1,5,198,23,115,30,64,60,56,79,31,48,13,13,16,0.52,22,22,25,20,5,0
157,File,org.apache.lucene.search.spans.NearSpans,2,2,3,1,9,0,7,1,3,0,0,27,27,15,27,0,11,1,15,326,58,240,66,151,72,128,197,69,128,13,13,15,0.3,68,68,82,39,3,1
158,File,org.apache.lucene.search.spans.SpanFirstQuery,1,1,1,1,6,0,5,1,2,0,0,17,17,3,17,0,0,0,17,136,28,84,26,53,30,49,75,33,42,3,3,5,0.36,25,25,27,23,2,0
159,File,org.apache.lucene.search.spans.SpanNearQuery,2,2,2,1,10,0,8,1,1,0,0,12,12,4,12,0,0,0,12,174,27,113,41,69,41,74,105,43,62,6,6,6,0.36,31,31,31,19,3,1
160,File,org.apache.lucene.search.spans.SpanNotQuery,2,2,2,1,11,1,8,2,2,0,0,17,17,6,17,0,0,0,17,181,38,118,27,86,43,65,100,37,63,6,6,11,0.36,34,34,46,23,2,0
161,File,org.apache.lucene.search.spans.SpanOrQuery,2,2,2,1,13,1,11,1,3,0,0,19,19,6,19,0,1,1,17,241,38,180,46,114,37,97,147,60,87,6,6,7,0.21,49,49,51,28,3,1
162,File,org.apache.lucene.search.spans.SpanQuery,1,1,1,1,3,0,3,0,1,0,0,4,4,0,4,0,0,1,3,49,10,16,13,1,23,12,14,13,1,1,1,1,1.44,1,1,1,1,0,0
163,File,org.apache.lucene.search.spans.SpanScorer,2,2,2,1,8,0,7,0,1,0,0,7,7,8,7,1,1,0,5,104,18,71,27,38,18,44,58,26,32,4,4,5,0.25,14,14,16,7,1,2
164,File,org.apache.lucene.search.spans.SpanTermQuery,1,1,1,1,9,0,7,0,2,0,0,15,15,6,15,0,0,0,15,136,24,87,23,56,25,53,75,34,41,3,3,3,0.29,23,23,24,19,2,1
165,File,org.apache.lucene.search.spans.SpanWeight,1,1,1,1,13,2,10,1,1,0,0,7,7,7,7,0,0,0,7,147,31,98,46,60,22,69,81,42,39,6,6,6,0.22,12,12,12,7,2,2
166,File,org.apache.lucene.search.spans.Spans,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,5,0,0,0,53,8,9,8,0,36,7,8,8,0,0,0,0,4.0,0,0,0,0,0,0
167,File,org.apache.lucene.store.BufferedIndexInput,2,2,2,1,9,0,8,1,1,0,1,8,8,4,8,0,1,2,5,109,19,64,22,42,37,39,54,21,33,4,4,4,0.58,14,14,15,6,2,3
168,File,org.apache.lucene.store.BufferedIndexOutput,2,2,2,1,12,0,8,4,1,0,1,8,8,3,8,0,0,1,7,121,14,60,18,37,50,33,47,18,29,8,8,8,0.83,14,14,14,6,4,2
169,File,org.apache.lucene.store.Directory,0,0,0,0,0,0,0,0,1,0,0,11,11,0,11,0,0,0,11,83,15,24,23,0,44,13,14,14,0,0,0,0,1.83,0,0,0,0,0,6
170,File,org.apache.lucene.store.FSDirectory,2,2,2,1,9,0,7,1,5,5,6,41,36,10,41,1,3,5,32,523,71,351,104,202,108,160,254,102,152,11,11,11,0.31,84,84,85,43,3,14
171,File,org.apache.lucene.store.IndexInput,2,2,2,1,12,0,8,4,1,0,0,13,13,1,13,0,0,0,13,156,19,68,27,38,70,40,55,28,27,4,4,4,1.03,14,14,15,7,2,0
172,File,org.apache.lucene.store.IndexOutput,1,1,2,1,11,0,7,4,1,0,0,13,13,0,13,0,0,0,13,138,18,57,20,29,63,34,46,20,26,4,4,7,1.11,11,11,14,6,2,1
173,File,org.apache.lucene.store.Lock,2,2,2,1,14,0,10,4,2,0,1,7,7,2,7,0,0,1,6,107,14,44,18,22,49,23,33,18,15,4,4,4,1.11,7,7,7,3,2,2
174,File,org.apache.lucene.store.MMapDirectory,1,1,1,1,7,0,6,0,3,0,0,17,17,10,17,0,1,0,16,201,34,140,50,78,32,81,109,49,60,6,6,6,0.23,27,27,27,17,1,0
175,File,org.apache.lucene.store.RAMDirectory,1,1,1,1,8,0,6,2,2,0,0,19,19,1,19,0,1,0,18,200,24,111,44,62,65,59,86,48,38,5,5,5,0.59,27,27,27,19,2,12
176,File,org.apache.lucene.store.RAMFile,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,25,3,7,6,2,15,5,6,6,0,0,0,0,2.14,0,0,0,0,0,1
177,File,org.apache.lucene.store.RAMInputStream,1,1,1,1,5,0,5,0,1,0,0,5,5,3,5,0,0,0,5,63,9,34,17,18,20,20,27,17,10,3,3,3,0.59,7,7,7,5,1,2
178,File,org.apache.lucene.store.RAMOutputStream,1,1,1,1,8,0,7,0,1,0,0,8,8,2,8,1,0,0,7,107,16,68,25,41,25,37,52,25,27,5,5,5,0.37,15,15,15,8,2,4
179,File,org.apache.lucene.util.BitVector,1,1,1,1,8,0,6,3,1,0,1,8,8,3,8,0,0,0,8,136,17,77,39,47,51,35,48,23,25,3,3,3,0.66,10,10,10,8,2,2
180,File,org.apache.lucene.util.Constants,1,1,1,1,1,0,1,1,1,0,8,1,1,0,1,0,1,0,0,46,5,12,11,8,30,9,11,11,0,1,1,1,2.5,1,1,1,1,0,0
181,File,org.apache.lucene.util.Parameter,1,1,1,1,6,0,4,1,1,0,1,5,5,1,5,0,2,2,1,73,14,32,16,12,27,17,25,16,9,2,2,2,0.84,7,7,7,5,1,0
182,File,org.apache.lucene.util.PriorityQueue,1,1,2,1,10,0,8,3,1,0,0,11,11,3,11,0,2,2,7,147,14,89,25,56,55,51,71,26,45,4,4,7,0.62,19,19,24,12,2,0
183,File,org.apache.lucene.util.SmallFloat,3,3,3,2,14,0,9,5,1,6,0,6,0,0,6,0,0,0,6,125,11,57,18,37,60,29,45,18,27,4,4,4,1.05,18,18,18,12,1,0
184,File,org.apache.lucene.util.StringHelper,2,2,2,2,10,0,6,4,1,1,0,2,1,0,2,0,1,0,1,50,6,16,7,7,28,8,13,8,5,4,4,4,1.75,5,5,5,4,2,0
185,File,org.apache.lucene.util.ToStringUtils,2,2,2,1,5,0,5,0,1,1,0,1,0,0,1,0,0,0,1,25,2,8,3,3,15,3,6,3,3,2,2,2,1.88,2,2,2,1,1,0
