Unnamed: 0,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
126,File,org.apache.lucene.search.FieldSortedHitQueue,2,1,2,1,12,0,9,2,6,6,1,26,20,3,26,8,0,2,16,351,39,206,68,141,106,113,162,74,88,7,5,7,0.51,54,50,55,41,2,5
127,File,org.apache.lucene.search.Filter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,30,3,7,6,0,20,5,6,6,0,0,0,0,2.86,0,0,0,0,0,1
128,File,org.apache.lucene.search.FilterManager,2,2,2,1,14,0,10,3,4,1,3,9,8,8,9,0,0,1,8,205,20,102,37,53,85,53,76,38,38,5,5,6,0.83,18,18,20,12,3,1
129,File,org.apache.lucene.search.FilteredQuery,1,1,1,1,12,0,10,1,3,0,0,20,20,3,20,0,0,1,19,203,25,125,35,82,53,67,98,45,53,5,5,5,0.42,31,31,33,26,2,2
130,File,org.apache.lucene.search.FilteredTermEnum,2,2,2,1,7,0,6,1,1,0,0,9,9,2,9,0,0,3,6,92,13,48,18,25,32,28,42,18,24,6,6,6,0.67,13,13,14,11,3,0
131,File,org.apache.lucene.search.FuzzyQuery,2,2,2,1,10,0,7,2,3,0,2,13,13,4,13,0,0,2,11,202,30,117,44,70,59,70,100,45,55,6,6,6,0.5,28,28,29,18,4,1
132,File,org.apache.lucene.search.FuzzyTermEnum,2,2,2,1,16,1,7,8,1,1,1,14,13,10,14,0,7,1,6,307,39,120,39,67,150,75,106,45,61,13,13,14,1.25,36,36,38,19,3,0
133,File,org.apache.lucene.search.Hit,1,1,1,1,10,0,4,5,1,0,0,8,8,4,8,1,1,0,6,132,18,49,18,25,65,28,39,18,21,2,2,2,1.33,10,10,10,8,1,2
134,File,org.apache.lucene.search.HitCollector,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,52,2,4,3,0,46,2,3,3,0,0,0,0,11.5,0,0,0,0,0,0
135,File,org.apache.lucene.search.HitIterator,1,1,1,1,7,0,3,3,1,0,0,5,5,2,5,1,0,0,4,78,10,26,12,10,42,13,20,12,8,2,2,2,1.62,6,6,6,5,1,2
136,File,org.apache.lucene.search.HitQueue,1,1,1,1,5,0,5,0,1,0,0,2,2,0,2,1,0,1,0,35,4,15,7,7,16,7,11,7,4,2,2,2,1.07,3,3,3,2,1,0
137,File,org.apache.lucene.search.Hits,2,2,2,1,11,1,8,3,2,0,0,12,12,15,12,3,4,0,5,207,34,122,42,68,72,70,95,43,52,6,6,7,0.59,25,25,26,12,1,2
138,File,org.apache.lucene.search.IndexSearcher,1,1,1,1,6,0,5,1,2,0,0,16,16,2,16,0,1,0,15,161,23,90,38,38,50,42,65,35,30,3,3,3,0.56,22,22,22,16,1,2
139,File,org.apache.lucene.search.MatchAllDocsQuery,1,1,1,1,4,0,4,0,3,0,0,20,20,7,20,1,0,1,18,157,29,106,44,40,23,52,79,43,36,3,3,3,0.22,24,24,24,22,2,1
140,File,org.apache.lucene.search.MultiPhraseQuery,2,2,2,1,12,1,9,2,2,0,0,20,20,9,20,0,0,1,19,327,55,209,67,142,69,129,176,72,104,8,8,8,0.33,47,47,50,24,4,2
141,File,org.apache.lucene.search.MultiSearcher,1,1,1,1,8,0,6,1,3,0,0,29,29,5,29,0,0,2,27,329,55,213,82,119,88,137,191,95,96,6,6,6,0.41,53,53,54,38,3,0
142,File,org.apache.lucene.search.MultiTermQuery,2,2,2,1,7,0,6,1,1,0,0,7,7,1,7,0,0,1,6,98,14,51,21,28,36,30,43,20,23,4,4,4,0.71,12,12,12,9,3,0
143,File,org.apache.lucene.search.NonMatchingScorer,1,1,1,1,1,0,1,0,1,0,0,6,6,0,6,0,0,0,6,41,10,14,10,8,18,10,17,10,7,1,1,1,1.29,6,6,6,6,0,0
144,File,org.apache.lucene.search.ParallelMultiSearcher,2,2,2,1,17,0,13,3,3,0,0,13,13,12,13,0,0,0,13,291,32,191,66,110,77,96,126,54,72,7,7,7,0.4,31,31,31,16,3,1
145,File,org.apache.lucene.search.PhrasePositions,1,1,1,1,8,0,7,2,1,0,0,5,5,7,5,5,0,0,0,81,9,47,16,23,39,29,38,16,22,2,2,2,0.83,8,8,8,5,1,0
146,File,org.apache.lucene.search.PhraseQuery,1,1,2,1,11,1,8,2,2,0,0,20,20,9,20,0,0,1,19,300,56,184,64,126,67,115,155,64,91,6,6,6,0.36,39,39,42,24,2,1
147,File,org.apache.lucene.search.PhraseQueue,2,2,2,2,8,0,7,1,1,0,0,2,2,0,2,1,0,1,0,40,4,18,7,10,18,8,13,7,6,3,3,3,1.0,4,4,4,4,2,0
148,File,org.apache.lucene.search.PhraseScorer,2,2,2,1,9,0,7,1,1,0,0,13,13,9,13,1,3,3,6,177,28,108,31,68,58,67,96,34,62,5,5,6,0.54,29,29,33,15,3,0
149,File,org.apache.lucene.search.PrefixFilter,1,1,1,1,7,0,7,0,4,0,0,9,9,2,9,1,0,0,8,107,17,66,28,33,25,35,48,29,19,4,4,6,0.38,10,10,12,9,4,1
150,File,org.apache.lucene.search.PrefixQuery,1,1,2,1,9,0,8,1,1,0,0,6,6,1,6,0,0,0,6,92,10,58,22,35,28,32,43,22,21,3,3,5,0.48,10,10,13,8,3,0
151,File,org.apache.lucene.search.Query,2,2,2,1,11,0,7,4,1,1,0,12,11,1,12,0,0,1,11,207,19,91,38,52,98,56,79,41,38,8,8,9,1.08,23,23,24,11,3,0
152,File,org.apache.lucene.search.QueryFilter,1,1,1,1,4,0,3,1,1,0,0,3,3,0,3,0,0,0,3,44,6,12,5,3,26,4,8,5,3,1,1,1,2.17,3,3,3,3,0,0
153,File,org.apache.lucene.search.QueryTermVector,2,2,2,1,9,0,8,0,1,0,0,10,10,2,10,0,1,0,9,138,18,94,36,52,26,56,77,40,37,5,5,5,0.28,22,22,22,10,4,1
154,File,org.apache.lucene.search.QueryWrapperFilter,1,1,1,1,5,0,4,0,2,0,0,6,6,1,6,0,0,0,6,71,10,30,12,12,32,14,22,13,9,2,2,2,1.07,7,7,7,6,1,1
155,File,org.apache.lucene.search.RangeFilter,4,4,6,2,20,1,15,4,1,2,0,7,5,5,7,0,0,0,7,196,22,121,31,77,55,61,88,29,59,10,10,15,0.45,34,34,44,18,7,3
156,File,org.apache.lucene.search.RangeQuery,3,3,4,2,13,0,10,2,1,0,0,9,9,3,9,0,0,0,9,179,22,105,29,64,57,59,85,29,56,9,9,11,0.54,35,35,42,20,6,2
157,File,org.apache.lucene.search.RemoteCachingWrapperFilter,1,1,1,1,6,0,3,3,1,0,0,2,2,1,2,0,0,0,2,58,6,14,9,3,38,8,11,9,2,1,1,1,2.71,2,2,2,2,0,2
158,File,org.apache.lucene.search.RemoteSearchable,1,1,1,1,4,0,4,0,1,1,0,13,12,1,13,0,0,0,13,122,27,69,32,24,27,32,49,28,21,4,4,5,0.39,16,16,17,13,1,0
159,File,org.apache.lucene.search.ReqExclScorer,3,3,3,2,15,0,11,5,1,0,0,7,7,3,7,0,1,0,6,145,12,87,17,52,58,38,61,15,46,6,6,6,0.67,23,23,24,18,3,0
160,File,org.apache.lucene.search.ReqOptSumScorer,1,1,2,1,9,0,7,2,1,0,0,6,6,3,6,0,0,0,6,98,10,50,17,27,39,25,36,15,21,6,6,7,0.78,11,11,12,10,2,0
161,File,org.apache.lucene.search.ScoreDoc,1,1,1,1,5,0,4,1,1,0,0,1,1,2,1,0,0,0,1,36,4,9,5,2,23,5,7,5,2,1,1,1,2.56,1,1,1,1,0,0
162,File,org.apache.lucene.search.ScoreDocComparator,1,1,1,1,3,0,3,0,3,0,2,9,9,0,9,3,0,0,6,97,8,32,9,18,57,16,27,13,14,3,3,3,1.78,10,10,10,10,1,1
163,File,org.apache.lucene.search.Scorer,1,1,1,1,9,0,4,4,1,0,0,9,9,1,9,0,0,2,7,111,13,29,13,9,69,14,22,13,9,3,3,3,2.38,7,7,7,6,2,1
164,File,org.apache.lucene.search.Searchable,0,0,0,0,0,0,0,0,1,0,0,11,11,0,11,11,0,0,0,155,16,22,21,0,118,18,19,19,0,0,0,0,5.36,0,0,0,0,0,2
165,File,org.apache.lucene.search.Searcher,1,1,1,1,10,0,3,6,1,0,0,22,22,1,22,0,0,1,21,196,19,66,36,17,111,32,47,31,16,2,2,2,1.68,14,14,14,13,1,4
166,File,org.apache.lucene.search.Similarity,1,1,1,1,13,0,3,10,1,5,2,15,10,0,15,0,0,0,15,533,23,56,30,17,455,32,44,30,14,2,2,2,8.13,10,10,10,9,1,3
167,File,org.apache.lucene.search.SimilarityDelegator,1,1,1,1,3,0,3,0,1,0,0,7,7,1,7,0,0,0,7,59,11,25,10,7,23,9,17,10,7,1,1,1,0.92,7,7,7,7,0,1
168,File,org.apache.lucene.search.SloppyPhraseScorer,6,6,6,3,31,2,20,10,2,0,0,5,5,3,5,1,2,1,1,193,20,110,31,76,70,74,105,39,66,17,17,18,0.64,30,30,34,16,3,1
169,File,org.apache.lucene.search.Sort,1,1,1,1,7,0,4,3,1,0,2,13,13,1,13,0,0,0,13,220,22,60,25,26,138,29,46,25,21,3,3,3,2.3,16,16,16,13,2,2
170,File,org.apache.lucene.search.SortComparator,1,1,1,1,7,1,6,0,2,0,0,5,5,0,5,0,0,1,4,82,11,23,10,10,48,10,15,11,4,1,1,1,2.09,4,4,4,4,0,0
171,File,org.apache.lucene.search.SortComparatorSource,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,45,4,9,8,0,32,5,6,6,0,0,0,0,3.56,0,0,0,0,0,0
172,File,org.apache.lucene.search.SortField,1,1,1,1,9,0,5,3,1,0,9,14,14,5,14,0,0,0,14,228,35,90,34,52,106,56,74,33,41,6,4,6,1.18,23,21,23,14,1,3
173,File,org.apache.lucene.search.TermQuery,1,1,1,1,8,1,6,0,2,0,0,15,15,6,15,0,0,1,14,178,37,114,48,70,32,71,93,44,49,4,4,4,0.28,21,21,22,15,1,1
174,File,org.apache.lucene.search.TermScorer,2,2,2,1,15,0,11,5,1,0,1,9,9,10,9,1,0,1,7,189,22,121,37,78,67,71,95,35,60,6,6,6,0.55,25,25,25,16,3,0
175,File,org.apache.lucene.search.TopDocCollector,1,1,2,1,6,0,5,1,1,0,0,5,5,4,5,1,0,0,4,76,11,35,15,17,32,19,28,15,13,3,3,4,0.91,9,9,10,5,2,2
176,File,org.apache.lucene.search.TopDocs,1,1,1,1,4,0,3,1,1,0,0,3,3,3,3,1,0,0,2,48,5,17,8,5,26,9,13,8,5,1,1,1,1.53,3,3,3,3,0,1
177,File,org.apache.lucene.search.TopFieldDocCollector,1,1,1,1,8,0,6,2,1,0,0,3,3,0,3,0,0,0,3,62,8,23,10,10,32,12,18,10,8,2,2,2,1.39,5,5,5,3,1,2
178,File,org.apache.lucene.search.TopFieldDocs,1,1,1,1,10,0,4,6,1,0,0,1,1,1,1,1,0,0,0,47,5,9,5,2,33,4,6,4,2,1,1,1,3.67,1,1,1,1,0,1
179,File,org.apache.lucene.search.Weight,0,0,0,0,0,0,0,0,1,0,0,6,6,0,6,6,0,0,0,62,9,11,10,0,42,9,10,10,0,0,0,0,3.82,0,0,0,0,0,0
180,File,org.apache.lucene.search.WildcardQuery,1,1,1,1,5,0,4,0,1,0,0,4,4,1,4,0,0,1,3,59,9,25,10,9,25,12,19,10,9,2,2,2,1.0,6,6,7,4,1,0
181,File,org.apache.lucene.search.WildcardTermEnum,3,3,4,3,24,1,16,5,1,1,2,6,5,6,6,0,0,1,5,199,23,115,30,64,61,56,79,31,48,13,13,16,0.53,22,22,25,20,5,0
182,File,org.apache.lucene.search.function.ByteFieldSource,1,1,1,1,6,0,5,1,2,0,0,10,10,1,10,1,0,0,9,105,11,50,16,25,44,20,32,19,13,3,3,3,0.88,14,14,14,10,1,1
183,File,org.apache.lucene.search.function.CustomScoreQuery,1,1,1,1,8,0,6,2,3,0,0,27,27,12,27,0,1,1,25,344,37,197,73,99,119,102,147,71,76,3,3,5,0.6,49,49,53,27,2,1
184,File,org.apache.lucene.search.function.DocValues,1,1,1,1,8,0,4,4,1,0,0,14,14,5,14,1,2,0,11,176,18,62,24,26,96,34,49,25,24,3,3,3,1.55,14,14,14,12,1,1
185,File,org.apache.lucene.search.function.FieldCacheSource,1,1,1,1,5,0,5,0,1,0,0,8,8,2,8,0,0,0,8,105,12,36,16,15,57,16,23,16,7,2,2,4,1.58,6,6,8,5,1,2
186,File,org.apache.lucene.search.function.FieldScoreQuery,2,2,2,2,8,0,6,2,2,1,4,4,3,1,4,0,2,0,2,127,11,34,12,16,82,14,24,12,12,5,5,5,2.41,8,8,8,8,1,0
187,File,org.apache.lucene.search.function.FloatFieldSource,1,1,1,1,6,0,5,1,2,0,0,9,9,1,9,1,0,0,8,102,10,47,16,23,45,19,30,18,12,3,3,3,0.96,13,13,13,9,1,2
188,File,org.apache.lucene.search.function.IntFieldSource,1,1,1,1,6,0,5,1,2,0,0,10,10,1,10,1,0,0,9,107,11,50,16,25,46,20,32,19,13,3,3,3,0.92,14,14,14,10,1,1
189,File,org.apache.lucene.search.function.OrdFieldSource,1,1,1,1,5,0,4,1,2,0,1,9,9,1,9,1,0,0,8,103,11,39,14,18,53,18,29,18,11,2,2,2,1.36,10,10,10,9,1,2
190,File,org.apache.lucene.search.function.ReverseOrdFieldSource,1,1,1,1,6,0,5,1,2,0,1,10,10,1,10,1,0,0,9,112,13,44,16,22,55,21,33,21,12,2,2,2,1.25,11,11,11,10,1,2
191,File,org.apache.lucene.search.function.ShortFieldSource,1,1,1,1,6,0,5,1,2,0,0,10,10,1,10,1,0,0,9,105,11,50,16,25,44,20,32,19,13,3,3,3,0.88,14,14,14,10,1,1
192,File,org.apache.lucene.search.function.ValueSource,1,1,1,1,3,0,3,0,1,0,0,5,5,0,5,0,0,0,5,74,10,15,12,1,49,11,13,12,1,1,1,1,3.27,1,1,1,1,0,1
193,File,org.apache.lucene.search.function.ValueSourceQuery,1,1,1,1,4,0,4,0,3,0,0,20,20,10,20,0,1,1,18,201,29,109,43,44,63,55,80,42,38,4,4,4,0.58,24,24,25,23,2,1
194,File,org.apache.lucene.search.payloads.BoostingTermQuery,1,1,1,1,8,0,6,1,3,0,0,10,10,4,10,0,0,3,7,188,41,86,35,43,62,49,66,34,32,3,3,5,0.72,15,15,18,10,1,4
195,File,org.apache.lucene.search.spans.NearSpansOrdered,3,3,3,2,12,0,11,2,2,2,0,14,12,11,14,1,5,0,8,266,25,174,45,117,79,103,144,50,94,7,7,7,0.45,44,44,49,35,4,0
196,File,org.apache.lucene.search.spans.NearSpansUnordered,2,2,2,1,7,0,6,0,3,0,0,24,24,14,24,0,8,1,15,251,46,186,55,108,49,99,152,57,95,11,11,12,0.26,52,52,62,27,3,1
197,File,org.apache.lucene.search.spans.SpanFirstQuery,1,1,1,1,6,0,5,1,2,0,0,17,17,3,17,0,0,0,17,137,28,84,26,53,31,49,75,33,42,3,3,5,0.37,25,25,27,23,2,0
198,File,org.apache.lucene.search.spans.SpanNearQuery,2,2,2,1,10,0,8,1,1,0,0,12,12,4,12,0,0,0,12,177,27,115,41,71,42,74,105,43,62,6,6,6,0.37,32,32,32,19,3,0
199,File,org.apache.lucene.search.spans.SpanNotQuery,2,2,2,1,11,1,8,2,2,0,0,17,17,6,17,0,0,0,17,182,38,118,27,86,44,65,100,37,63,6,6,11,0.37,34,34,46,23,2,0
200,File,org.apache.lucene.search.spans.SpanOrQuery,2,2,2,1,11,1,9,0,3,0,0,20,20,3,20,0,2,1,17,227,37,166,45,104,32,87,135,56,79,5,5,6,0.19,48,48,53,29,3,0
201,File,org.apache.lucene.search.spans.SpanQuery,1,1,1,1,3,0,3,0,1,0,0,4,4,0,4,0,0,1,3,50,10,16,13,1,24,12,14,13,1,1,1,1,1.5,1,1,1,1,0,0
202,File,org.apache.lucene.search.spans.SpanScorer,2,2,2,1,8,0,7,0,1,0,0,7,7,8,7,0,0,2,5,107,17,71,27,38,22,44,58,26,32,4,4,5,0.31,14,14,16,7,1,1
203,File,org.apache.lucene.search.spans.SpanTermQuery,1,1,1,1,4,0,3,0,1,0,0,9,9,1,9,0,0,0,9,82,13,44,22,21,25,26,38,22,16,2,2,3,0.57,11,11,12,9,1,0
204,File,org.apache.lucene.search.spans.SpanWeight,1,1,1,1,14,2,11,1,1,0,0,7,7,7,7,0,0,0,7,146,29,95,41,62,26,66,78,37,41,6,6,6,0.27,12,12,12,7,2,0
205,File,org.apache.lucene.search.spans.Spans,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,5,0,0,0,54,8,9,8,0,37,7,8,8,0,0,0,0,4.11,0,0,0,0,0,0
206,File,org.apache.lucene.search.spans.TermSpans,1,1,1,1,7,0,6,0,1,0,0,8,8,6,8,0,0,0,8,101,19,62,19,30,20,35,48,19,29,3,3,3,0.32,14,14,14,12,2,0
207,File,org.apache.lucene.store.AlreadyClosedException,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,28,2,6,3,1,20,2,4,3,1,1,1,1,3.33,1,1,1,1,0,0
208,File,org.apache.lucene.store.BufferedIndexInput,2,2,2,1,11,0,9,2,1,0,1,13,13,5,13,0,2,2,9,188,25,119,31,83,53,69,96,30,66,7,7,7,0.45,26,26,28,11,3,3
209,File,org.apache.lucene.store.BufferedIndexOutput,2,2,2,1,11,0,7,4,1,0,1,9,9,3,9,0,1,1,7,132,15,63,19,38,57,34,49,19,30,8,8,8,0.9,15,15,15,7,4,0
210,File,org.apache.lucene.store.Directory,2,2,2,1,15,0,7,7,1,1,0,17,16,1,17,0,0,0,17,208,24,77,37,34,107,38,55,29,26,8,8,8,1.39,15,15,15,7,3,4
211,File,org.apache.lucene.store.FSDirectory,2,2,2,1,10,0,7,2,4,9,6,42,33,11,42,1,2,4,35,620,89,377,115,206,158,166,260,104,156,11,11,12,0.42,84,84,88,42,4,11
212,File,org.apache.lucene.store.IndexInput,2,2,2,1,14,0,8,5,1,0,0,14,14,1,14,0,0,0,14,183,21,81,29,46,83,46,65,31,34,4,4,4,1.02,18,18,19,8,2,1
213,File,org.apache.lucene.store.IndexOutput,1,1,2,1,11,0,7,4,1,0,0,14,14,0,14,0,0,0,14,149,19,60,21,30,70,35,48,21,27,4,4,7,1.17,12,12,15,7,2,2
214,File,org.apache.lucene.store.Lock,3,3,3,1,19,0,13,5,2,0,1,7,7,3,7,0,0,1,6,129,15,54,21,29,60,29,41,21,20,6,6,6,1.11,9,9,9,3,3,2
215,File,org.apache.lucene.store.LockFactory,1,1,1,1,9,0,3,6,1,0,0,4,4,1,4,0,0,0,4,65,9,13,8,3,43,7,10,8,2,1,1,1,3.31,2,2,2,2,0,1
216,File,org.apache.lucene.store.LockObtainFailedException,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,33,3,7,4,1,23,3,5,4,1,1,1,1,3.29,1,1,1,1,0,0
217,File,org.apache.lucene.store.MMapDirectory,1,1,1,1,7,0,6,0,3,0,0,17,17,10,17,0,1,0,16,202,34,140,50,78,33,81,109,49,60,6,6,6,0.24,27,27,27,17,1,1
218,File,org.apache.lucene.store.NativeFSLockFactory,2,2,3,1,17,1,12,4,2,0,1,13,13,6,13,2,1,0,10,337,35,182,37,108,120,70,119,36,83,13,13,14,0.66,37,37,39,15,5,2
219,File,org.apache.lucene.store.NoLockFactory,1,1,1,1,2,0,2,0,2,1,2,7,6,0,7,0,0,0,7,63,12,26,14,7,25,11,18,13,5,1,1,1,0.96,7,7,7,7,0,0
220,File,org.apache.lucene.store.RAMDirectory,1,1,1,1,11,0,7,3,1,0,1,17,17,2,17,0,1,1,15,251,25,142,44,84,86,77,112,44,68,4,4,4,0.61,29,29,29,17,2,2
221,File,org.apache.lucene.store.RAMFile,1,1,1,1,4,0,4,0,1,0,1,8,8,5,8,8,0,0,0,82,15,44,19,19,25,21,33,19,14,2,2,2,0.57,9,9,9,8,1,2
222,File,org.apache.lucene.store.RAMInputStream,2,2,2,1,7,0,7,0,1,0,1,8,8,7,8,0,1,0,7,110,17,68,22,35,25,37,52,22,30,4,4,4,0.37,16,16,17,8,2,3
223,File,org.apache.lucene.store.RAMOutputStream,1,1,1,1,7,0,6,0,1,0,1,13,13,6,13,1,2,0,10,152,24,100,31,55,30,52,75,31,44,4,4,4,0.3,24,24,25,13,2,4
224,File,org.apache.lucene.store.SimpleFSLockFactory,1,1,1,1,7,0,4,2,2,0,0,11,11,3,11,2,0,0,9,136,20,64,21,27,52,25,44,20,24,4,4,5,0.81,18,18,19,11,2,3
225,File,org.apache.lucene.store.SingleInstanceLockFactory,1,1,1,1,5,0,4,0,2,0,0,7,7,3,7,0,0,0,7,86,14,43,17,14,29,16,29,16,13,2,2,2,0.67,8,8,8,7,1,1
226,File,org.apache.lucene.util.BitVector,2,2,2,1,10,0,8,3,1,0,1,13,13,3,13,0,5,0,8,214,22,136,50,88,70,68,98,35,63,5,5,5,0.51,27,27,28,17,2,0
227,File,org.apache.lucene.util.Constants,1,1,1,1,1,0,1,1,1,0,8,1,1,0,1,0,1,0,0,47,5,12,11,8,31,9,11,11,0,1,1,1,2.58,1,1,1,1,0,0
228,File,org.apache.lucene.util.Parameter,1,1,1,1,6,0,4,1,1,0,1,5,5,1,5,0,2,2,1,74,14,32,16,12,28,17,25,16,9,2,2,2,0.88,7,7,7,5,1,0
229,File,org.apache.lucene.util.PriorityQueue,1,1,2,1,10,0,8,3,1,0,0,11,11,3,11,0,2,2,7,148,14,89,25,56,56,51,71,26,45,4,4,7,0.63,19,19,24,12,2,1
230,File,org.apache.lucene.util.ScorerDocQueue,1,1,1,1,8,0,6,2,2,0,0,19,19,6,19,3,4,0,12,215,25,128,40,73,78,73,102,41,61,4,4,7,0.61,27,27,32,21,2,0
231,File,org.apache.lucene.util.SmallFloat,3,3,3,2,14,0,9,5,1,6,0,6,0,0,6,0,0,0,6,125,11,57,18,37,60,29,45,18,27,4,4,4,1.05,18,18,18,12,1,1
232,File,org.apache.lucene.util.StringHelper,2,2,2,2,10,0,6,4,1,1,0,2,1,0,2,0,1,0,1,51,6,16,7,7,29,8,13,8,5,4,4,4,1.81,5,5,5,4,2,0
233,File,org.apache.lucene.util.ToStringUtils,2,2,2,1,6,0,5,1,1,1,0,1,0,0,1,0,0,0,1,28,3,8,3,3,17,3,6,3,3,2,2,2,2.13,2,2,2,1,1,0
