,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
121,File,org.apache.velocity.runtime.parser.node.NodeUtils,6,6,8,4,52,7,32,13,1,3,0,3,0,0,3,0,0,0,3,190,25,104,21,61,61,49,69,23,46,11,11,14,0.59,20,20,26,14,5,1.0
122,File,org.apache.velocity.runtime.parser.node.ParserVisitor,0,0,0,0,0,0,0,0,1,0,0,35,35,0,35,0,0,0,35,56,2,39,37,0,15,36,37,37,0,0,0,0,0.38,0,0,0,0,0,0.0
123,File,org.apache.velocity.runtime.parser.node.PropertyExecutor,2,2,2,2,25,5,16,4,1,0,0,3,3,2,3,0,0,1,2,115,26,57,15,28,32,28,37,13,24,5,5,5,0.56,8,8,8,6,2,2.0
124,File,org.apache.velocity.runtime.parser.node.SimpleNode,1,1,1,1,6,0,5,0,1,0,0,29,29,10,29,0,0,0,29,276,48,195,60,61,36,75,116,58,58,4,4,4,0.18,41,41,41,29,3,2.0
125,File,org.apache.velocity.runtime.resource.ContentResource,3,3,3,1,29,3,21,4,1,0,0,2,2,0,2,0,0,0,2,97,11,51,13,22,35,17,24,12,12,6,6,6,0.69,7,7,7,2,2,1.0
126,File,org.apache.velocity.runtime.resource.Resource,1,1,1,1,8,0,4,3,1,0,1,17,17,8,17,0,0,0,17,248,34,87,34,24,127,32,50,33,17,2,2,2,1.46,17,17,17,16,1,1.0
127,File,org.apache.velocity.runtime.resource.ResourceCache,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,69,7,11,9,0,51,8,9,9,0,0,0,0,4.64,0,0,0,0,0,1.0
128,File,org.apache.velocity.runtime.resource.ResourceCacheImpl,1,1,1,1,4,0,4,0,1,0,0,5,5,2,5,0,0,0,5,71,10,31,13,8,30,13,19,13,6,1,1,1,0.97,5,5,5,5,0,1.0
129,File,org.apache.velocity.runtime.resource.ResourceFactory,3,2,3,1,17,3,14,0,1,1,0,1,0,0,1,0,0,0,1,48,6,19,5,9,23,8,11,5,6,3,2,3,1.21,3,2,3,1,1,1.0
130,File,org.apache.velocity.runtime.resource.ResourceManager,0,0,0,0,0,0,0,0,1,0,2,3,3,0,3,0,0,0,3,81,11,13,11,2,57,9,10,10,0,0,0,0,4.38,0,0,0,0,0,1.0
131,File,org.apache.velocity.runtime.resource.ResourceManagerImpl,5,5,5,3,73,10,34,28,1,0,3,7,7,7,7,0,1,2,4,637,101,270,59,149,267,114,148,53,95,9,9,9,0.99,37,37,38,22,4,2.0
132,File,org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader,1,1,1,1,14,1,8,5,1,0,0,4,4,0,4,0,0,0,4,136,14,40,13,13,82,15,22,12,10,3,3,4,2.05,6,6,7,4,1,1.0
133,File,org.apache.velocity.runtime.resource.loader.FileResourceLoader,3,3,4,1,39,3,21,14,1,0,0,5,5,2,5,0,1,0,4,257,33,122,40,59,102,56,75,40,35,6,6,8,0.84,18,18,23,9,2,2.0
134,File,org.apache.velocity.runtime.resource.loader.JarHolder,2,2,2,1,14,1,12,0,1,0,0,6,6,4,6,0,0,0,6,141,27,92,28,43,22,44,57,27,30,3,3,3,0.24,12,12,12,6,2,1.0
135,File,org.apache.velocity.runtime.resource.loader.JarResourceLoader,2,2,3,1,21,2,13,4,1,0,0,7,7,2,7,0,3,0,4,242,44,109,28,52,89,44,64,27,37,6,6,8,0.82,19,19,23,9,2,1.0
136,File,org.apache.velocity.runtime.resource.loader.ResourceLoader,1,1,1,1,11,0,4,6,1,0,0,10,10,4,10,0,0,0,10,160,24,45,22,13,91,23,30,21,9,1,1,1,2.02,6,6,6,6,0,1.0
137,File,org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory,2,2,2,1,30,4,22,4,1,1,0,1,0,0,1,0,0,0,1,60,7,28,7,14,25,9,12,6,6,2,2,2,0.89,2,2,2,1,1,1.0
138,File,org.apache.velocity.runtime.visitor.BaseVisitor,1,1,1,1,4,0,4,0,1,0,0,37,37,2,37,0,0,0,37,261,43,192,44,72,26,78,116,44,72,1,1,1,0.14,37,37,37,37,0,1.0
139,File,org.apache.velocity.runtime.visitor.NodeViewMode,1,1,1,1,5,0,4,1,1,0,0,36,36,2,36,0,2,0,34,277,43,171,46,52,63,55,95,47,48,3,3,4,0.37,39,39,40,36,2,1.0
140,File,org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor,1,1,1,1,18,1,7,10,1,0,0,2,2,1,2,0,0,0,2,79,10,21,8,7,48,9,13,8,5,2,2,2,2.29,3,3,3,2,1,1.0
141,File,org.apache.velocity.servlet.VelocityServlet,2,2,2,1,33,2,13,17,1,0,9,16,16,0,16,0,0,11,5,691,71,256,86,114,364,107,141,71,70,7,7,11,1.42,32,32,39,18,4,1.0
142,File,org.apache.velocity.test.AnakiaTestCase,1,1,1,1,13,0,8,4,1,1,3,3,2,0,3,0,0,0,3,74,6,33,8,12,35,9,15,8,7,3,3,3,1.06,5,5,5,3,2,0.0
143,File,org.apache.velocity.test.BaseTestCase,1,1,1,1,16,0,9,6,1,3,0,6,3,1,6,0,0,5,1,144,14,67,27,27,63,26,36,20,16,3,3,3,0.94,9,9,9,6,2,0.0
144,File,org.apache.velocity.test.ClassloaderChangeTest,2,2,2,1,19,2,12,4,2,1,2,7,6,3,7,0,0,0,7,203,37,109,34,50,57,51,67,33,34,5,5,5,0.52,14,14,14,7,2,0.0
145,File,org.apache.velocity.test.ClasspathResourceTest,2,2,2,1,32,5,21,5,1,1,5,3,2,0,3,0,0,0,3,161,28,80,29,47,53,41,48,25,23,3,3,4,0.66,6,6,7,3,2,0.0
146,File,org.apache.velocity.test.CommonsExtPropTestCase,1,1,1,1,20,3,16,1,1,1,3,6,5,0,6,0,3,0,3,191,40,111,25,69,40,70,81,19,62,3,3,3,0.36,10,10,10,6,2,0.0
147,File,org.apache.velocity.test.ConfigurationTestCase,1,1,1,1,20,3,16,1,1,1,3,6,5,0,6,0,3,0,3,181,31,111,25,69,39,70,81,19,62,3,3,3,0.35,10,10,10,6,2,0.0
148,File,org.apache.velocity.test.ContextSafetyTestCase,2,2,2,1,32,5,21,5,1,1,0,3,2,0,3,0,0,0,3,147,25,78,25,44,44,42,49,22,27,3,3,4,0.56,6,6,7,3,2,0.0
149,File,org.apache.velocity.test.EncodingTestCase,3,3,3,1,45,10,29,6,1,1,0,3,2,0,3,0,0,0,3,189,42,104,22,63,43,51,61,20,41,6,6,6,0.41,9,9,9,3,2,0.0
150,File,org.apache.velocity.test.EventHandlingTestCase,2,2,2,1,29,4,16,9,1,1,2,9,8,2,9,0,0,0,9,330,56,168,37,81,106,73,95,33,62,12,12,12,0.63,25,25,26,9,2,0.0
151,File,org.apache.velocity.test.ExternalLoggerTest,2,1,2,1,15,1,11,3,1,1,0,5,4,2,5,0,0,0,5,121,19,65,15,34,37,30,39,15,24,5,2,5,0.57,11,8,12,5,1,0.0
152,File,org.apache.velocity.test.InlineScopeVMTestCase,2,2,2,1,30,5,20,4,1,1,1,3,2,0,3,1,0,0,2,143,26,78,30,40,39,39,46,26,20,3,3,4,0.5,6,6,7,3,2,0.0
153,File,org.apache.velocity.test.IntrospectorTestCase,1,1,1,1,10,1,7,1,2,1,0,14,13,4,14,2,1,0,11,211,39,121,37,88,51,75,104,38,66,14,14,14,0.42,27,27,27,14,3,0.0
154,File,org.apache.velocity.test.IntrospectorTestCase2,1,1,1,1,7,0,5,0,6,11,0,14,3,2,14,1,0,0,13,173,33,106,32,30,34,33,57,32,25,5,5,5,0.32,18,18,18,14,2,0.0
155,File,org.apache.velocity.test.IntrospectorTestCase3,1,1,1,1,11,2,7,1,2,1,0,9,8,0,9,0,0,0,9,152,34,85,31,40,33,45,56,30,26,1,1,1,0.39,9,9,9,9,0,0.0
156,File,org.apache.velocity.test.MethodInvocationExceptionTest,3,3,3,1,27,3,21,2,1,1,0,6,5,0,6,0,0,0,6,207,32,137,24,70,38,59,75,21,54,13,13,13,0.28,19,19,19,6,2,0.0
157,File,org.apache.velocity.test.MiscTestCase,1,1,1,1,9,1,7,0,1,1,0,4,3,0,4,0,0,0,4,75,15,35,12,16,25,20,25,12,13,1,1,1,0.71,4,4,4,4,0,0.0
158,File,org.apache.velocity.test.MultiLoaderTestCase,2,2,2,1,50,10,29,11,1,1,6,3,2,0,3,0,0,0,3,229,44,111,40,68,74,60,69,34,35,5,5,5,0.67,8,8,8,3,2,0.0
159,File,org.apache.velocity.test.MultipleFileResourcePathTest,2,2,2,1,27,4,19,3,1,1,7,3,2,0,3,1,0,0,2,166,29,84,37,45,53,46,53,33,20,3,3,4,0.63,6,6,7,3,2,0.0
160,File,org.apache.velocity.test.ParserTestCase,1,1,1,1,23,4,12,6,1,1,0,5,4,0,5,0,0,0,5,158,32,73,23,32,53,34,43,20,23,2,2,2,0.73,8,8,8,5,1,0.0
161,File,org.apache.velocity.test.TemplateTestBase,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,68,9,15,13,7,44,8,9,9,0,0,0,0,2.93,0,0,0,0,0,0.0
162,File,org.apache.velocity.test.TemplateTestCase,1,1,1,1,29,4,18,6,1,1,0,4,3,8,4,0,0,1,3,202,29,102,38,54,71,74,81,36,45,3,3,3,0.7,6,6,6,4,2,0.0
163,File,org.apache.velocity.test.TemplateTestSuite,2,2,2,1,20,1,14,5,1,1,0,3,2,1,3,0,2,0,1,107,14,54,14,22,39,28,35,15,20,3,3,3,0.72,6,6,6,5,2,0.0
164,File,org.apache.velocity.test.TexenClasspathTestCase,1,1,2,1,10,0,7,3,1,1,2,4,3,0,4,0,0,1,3,90,9,40,13,13,41,11,18,12,6,3,3,7,1.02,6,6,10,4,2,0.0
165,File,org.apache.velocity.test.TexenTestCase,1,1,2,1,10,0,7,3,1,1,2,4,3,0,4,0,0,1,3,89,9,39,12,13,41,11,18,12,6,3,3,7,1.05,6,6,10,4,2,0.0
166,File,org.apache.velocity.test.VelocimacroTestCase,2,2,2,1,15,1,12,2,1,1,0,3,2,2,3,0,0,0,3,96,15,54,22,19,27,27,34,22,12,3,3,3,0.5,6,6,6,3,2,0.0
167,File,org.apache.velocity.test.VelocityAppTestCase,2,2,2,1,18,2,12,3,1,1,0,3,2,3,3,0,0,0,3,107,17,57,21,22,33,29,36,21,15,3,3,3,0.58,6,6,6,3,2,0.0
168,File,org.apache.velocity.test.VelocityServletTest,1,1,1,1,4,0,4,0,5,1,0,61,60,1,61,1,0,1,59,395,70,291,95,58,34,70,140,90,50,4,4,5,0.12,66,66,67,61,3,0.0
169,File,org.apache.velocity.test.misc.Test,3,3,3,1,46,10,26,10,1,1,1,5,4,0,5,0,0,0,5,317,75,165,58,93,78,107,122,55,67,10,10,10,0.47,18,18,18,5,3,0.0
170,File,org.apache.velocity.test.provider.BoolObj,1,1,1,1,4,0,4,0,1,0,0,2,2,0,2,0,0,0,2,43,3,12,4,2,28,3,6,4,2,1,1,1,2.33,2,2,2,2,0,0.0
171,File,org.apache.velocity.test.provider.Child,1,1,1,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,33,2,8,3,1,23,2,4,3,1,1,1,1,2.88,1,1,1,1,0,0.0
172,File,org.apache.velocity.test.provider.Person,1,1,1,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,36,2,8,3,1,26,2,4,3,1,1,1,1,3.25,1,1,1,1,0,0.0
173,File,org.apache.velocity.test.provider.TestProvider,1,1,1,1,7,0,6,0,1,0,1,37,37,4,37,0,0,0,37,359,69,234,65,107,57,114,158,68,90,3,3,3,0.24,43,43,43,39,2,0.0
174,File,org.apache.velocity.test.view.TemplateNodeView,1,1,1,1,18,2,12,3,1,1,0,2,1,2,2,0,0,0,2,87,12,39,18,15,36,22,26,17,9,2,2,2,0.92,3,3,3,2,1,0.0
175,File,org.apache.velocity.texen.Generator,1,1,1,1,16,0,9,6,1,1,4,20,19,6,20,0,1,3,16,468,45,219,75,83,204,84,114,61,53,6,6,8,0.93,31,31,39,20,2,1.0
176,File,org.apache.velocity.texen.ant.TexenTask,2,2,2,1,25,1,14,8,1,0,1,17,17,9,17,0,0,2,15,585,62,290,78,133,233,115,155,72,83,19,19,20,0.8,43,43,44,17,6,1.0
177,File,org.apache.velocity.texen.util.FileUtil,1,1,1,1,14,0,8,6,1,3,0,3,0,0,3,0,0,0,3,75,5,29,8,11,41,9,15,8,7,3,3,3,1.41,5,5,5,5,2,1.0
178,File,org.apache.velocity.texen.util.PropertiesUtil,3,3,3,1,43,2,19,21,1,0,0,3,3,0,3,0,0,2,1,167,12,67,21,30,88,27,37,21,16,4,4,4,1.31,9,9,9,5,3,1.0
179,File,org.apache.velocity.util.ArrayIterator,1,1,1,1,14,1,6,6,1,0,0,4,4,3,4,0,0,0,4,114,13,36,12,12,65,15,22,12,10,2,2,2,1.81,6,6,6,4,1,1.0
180,File,org.apache.velocity.util.EnumerationIterator,1,1,1,1,11,0,2,9,1,0,0,1,1,0,1,0,0,0,1,52,5,12,8,0,35,5,4,4,0,1,1,1,2.92,1,1,1,1,0,1.0
181,File,org.apache.velocity.util.SimplePool,1,1,1,1,18,2,9,7,1,0,0,4,4,3,4,0,0,0,4,126,16,45,11,17,65,15,25,11,14,3,3,3,1.44,7,7,7,4,1,1.0
182,File,org.apache.velocity.util.StringUtils,2,2,3,1,26,1,14,9,1,17,2,20,3,0,20,0,0,0,20,596,59,310,84,164,230,140,197,85,112,12,12,12,0.74,57,57,64,35,4,1.0
183,File,org.apache.velocity.util.introspection.ClassMap,4,4,4,1,33,4,18,10,3,5,2,13,8,7,13,3,7,0,3,522,83,260,57,128,179,108,161,63,98,11,11,11,0.69,52,52,53,25,4,2.0
184,File,org.apache.velocity.util.introspection.Info,1,1,1,1,4,0,4,0,1,0,0,5,5,3,5,0,1,0,4,56,6,28,10,6,22,10,16,10,6,1,1,1,0.79,5,5,5,5,0,1.0
185,File,org.apache.velocity.util.introspection.IntrospectionCacheData,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,40,3,6,4,0,31,3,4,4,0,0,0,0,5.17,0,0,0,0,0,1.0
186,File,org.apache.velocity.util.introspection.Introspector,2,2,2,1,20,2,10,8,1,0,1,3,3,1,3,0,0,1,2,136,17,45,18,17,74,22,29,16,13,4,4,4,1.64,6,6,6,3,3,1.0
187,File,org.apache.velocity.util.introspection.IntrospectorBase,2,2,2,1,27,2,11,13,1,0,0,3,3,2,3,0,0,2,1,152,16,46,15,19,90,20,28,14,14,4,4,4,1.96,6,6,6,3,2,1.0
188,File,org.apache.velocity.util.introspection.MethodMap,5,5,10,4,44,4,24,15,2,6,3,9,3,1,9,0,6,0,3,467,60,238,46,135,169,90,137,48,89,12,12,37,0.71,50,49,94,36,3,2.0
189,File,org.apache.velocity.util.introspection.Uberspect,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,57,8,12,10,0,37,9,10,10,0,0,0,0,3.08,0,0,0,0,0,1.0
190,File,org.apache.velocity.util.introspection.UberspectImpl,1,1,1,1,11,1,8,1,4,0,1,23,23,5,23,0,3,0,20,366,60,236,66,93,70,76,119,58,61,9,9,9,0.3,42,42,42,31,3,3.0
191,File,org.apache.velocity.util.introspection.UberspectLoggable,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,38,3,6,4,0,29,3,4,4,0,0,0,0,4.83,0,0,0,0,0,1.0
192,File,org.apache.velocity.util.introspection.VelMethod,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,54,5,9,7,0,40,5,6,6,0,0,0,0,4.44,0,0,0,0,0,1.0
193,File,org.apache.velocity.util.introspection.VelPropertyGet,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,48,4,7,5,0,37,4,5,5,0,0,0,0,5.29,0,0,0,0,0,1.0
194,File,org.apache.velocity.util.introspection.VelPropertySet,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,51,4,7,5,0,40,4,5,5,0,0,0,0,5.71,0,0,0,0,0,1.0
