filename,npm,wmc,dit,noc,cbo,rfc,bug
apache.tools.ant.types.Reference,6.0,9.0,2.0,0.0,5.0,18.0,0.0
apache.tools.ant.types.mappers.FilterMapper,38.0,4.0,5.0,0.0,11.0,19.0,0.0
apache.tools.ant.types.resources.comparators.ResourceComparator,16.0,5.0,4.0,9.0,5.0,13.0,0.0
apache.tools.ant.types.resources.comparators.FileSystem,16.0,3.0,5.0,0.0,5.0,11.0,1.0
apache.tools.ant.types.resources.comparators.Reverse,17.0,4.0,5.0,0.0,4.0,9.0,0.0
apache.tools.ant.types.resources.comparators.Size,16.0,2.0,5.0,0.0,3.0,4.0,0.0
apache.tools.ant.types.resources.comparators.Name,16.0,2.0,5.0,0.0,4.0,5.0,0.0
apache.tools.ant.types.resources.comparators.DelegatedResourceComparator,15.0,6.0,5.0,0.0,9.0,27.0,0.0
apache.tools.ant.types.resources.comparators.Exists,16.0,2.0,5.0,0.0,3.0,4.0,0.0
apache.tools.ant.types.resources.comparators.Date,16.0,2.0,5.0,0.0,3.0,4.0,1.0
apache.tools.ant.types.resources.comparators.Content,18.0,4.0,5.0,0.0,5.0,7.0,0.0
apache.tools.ant.types.resources.comparators.Type,16.0,2.0,5.0,0.0,3.0,4.0,0.0
apache.tools.ant.types.resources.selectors.Or,18.0,3.0,5.0,0.0,4.0,9.0,0.0
apache.tools.ant.types.resources.selectors.Name,5.0,6.0,2.0,0.0,6.0,11.0,0.0
apache.tools.ant.types.resources.selectors.Not,2.0,4.0,2.0,0.0,4.0,8.0,0.0
apache.tools.ant.types.resources.selectors.Size,5.0,6.0,2.0,0.0,6.0,10.0,0.0
apache.tools.ant.types.resources.selectors.And,18.0,3.0,5.0,0.0,4.0,9.0,0.0
apache.tools.ant.types.resources.selectors.None,18.0,3.0,5.0,0.0,4.0,9.0,0.0
apache.tools.ant.types.resources.selectors.Type,2.0,5.0,2.0,0.0,6.0,12.0,0.0
apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,17.0,7.0,4.0,5.0,8.0,30.0,0.0
apache.tools.ant.types.resources.selectors.Date,11.0,13.0,2.0,0.0,14.0,29.0,1.0
apache.tools.ant.types.resources.selectors.Compare,18.0,8.0,4.0,0.0,11.0,33.0,0.0
apache.tools.ant.types.resources.selectors.Majority,19.0,4.0,5.0,0.0,4.0,11.0,0.0
apache.tools.ant.types.resources.selectors.Exists,1.0,2.0,2.0,0.0,4.0,4.0,0.0
apache.tools.ant.types.resources.selectors.InstanceOf,8.0,9.0,2.0,0.0,10.0,21.0,0.0
apache.tools.ant.types.selectors.DateSelector,23.0,14.0,6.0,0.0,18.0,48.0,0.0
apache.tools.ant.types.selectors.NotSelector,38.0,4.0,7.0,0.0,3.0,14.0,0.0
apache.tools.ant.types.selectors.ExtendSelector,23.0,10.0,5.0,0.0,15.0,38.0,0.0
apache.tools.ant.types.selectors.DepthSelector,17.0,7.0,6.0,0.0,10.0,28.0,0.0
apache.tools.ant.types.selectors.MappingSelector,19.0,8.0,5.0,2.0,9.0,25.0,0.0
apache.tools.ant.types.selectors.SizeSelector,18.0,8.0,6.0,0.0,12.0,35.0,0.0
apache.tools.ant.types.selectors.ContainsSelector,19.0,9.0,6.0,0.0,16.0,39.0,0.0
apache.tools.ant.types.selectors.MajoritySelector,40.0,4.0,6.0,0.0,5.0,15.0,0.0
apache.tools.ant.types.selectors.FilenameSelector,18.0,8.0,6.0,0.0,8.0,26.0,0.0
apache.tools.ant.types.selectors.SignedSelector,15.0,3.0,4.0,0.0,5.0,11.0,0.0
apache.tools.ant.types.selectors.OrSelector,39.0,3.0,6.0,0.0,5.0,14.0,0.0
apache.tools.ant.types.selectors.SelectSelector,36.0,13.0,6.0,0.0,7.0,40.0,0.0
apache.tools.ant.types.selectors.SelectorUtils,15.0,18.0,2.0,0.0,10.0,55.0,1.0
apache.tools.ant.types.selectors.AbstractSelectorContainer,37.0,27.0,4.0,2.0,9.0,43.0,1.0
apache.tools.ant.types.selectors.ContainsRegexpSelector,17.0,7.0,6.0,0.0,15.0,35.0,0.0
apache.tools.ant.types.selectors.DifferentSelector,21.0,5.0,6.0,0.0,7.0,16.0,0.0
apache.tools.ant.types.selectors.BaseSelector,18.0,6.0,4.0,5.0,4.0,12.0,0.0
apache.tools.ant.types.selectors.DependSelector,18.0,3.0,6.0,0.0,7.0,12.0,0.0
apache.tools.ant.types.selectors.PresentSelector,18.0,7.0,5.0,0.0,10.0,27.0,0.0
apache.tools.ant.types.selectors.NoneSelector,39.0,3.0,6.0,1.0,5.0,14.0,0.0
apache.tools.ant.types.selectors.BaseExtendSelector,18.0,4.0,5.0,8.0,4.0,5.0,0.0
apache.tools.ant.types.selectors.TypeSelector,16.0,6.0,6.0,0.0,7.0,23.0,0.0
apache.tools.ant.types.selectors.BaseSelectorContainer,39.0,28.0,5.0,5.0,9.0,47.0,1.0
apache.tools.ant.types.selectors.AndSelector,39.0,3.0,6.0,0.0,5.0,14.0,0.0
apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,6.0,7.0,2.0,0.0,14.0,27.0,0.0
apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm,5.0,6.0,2.0,0.0,16.0,26.0,0.0
apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector,46.0,41.0,6.0,0.0,35.0,141.0,2.0
apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,3.0,4.0,2.0,0.0,8.0,13.0,0.0
apache.tools.ant.types.selectors.modifiedselector.EqualComparator,2.0,3.0,2.0,0.0,3.0,5.0,0.0
apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,10.0,12.0,2.0,0.0,15.0,43.0,0.0
apache.tools.ant.types.spi.Provider,12.0,4.0,3.0,0.0,4.0,8.0,0.0
apache.tools.ant.types.spi.Service,15.0,7.0,3.0,0.0,13.0,27.0,0.0
apache.tools.ant.util.LazyHashtable,7.0,9.0,2.0,0.0,2.0,18.0,0.0
apache.tools.ant.util.ReflectWrapper,4.0,6.0,2.0,0.0,8.0,14.0,0.0
apache.tools.ant.util.JavaEnvUtils,11.0,16.0,2.0,0.0,15.0,43.0,0.0
apache.tools.ant.util.ConcatResourceInputStream,6.0,10.0,2.0,0.0,12.0,30.0,0.0
apache.tools.ant.util.SourceFileScanner,5.0,7.0,2.0,0.0,10.0,25.0,0.0
apache.tools.ant.util.TaskLogger,5.0,6.0,2.0,0.0,3.0,8.0,0.0
apache.tools.ant.util.ConcatFileInputStream,5.0,9.0,2.0,0.0,10.0,25.0,0.0
apache.tools.ant.util.XmlConstants,0.0,1.0,2.0,0.0,2.0,2.0,0.0
apache.tools.ant.util.PackageNameMapper,5.0,2.0,3.0,0.0,4.0,6.0,0.0
apache.tools.ant.util.GlobPatternMapper,5.0,8.0,2.0,2.0,5.0,23.0,3.0
apache.tools.ant.util.LineTokenizer,12.0,4.0,3.0,0.0,6.0,10.0,0.0
apache.tools.ant.util.Base64Converter,2.0,4.0,2.0,0.0,3.0,8.0,0.0
apache.tools.ant.util.UUEncoder,1.0,6.0,2.0,0.0,7.0,20.0,0.0
apache.tools.ant.util.ReflectUtil,5.0,6.0,2.0,0.0,10.0,16.0,1.0
apache.tools.ant.util.KeepAliveInputStream,1.0,2.0,2.0,0.0,3.0,3.0,0.0
apache.tools.ant.util.CompositeMapper,7.0,2.0,3.0,0.0,9.0,13.0,0.0
apache.tools.ant.util.TeeOutputStream,5.0,6.0,2.0,0.0,3.0,12.0,0.0
apache.tools.ant.util.KeepAliveOutputStream,1.0,2.0,2.0,0.0,3.0,3.0,0.0
apache.tools.ant.util.XMLFragment,12.0,7.0,3.0,1.0,11.0,22.0,0.0
apache.tools.ant.util.ScriptRunnerHelper,12.0,16.0,2.0,0.0,8.0,34.0,0.0
apache.tools.ant.util.ScriptRunnerBase,19.0,25.0,2.0,0.0,19.0,62.0,0.0
apache.tools.ant.util.DOMElementWriter,10.0,17.0,2.0,0.0,20.0,78.0,0.0
apache.tools.ant.util.CollectionUtils,6.0,7.0,2.0,0.0,9.0,19.0,4.0
apache.tools.ant.util.DeweyDecimal,8.0,10.0,2.0,0.0,8.0,25.0,0.0
apache.tools.ant.util.ContainerMapper,6.0,8.0,2.0,2.0,9.0,19.0,0.0
apache.tools.ant.util.JAXPUtils,8.0,13.0,2.0,0.0,12.0,38.0,0.0
apache.tools.ant.util.StringUtils,7.0,9.0,2.0,0.0,12.0,37.0,0.0
apache.tools.ant.util.RegexpPatternMapper,5.0,7.0,2.0,0.0,11.0,25.0,1.0
apache.tools.ant.util.ClasspathUtils,9.0,13.0,2.0,0.0,16.0,41.0,0.0
apache.tools.ant.util.IdentityStack,4.0,6.0,2.0,0.0,2.0,13.0,0.0
apache.tools.ant.util.ProxySetup,2.0,3.0,2.0,0.0,6.0,14.0,0.0
apache.tools.ant.util.WeakishReference,2.0,3.0,2.0,0.0,4.0,7.0,0.0
apache.tools.ant.util.OutputStreamFunneler,2.0,11.0,2.0,0.0,8.0,25.0,0.0
apache.tools.ant.util.FileUtils,56.0,59.0,2.0,0.0,41.0,181.0,4.0
apache.tools.ant.util.LazyFileOutputStream,5.0,11.0,2.0,0.0,6.0,28.0,0.0
apache.tools.ant.util.FileTokenizer,11.0,3.0,3.0,0.0,5.0,5.0,0.0
apache.tools.ant.util.UnPackageNameMapper,5.0,2.0,3.0,0.0,4.0,6.0,0.0
apache.tools.ant.util.Watchdog,5.0,7.0,2.0,0.0,10.0,23.0,1.0
apache.tools.ant.util.LoaderUtils,7.0,11.0,2.0,0.0,13.0,32.0,0.0
apache.tools.ant.util.RetryHandler,1.0,2.0,2.0,0.0,6.0,9.0,0.0
apache.tools.ant.util.StringTokenizer,15.0,8.0,3.0,0.0,9.0,19.0,0.0
apache.tools.ant.util.LeadPipeInputStream,5.0,9.0,2.0,0.0,8.0,23.0,0.0
apache.tools.ant.util.MergingMapper,3.0,4.0,2.0,0.0,4.0,5.0,0.0
apache.tools.ant.util.ScriptRunnerCreator,1.0,3.0,2.0,0.0,11.0,18.0,0.0
apache.tools.ant.util.ChainedMapper,7.0,2.0,3.0,0.0,9.0,15.0,0.0
apache.tools.ant.util.ReaderInputStream,7.0,9.0,2.0,1.0,8.0,25.0,0.0
apache.tools.ant.util.PropertyOutputStream,1.0,3.0,2.0,0.0,4.0,9.0,0.0
apache.tools.ant.util.LineOrientedOutputStream,4.0,7.0,2.0,2.0,4.0,18.0,0.0
apache.tools.ant.util.FlatFileNameMapper,3.0,4.0,2.0,0.0,5.0,7.0,0.0
apache.tools.ant.util.IdentityMapper,3.0,4.0,2.0,0.0,4.0,5.0,0.0
apache.tools.ant.util.DOMUtils,6.0,7.0,2.0,0.0,6.0,18.0,0.0
apache.tools.ant.util.DateUtils,8.0,11.0,2.0,0.0,15.0,40.0,1.0
apache.tools.ant.util.ResourceUtils,9.0,14.0,2.0,0.0,41.0,103.0,1.0
apache.tools.ant.util.facade.ImplementationSpecificArgument,2.0,3.0,2.0,0.0,4.0,6.0,0.0
apache.tools.ant.util.facade.FacadeTaskHelper,7.0,9.0,2.0,0.0,6.0,21.0,0.0
apache.tools.ant.util.regexp.RegexpUtil,2.0,3.0,2.0,0.0,2.0,4.0,0.0
apache.tools.ant.util.regexp.RegexpFactory,4.0,4.0,3.0,0.0,8.0,19.0,0.0
apache.tools.ant.util.regexp.RegexpMatcherFactory,2.0,7.0,2.0,1.0,13.0,28.0,0.0
apache.tools.bzip2.CBZip2OutputStream,6.0,41.0,2.0,0.0,12.0,92.0,6.0
apache.tools.bzip2.CBZip2InputStream,3.0,27.0,2.0,0.0,11.0,69.0,1.0
apache.tools.bzip2.CRC,0.0,8.0,2.0,0.0,2.0,10.0,0.0
apache.tools.mail.ErrorInQuitException,0.0,1.0,2.0,0.0,2.0,3.0,0.0
apache.tools.mail.SmtpResponseReader,2.0,5.0,2.0,0.0,7.0,21.0,0.0
apache.tools.mail.MailPrintStream,2.0,5.0,2.0,0.0,3.0,11.0,0.0
apache.tools.mail.MailMessage,10.0,31.0,2.0,0.0,13.0,88.0,0.0
apache.tools.tar.TarUtils,7.0,8.0,2.0,0.0,4.0,15.0,0.0
apache.tools.tar.TarOutputStream,11.0,15.0,2.0,0.0,10.0,47.0,1.0
apache.tools.tar.TarInputStream,12.0,15.0,2.0,0.0,10.0,45.0,1.0
apache.tools.tar.TarEntry,30.0,35.0,2.0,0.0,10.0,83.0,1.0
apache.tools.tar.TarBuffer,11.0,21.0,2.0,0.0,9.0,45.0,1.0
apache.tools.zip.ZipFile,6.0,17.0,2.0,0.0,22.0,82.0,7.0
apache.tools.zip.ZipOutputStream,13.0,27.0,2.0,0.0,22.0,114.0,1.0
apache.tools.zip.ExtraFieldUtils,5.0,8.0,2.0,0.0,17.0,44.0,2.0
apache.tools.zip.ZipShort,7.0,10.0,2.0,0.0,3.0,14.0,1.0
apache.tools.zip.UnrecognizedExtraField,9.0,10.0,2.0,0.0,5.0,16.0,1.0
apache.tools.zip.ZipLong,7.0,10.0,2.0,0.0,3.0,15.0,1.0
apache.tools.zip.JarMarker,7.0,9.0,2.0,0.0,5.0,13.0,0.0
apache.tools.zip.ZipEntry,20.0,27.0,2.0,0.0,12.0,63.0,1.0
